Stove Type,Laser 530,Latitude,64.92216,Longitude,-147.931,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1544070773.0,-1,-1,11251
1544071073.0,-1,-1,10944
1544071374.0,-1,-1,11314
1544071674.0,-1,-1,11377
1544071974.0,-1,-1,11377
1544072274.0,-1,-1,11506
1544072574.0,-1,-1,11441
1544072874.0,-1,-1,11838
1544073174.0,-1,-1,11571
1544073474.0,-1,-1,11637
1544073774.0,-1,-1,11637
1544074074.0,-1,-1,11571
1544074375.0,-1,-1,11571
1544074675.0,-1,-1,11571
1544074975.0,-1,-1,11571
1544075275.0,-1,-1,11441
1544075574.0,-1,-1,11637
1544075874.0,-1,-1,11571
1544076174.0,-1,-1,11704
1544076475.0,-1,-1,11571
1544076775.0,-1,-1,11975
1544077075.0,-1,-1,11975
1544077262.0,0,228926,12185
1544077317.0,1,229637,11770
1544077673.0,-1,-1,10479
1544077729.0,4,233660,10479
1544078086.0,-1,-1,11188
1544078386.0,-1,-1,11441
1544078686.0,-1,-1,11314
1544078986.0,-1,-1,11441
1544079286.0,-1,-1,11975
1544079585.0,-1,-1,11571
1544079885.0,-1,-1,11770
1544080185.0,-1,-1,11704
1544080379.0,0,233660,11906
1544080435.0,1,234357,11906
1544080794.0,-1,-1,10535
1544080981.0,4,239431,10766
1544081337.0,-1,-1,10884
1544081637.0,-1,-1,11377
1544081937.0,-1,-1,11441
1544082238.0,-1,-1,11571
1544082537.0,-1,-1,11704
1544082837.0,-1,-1,11637
1544083137.0,-1,-1,11704
1544083437.0,-1,-1,11906
1544083583.0,0,239434,11838
1544083639.0,1,240133,11704
1544083906.0,4,243010,11065
1544083965.0,1,243476,10766
1544084150.0,4,244943,10707
1544084507.0,-1,-1,11251
1544084807.0,-1,-1,11571
1544085107.0,-1,-1,11506
1544085407.0,-1,-1,11441
1544085707.0,-1,-1,11637
1544086007.0,-1,-1,11704
1544086307.0,-1,-1,11975
1544086607.0,-1,-1,11637
1544086906.0,-1,-1,11770
1544087053.0,0,244945,12045
1544087109.0,1,245644,11838
1544087464.0,-1,-1,10884
1544087671.0,4,250851,10707
1544088028.0,-1,-1,11065
1544088328.0,-1,-1,11188
1544088628.0,-1,-1,11377
1544088928.0,-1,-1,11441
1544089228.0,-1,-1,11704
1544089528.0,-1,-1,11637
1544089827.0,-1,-1,11770
1544090076.0,0,250853,11975
1544090133.0,1,251555,11975
1544090399.0,4,254423,11004
1544090456.0,1,254870,10766
1544090683.0,4,256669,10707
1544091040.0,-1,-1,11004
1544091340.0,-1,-1,11314
1544091640.0,-1,-1,11637
1544091940.0,-1,-1,11441
1544092240.0,-1,-1,11571
1544092539.0,-1,-1,11770
1544092839.0,-1,-1,11637
1544093139.0,-1,-1,11704
1544093276.0,0,256670,11906
1544093333.0,1,257369,12045
1544093600.0,4,260248,10944
1544093657.0,1,260695,10884
1544093839.0,4,262140,10423
1544094196.0,-1,-1,10766
1544094496.0,-1,-1,11065
1544094796.0,-1,-1,11314
1544095096.0,-1,-1,11377
1544095395.0,-1,-1,11506
1544095695.0,-1,-1,11571
1544095995.0,-1,-1,11770
1544096295.0,-1,-1,11838
1544096414.0,0,262143,12045
1544096470.0,1,262841,11637
1544096825.0,-1,-1,10766
1544097004.0,4,267831,10707
1544097361.0,-1,-1,11004
1544097678.0,-1,-1,11251
1544097978.0,-1,-1,11506
1544098277.0,-1,-1,11441
1544098577.0,-1,-1,11704
1544098877.0,-1,-1,11637
1544099177.0,-1,-1,11975
1544099240.0,0,267835,11637
1544099296.0,1,268528,11770
1544099652.0,-1,-1,10766
1544099822.0,4,273447,10650
1544100179.0,-1,-1,10884
1544100479.0,-1,-1,11251
1544100779.0,-1,-1,11314
1544101079.0,-1,-1,11506
1544101379.0,-1,-1,11506
1544101678.0,-1,-1,11704
1544101978.0,-1,-1,11838
1544102278.0,-1,-1,11906
1544102578.0,-1,-1,11838
1544102696.0,0,273448,11838
1544102752.0,1,274148,11906
1544103108.0,-1,-1,10592
1544103267.0,4,278992,10479
1544103624.0,-1,-1,11188
1544103924.0,-1,-1,11314
1544104224.0,-1,-1,11506
1544104524.0,-1,-1,11441
1544104824.0,-1,-1,11637
1544105124.0,-1,-1,11506
1544105423.0,-1,-1,11906
1544105539.0,0,278994,11975
1544105596.0,1,279685,11906
1544105952.0,-1,-1,11065
1544106173.0,4,285007,10650
1544106529.0,-1,-1,11188
1544106829.0,-1,-1,11571
1544107129.0,-1,-1,11506
1544107429.0,-1,-1,11906
1544107729.0,-1,-1,11704
1544108029.0,-1,-1,11637
1544108329.0,-1,-1,12045
1544108445.0,0,285008,11704
1544108502.0,1,285700,11906
1544108857.0,-1,-1,10592
1544109029.0,4,290628,10650
1544109386.0,-1,-1,10944
1544109685.0,-1,-1,11377
1544109985.0,-1,-1,11314
1544110285.0,-1,-1,11506
1544110585.0,-1,-1,11571
1544110885.0,-1,-1,11704
1544111185.0,-1,-1,11506
1544111485.0,-1,-1,11906
1544111785.0,-1,-1,11906
1544112085.0,-1,-1,11571
1544112141.0,0,290876,12185
1544112197.0,1,291509,11704
1544112567.0,-1,-1,10592
1544112676.0,4,296016,10650
1544113034.0,-1,-1,10944
1544113333.0,-1,-1,11314
1544113633.0,-1,-1,11377
1544113933.0,-1,-1,11571
1544114233.0,-1,-1,11441
1544114533.0,-1,-1,11770
1544114832.0,-1,-1,11637
1544115064.0,0,296019,12115
1544115122.0,1,296725,11704
1544115478.0,-1,-1,10650
1544115640.0,4,301579,10650
1544115997.0,-1,-1,11126
1544116296.0,-1,-1,11506
1544116596.0,-1,-1,11770
1544116896.0,-1,-1,12115
1544117196.0,-1,-1,11314
1544117496.0,-1,-1,11770
1544117796.0,-1,-1,11770
1544117899.0,0,301580,11770
1544117956.0,1,302274,11975
1544118222.0,4,305137,11188
1544118278.0,1,305584,10592
1544118463.0,4,307043,10707
1544118820.0,-1,-1,10766
1544119119.0,-1,-1,11506
1544119419.0,-1,-1,11571
1544119719.0,-1,-1,11571
1544120019.0,-1,-1,11571
1544120319.0,-1,-1,11637
1544120619.0,-1,-1,11704
1544120919.0,-1,-1,11441
1544121219.0,-1,-1,11704
1544121512.0,0,307046,11637
1544121570.0,1,307772,11838
1544121926.0,-1,-1,10766
1544122082.0,4,312583,10423
1544122439.0,-1,-1,11065
1544122739.0,-1,-1,11441
1544123039.0,-1,-1,11441
1544123339.0,-1,-1,11571
1544123639.0,-1,-1,11637
1544123939.0,-1,-1,11506
1544124238.0,-1,-1,11838
1544124480.0,0,312587,11975
1544124536.0,1,313281,11704
1544124892.0,-1,-1,10825
1544125057.0,4,318160,10707
1544125414.0,-1,-1,10944
1544125714.0,-1,-1,11571
1544126014.0,-1,-1,11506
1544126314.0,-1,-1,11571
1544126614.0,-1,-1,11637
1544126914.0,-1,-1,11637
1544127214.0,-1,-1,11704
1544127514.0,-1,-1,11770
1544127628.0,0,318162,11770
1544127686.0,1,318884,11838
1544128042.0,-1,-1,10592
1544128174.0,4,323498,10535
1544128531.0,-1,-1,10944
1544128831.0,-1,-1,11188
1544129131.0,-1,-1,11251
1544129431.0,-1,-1,11441
1544129730.0,-1,-1,11637
1544130030.0,-1,-1,11637
1544130330.0,-1,-1,11637
1544130630.0,-1,-1,11704
1544130870.0,0,323500,11770
1544130926.0,1,324202,11838
1544131284.0,-1,-1,10535
1544131402.0,4,328722,10592
1544131759.0,-1,-1,10825
1544132059.0,-1,-1,11377
1544132358.0,-1,-1,11506
1544132658.0,-1,-1,11571
1544132958.0,-1,-1,11571
1544133259.0,-1,-1,11770
1544133558.0,-1,-1,11838
1544133801.0,0,328724,11637
1544133858.0,1,329420,11770
1544134213.0,-1,-1,10312
1544134270.0,4,333093,10367
1544134626.0,-1,-1,11126
1544134926.0,-1,-1,11251
1544135227.0,-1,-1,11441
1544135527.0,-1,-1,11571
1544135826.0,-1,-1,11377
1544136126.0,-1,-1,11441
1544136426.0,-1,-1,11770
1544136726.0,-1,-1,11506
1544137026.0,-1,-1,11770
1544137326.0,-1,-1,11637
1544137626.0,-1,-1,11704
1544137926.0,-1,-1,11637
1544138225.0,-1,-1,11704
1544138525.0,-1,-1,11770
1544138667.0,0,333093,11838
1544138723.0,1,333796,11838
1544138992.0,4,336688,10884
1544139048.0,1,337135,10650
1544139187.0,4,338234,10535
1544139544.0,-1,-1,11004
1544139844.0,-1,-1,11188
1544140144.0,-1,-1,11251
1544140444.0,-1,-1,11377
1544140743.0,-1,-1,11637
1544141044.0,-1,-1,11571
1544141344.0,-1,-1,11506
1544141644.0,-1,-1,11637
1544141943.0,-1,-1,11571
1544142079.0,0,338234,11838
1544142136.0,1,338936,11704
1544142404.0,4,341824,10650
1544142461.0,1,342271,10650
1544142606.0,4,343425,10535
1544142963.0,-1,-1,10707
1544143263.0,-1,-1,11377
1544143563.0,-1,-1,11188
1544143863.0,-1,-1,11314
1544144163.0,-1,-1,11314
1544144463.0,-1,-1,11506
1544144763.0,-1,-1,11770
1544145063.0,-1,-1,11637
1544145127.0,0,343455,11906
1544145183.0,1,344150,11838
