Stove Type,Laser 73/730,Latitude,64.89163,Longitude,-147.674,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543507388.0,-1,-1,12115
1543507688.0,-1,-1,12401
1543507987.0,-1,-1,12401
1543508287.0,-1,-1,12115
1543508586.0,-1,-1,12257
1543508886.0,-1,-1,12115
1543509041.0,1,487329,12624
1543509097.0,2,488016,12045
1543509261.0,1,489325,12401
1543509436.0,2,491929,11906
1543509521.0,4,492607,11906
1543509877.0,-1,-1,11377
1543510177.0,-1,-1,12115
1543510476.0,-1,-1,11838
1543510775.0,-1,-1,12115
1543511075.0,-1,-1,12185
1543511374.0,-1,-1,12475
1543511674.0,-1,-1,12401
1543511770.0,1,492608,12401
1543511827.0,2,493287,12185
1543511990.0,1,494589,12115
1543512165.0,2,497195,11770
1543512272.0,4,498049,11571
1543512628.0,-1,-1,11770
1543512928.0,-1,-1,12045
1543513227.0,-1,-1,11975
1543513527.0,-1,-1,12329
1543513826.0,-1,-1,12775
1543514126.0,-1,-1,12257
1543514183.0,1,498515,12549
1543514239.0,2,498986,12115
1543514594.0,-1,-1,12329
1543514788.0,4,503365,11704
1543515144.0,-1,-1,11770
1543515444.0,-1,-1,12045
1543515744.0,-1,-1,12185
1543516043.0,-1,-1,12401
1543516343.0,-1,-1,12045
1543516642.0,-1,-1,12257
1543516942.0,-1,-1,11975
1543517242.0,-1,-1,12401
1543517541.0,-1,-1,12329
1543517761.0,1,503372,12329
1543517817.0,2,504073,12257
1543518172.0,-1,-1,11571
1543518301.0,4,507939,11571
1543518658.0,-1,-1,11770
1543518957.0,-1,-1,11906
1543519257.0,-1,-1,13087
1543519556.0,-1,-1,12115
1543519856.0,-1,-1,11975
1543520155.0,-1,-1,12475
1543520455.0,-1,-1,12329
1543520755.0,-1,-1,11441
1543521054.0,-1,-1,12185
1543521354.0,-1,-1,12257
1543521677.0,-1,-1,12115
1543521976.0,-1,-1,12045
1543522276.0,-1,-1,12115
1543522575.0,-1,-1,12045
1543522875.0,-1,-1,12475
1543523162.0,1,507944,12329
1543523218.0,2,508626,12401
1543523381.0,1,509925,12045
1543523556.0,2,512532,12045
1543523624.0,4,513078,11188
1543523983.0,-1,-1,11571
1543524282.0,-1,-1,12329
1543524582.0,-1,-1,12185
1543524881.0,-1,-1,11838
1543525180.0,-1,-1,12185
1543525480.0,-1,-1,12699
1543525589.0,1,513080,11838
1543525645.0,2,513731,12401
1543525805.0,1,515001,12699
1543525980.0,2,517608,12185
1543526088.0,4,518472,11770
1543526443.0,-1,-1,11377
1543526742.0,-1,-1,11770
1543527042.0,-1,-1,12045
1543527341.0,-1,-1,12401
1543527641.0,-1,-1,12257
1543527716.0,1,518476,12475
1543527792.0,2,519325,12401
1543527935.0,1,520467,12699
1543528110.0,2,523075,12045
1543528211.0,4,523881,11251
1543528568.0,-1,-1,11377
1543528868.0,-1,-1,11704
1543529167.0,-1,-1,12329
1543529467.0,-1,-1,12624
1543529617.0,1,523883,12257
1543529675.0,2,524544,12257
1543529831.0,1,525786,12257
1543530006.0,2,528393,11770
1543530076.0,4,528946,11188
1543530432.0,-1,-1,11975
1543530732.0,-1,-1,11770
1543531031.0,-1,-1,11975
1543531331.0,-1,-1,11704
1543531630.0,-1,-1,12852
1543531930.0,-1,-1,12475
1543532066.0,1,528949,12852
1543532121.0,2,529636,12045
1543532285.0,1,530943,12401
1543532460.0,2,533551,11906
1543532568.0,4,534412,11314
1543532925.0,-1,-1,11506
1543533224.0,-1,-1,11838
1543533524.0,-1,-1,11975
1543533824.0,-1,-1,11704
1543533902.0,1,534413,12930
1543533957.0,2,535044,11975
1543534113.0,1,536289,12115
1543534288.0,2,538893,11571
1543534353.0,4,539407,11838
1543534709.0,-1,-1,11975
1543535008.0,-1,-1,11637
1543535308.0,-1,-1,12115
1543535607.0,-1,-1,12257
1543535765.0,1,539408,12045
1543535821.0,2,540080,12401
1543535983.0,1,541373,12257
