Stove Type,M441,Latitude,64.87386,Longitude,-147.813,Square Footage,1080,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543817616.0,-1,-1,11506
1543817916.0,-1,-1,11770
1543818216.0,-1,-1,12185
1543818515.0,-1,-1,12549
1543818815.0,-1,-1,12257
1543819114.0,-1,-1,12775
1543819236.0,2,232832,12624
1543819592.0,-1,-1,11441
1543819648.0,3,234956,11770
1543820005.0,-1,-1,11126
1543820305.0,-1,-1,11004
1543820533.0,4,238941,10825
1543820890.0,-1,-1,11571
1543821189.0,-1,-1,11975
1543821489.0,-1,-1,11975
1543821789.0,-1,-1,11770
1543822088.0,-1,-1,12329
1543822388.0,-1,-1,12549
1543822687.0,-1,-1,12699
1543822746.0,2,238969,12624
1543823102.0,-1,-1,11637
1543823158.0,3,241090,11377
1543823515.0,-1,-1,11314
1543823815.0,-1,-1,11065
1543824057.0,4,245137,10944
1543824414.0,-1,-1,11251
1543824713.0,-1,-1,11838
1543825013.0,-1,-1,11506
1543825313.0,-1,-1,11975
1543825612.0,-1,-1,11637
1543825912.0,-1,-1,12115
1543826211.0,-1,-1,11704
1543826511.0,-1,-1,12401
1543826811.0,-1,-1,12475
1543827110.0,-1,-1,12699
1543827169.0,2,245411,12624
1543827506.0,4,247163,11377
1543827562.0,3,247417,11314
1543827917.0,-1,-1,11188
1543828217.0,-1,-1,10944
1543828330.0,4,250874,11065
1543828687.0,-1,-1,11506
1543828987.0,-1,-1,11906
1543829286.0,-1,-1,12115
1543829586.0,-1,-1,12401
1543829885.0,-1,-1,12257
1543830185.0,-1,-1,12257
1543830485.0,-1,-1,12401
1543830569.0,2,250874,12045
1543830926.0,-1,-1,11251
1543830982.0,3,252980,11506
1543831339.0,-1,-1,11065
1543831639.0,-1,-1,11004
1543831781.0,4,256578,11188
1543832138.0,-1,-1,11126
1543832437.0,-1,-1,11704
1543832737.0,-1,-1,11770
1543833036.0,-1,-1,12624
1543833336.0,-1,-1,12475
1543833636.0,-1,-1,11975
1543833935.0,-1,-1,12257
1543834213.0,2,256582,12475
1543834569.0,-1,-1,11906
1543834625.0,3,258708,11314
1543834982.0,-1,-1,11004
1543835282.0,-1,-1,11188
1543835339.0,4,261921,10766
1543835696.0,-1,-1,11571
1543835995.0,-1,-1,11770
1543836295.0,-1,-1,12257
1543836594.0,-1,-1,12329
1543836894.0,-1,-1,12185
1543837193.0,-1,-1,12257
1543837493.0,-1,-1,12045
1543837607.0,2,261926,12549
1543837963.0,-1,-1,11571
1543838019.0,3,264051,11770
1543838375.0,-1,-1,11506
1543838675.0,-1,-1,11065
1543838731.0,4,267135,10944
1543839088.0,-1,-1,11314
1543839387.0,-1,-1,11441
1543839687.0,-1,-1,12185
1543839986.0,-1,-1,12185
1543840286.0,-1,-1,12045
1543840585.0,-1,-1,12329
1543840886.0,-1,-1,12115
1543841036.0,2,267135,12185
1543841392.0,-1,-1,11637
1543841448.0,3,269259,11704
1543841803.0,-1,-1,11251
1543842103.0,-1,-1,11188
1543842165.0,4,272485,10825
1543842522.0,-1,-1,11637
1543842821.0,-1,-1,11637
1543843121.0,-1,-1,12185
1543843420.0,-1,-1,12045
1543843720.0,-1,-1,12185
1543844020.0,-1,-1,12185
1543844320.0,-1,-1,12775
1543844490.0,2,272488,12329
1543844846.0,-1,-1,11637
1543844902.0,3,274592,11571
1543845261.0,-1,-1,11251
1543845561.0,-1,-1,10944
1543845615.0,4,277655,10707
1543845972.0,-1,-1,11571
1543846271.0,-1,-1,11704
1543846571.0,-1,-1,11838
1543846871.0,-1,-1,12257
1543847170.0,-1,-1,12401
1543847470.0,-1,-1,12185
1543847769.0,-1,-1,12624
1543848021.0,2,277658,12401
1543848377.0,-1,-1,11838
1543848436.0,3,279795,11704
1543848792.0,-1,-1,10825
1543849092.0,-1,-1,10944
1543849149.0,4,282849,10825
1543849505.0,-1,-1,11314
1543849805.0,-1,-1,11770
1543850105.0,-1,-1,12257
1543850405.0,-1,-1,11906
1543850705.0,-1,-1,12045
1543851004.0,-1,-1,12475
1543851304.0,-1,-1,12045
1543851603.0,-1,-1,12329
1543851707.0,2,282850,12475
1543852062.0,-1,-1,11906
1543852119.0,3,284974,11704
1543852476.0,-1,-1,11188
1543852775.0,-1,-1,11251
1543852832.0,4,287985,11004
1543853188.0,-1,-1,11571
1543853488.0,-1,-1,11975
1543853787.0,-1,-1,12257
1543854087.0,-1,-1,12185
1543854386.0,-1,-1,12401
1543854686.0,-1,-1,12185
1543854985.0,-1,-1,12475
1543855186.0,2,287985,12852
1543855542.0,-1,-1,11506
1543855598.0,3,290109,11377
1543855955.0,-1,-1,11065
1543856229.0,4,292948,10884
1543856585.0,-1,-1,11188
1543856885.0,-1,-1,11506
1543857185.0,-1,-1,11906
1543857484.0,-1,-1,12475
1543857784.0,-1,-1,12257
1543858083.0,-1,-1,12257
1543858383.0,-1,-1,12115
1543858682.0,-1,-1,12329
1543858739.0,2,293199,12699
1543859020.0,4,294660,12045
1543859077.0,3,294915,11637
1543859433.0,-1,-1,11314
1543859733.0,-1,-1,10825
1543859790.0,4,298104,11126
1543860144.0,-1,-1,11770
1543860444.0,-1,-1,11975
1543860744.0,-1,-1,11838
1543861043.0,-1,-1,12185
1543861343.0,-1,-1,12045
1543861642.0,-1,-1,12185
1543861942.0,-1,-1,12329
1543862234.0,2,298104,12401
1543862593.0,-1,-1,12045
1543862652.0,3,300252,11314
1543863008.0,-1,-1,10944
1543863292.0,4,303135,10944
1543863653.0,-1,-1,11571
1543863953.0,-1,-1,11838
1543864252.0,-1,-1,12475
1543864552.0,-1,-1,12475
1543864851.0,-1,-1,12115
1543865151.0,-1,-1,12329
1543865450.0,-1,-1,12549
1543865582.0,2,303138,12475
1543865938.0,-1,-1,11571
1543865994.0,3,305241,11314
1543866351.0,-1,-1,11126
1543866651.0,-1,-1,10944
1543866707.0,4,308378,10650
1543867066.0,-1,-1,11314
1543867366.0,-1,-1,11704
1543867665.0,-1,-1,11637
1543867965.0,-1,-1,12185
1543868264.0,-1,-1,12257
1543868564.0,-1,-1,12549
1543868863.0,-1,-1,12401
1543869163.0,-1,-1,12329
1543869330.0,2,308379,12329
1543869686.0,-1,-1,12329
1543869749.0,3,310559,11770
1543870106.0,-1,-1,11251
1543870406.0,-1,-1,10884
1543870595.0,4,314363,11188
1543870951.0,-1,-1,11571
1543871251.0,-1,-1,11838
1543871551.0,-1,-1,12329
1543871850.0,-1,-1,12401
1543872150.0,-1,-1,12329
1543872450.0,-1,-1,12257
1543872750.0,-1,-1,12401
1543872937.0,2,314369,12257
1543873293.0,-1,-1,11838
1543873352.0,3,316505,11704
1543873708.0,-1,-1,11441
1543874007.0,-1,-1,11126
1543874064.0,4,319523,10944
1543874421.0,-1,-1,11314
1543874720.0,-1,-1,11770
1543875020.0,-1,-1,11770
1543875320.0,-1,-1,11906
1543875619.0,-1,-1,12115
1543875919.0,-1,-1,12329
1543876218.0,-1,-1,12329
1543876510.0,2,319525,12549
1543876840.0,3,321237,11906
1543877196.0,-1,-1,11004
1543877496.0,-1,-1,10944
1543877753.0,4,325346,11065
1543878109.0,-1,-1,10825
1543878409.0,-1,-1,11571
1543878708.0,-1,-1,12045
1543879008.0,-1,-1,11975
1543879308.0,-1,-1,12045
1543879607.0,-1,-1,12185
1543879907.0,-1,-1,12401
1543880180.0,2,325346,12329
1543880509.0,4,327058,11906
1543880569.0,3,327325,12045
1543880925.0,-1,-1,11251
1543881225.0,-1,-1,11065
1543881447.0,4,331280,11004
1543881805.0,-1,-1,11506
1543882105.0,-1,-1,11704
1543882404.0,-1,-1,11637
1543882704.0,-1,-1,12549
1543883004.0,-1,-1,12257
1543883303.0,-1,-1,12401
1543883499.0,2,331283,12475
1543883855.0,-1,-1,11704
1543883911.0,3,333409,11571
1543884267.0,-1,-1,11251
1543884567.0,-1,-1,10944
1543884808.0,4,337445,10944
1543885163.0,-1,-1,11506
1543885462.0,-1,-1,11770
1543885762.0,-1,-1,12115
1543886062.0,-1,-1,12115
1543886362.0,-1,-1,12549
1543886662.0,-1,-1,12185
1543886872.0,2,337448,12401
1543887231.0,-1,-1,11906
1543887287.0,3,339586,11441
1543887644.0,-1,-1,11126
1543887944.0,-1,-1,10944
1543888123.0,4,343347,10766
1543888479.0,-1,-1,11441
1543888779.0,-1,-1,11770
1543889078.0,-1,-1,11906
1543889378.0,-1,-1,12115
1543889678.0,-1,-1,12549
1543889978.0,-1,-1,12475
1543890278.0,-1,-1,12699
1543890335.0,2,343508,12257
1543890691.0,-1,-1,11571
1543890747.0,3,345633,11377
1543891104.0,-1,-1,11065
1543891403.0,-1,-1,11126
1543891704.0,-1,-1,11065
1543891760.0,4,350097,10825
1543892117.0,-1,-1,11314
1543892416.0,-1,-1,11704
1543892716.0,-1,-1,11975
1543893016.0,-1,-1,12185
1543893316.0,-1,-1,12185
1543893616.0,-1,-1,12185
1543893916.0,-1,-1,12775
1543894039.0,2,350097,12775
1543894369.0,4,351809,12115
1543894426.0,3,352064,11838
1543894783.0,-1,-1,11377
1543895083.0,-1,-1,11188
1543895382.0,-1,-1,10884
1543895616.0,4,357420,11004
1543895971.0,-1,-1,11441
1543896271.0,-1,-1,11571
1543896570.0,-1,-1,12115
1543896870.0,-1,-1,11975
1543897170.0,-1,-1,12401
1543897469.0,-1,-1,12329
