Stove Type,Laser 56/560,Latitude,64.86001,Longitude,-147.913,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1553143188.0,-1,-1,0,0.0,0.0,67.8,33.27,34.53
1553143406.0,4,12969711,3364,0.009779148,0.16149051743119266,68.75,33.11,35.64
1553143748.0,-1,-1,0,0.0,0.0,66.13,32.85,33.28
1553144049.0,-1,-1,0,0.0,0.0,64.43,32.62,31.81
1553144349.0,-1,-1,0,0.0,0.0,64.18,32.4,31.78
1553144649.0,-1,-1,0,0.0,0.0,63.69,32.38,31.31
1553144949.0,-1,-1,0,0.0,0.0,64.18,32.41,31.77
1553145250.0,-1,-1,0,0.0,0.0,63.19,32.45,30.74
1553145496.0,1,12969714,3,8.721e-06,0.00012762439024390244,63.19,32.47,30.72
1553145535.0,2,12970119,405,0.0011773349999999998,0.10867707692307692,62.69,32.47,30.22
1553145717.0,4,12971213,1094,0.003180258,0.0629062021978022,62.94,32.49,30.45
1553145757.0,1,12971633,420,0.00122094,0.1098846,63.44,32.5,30.94
1553145967.0,2,12973856,2223,0.0064622609999999995,0.11078161714285714,70.83,32.52,38.31
1553146307.0,-1,-1,0,0.0,0.0,67.33,32.55,34.78
1553146607.0,-1,-1,0,0.0,0.0,68.04,32.58,35.46
1553146694.0,4,12978227,4371,0.012706496999999999,0.5257860827586206,67.8,32.59,35.21
1553147037.0,-1,-1,0,0.0,0.0,66.61,32.62,33.99
1553147337.0,-1,-1,0,0.0,0.0,64.43,32.65,31.78
1553147638.0,-1,-1,0,0.0,0.0,64.43,32.68,31.75
1553147938.0,-1,-1,0,0.0,0.0,64.43,32.71,31.72
1553148238.0,-1,-1,0,0.0,0.0,64.18,32.71,31.47
1553148538.0,-1,-1,0,0.0,0.0,63.69,32.69,31.0
1553148839.0,-1,-1,0,0.0,0.0,62.94,32.68,30.26
1553148881.0,2,12978626,399,0.001159893,0.09941939999999999,63.44,32.68,30.76
1553149059.0,1,12979699,1073,0.0031192109999999998,0.06308516629213483,62.69,32.67,30.02
1553149285.0,2,12982095,2396,0.0069651719999999995,0.11094964247787609,71.06,32.66,38.4
1553149630.0,-1,-1,0,0.0,0.0,67.8,32.64,35.16
1553149930.0,-1,-1,0,0.0,0.0,68.75,32.62,36.13
1553149970.0,4,12986079,3984,0.011581488,1.04233392,69.68,32.62,37.06
1553150312.0,-1,-1,0,0.0,0.0,66.61,32.6,34.01
1553150612.0,-1,-1,0,0.0,0.0,64.67,32.59,32.08
1553150912.0,-1,-1,0,0.0,0.0,64.92,32.57,32.35
1553151213.0,-1,-1,0,0.0,0.0,64.18,32.56,31.62
1553151513.0,-1,-1,0,0.0,0.0,63.93,32.54,31.39
1553151813.0,-1,-1,0,0.0,0.0,63.69,32.64,31.05
1553152114.0,-1,-1,0,0.0,0.0,63.44,32.77,30.67
1553152414.0,-1,-1,0,0.0,0.0,62.94,32.91,30.03
1553152524.0,1,12986079,0,0.0,0.0,63.93,32.96,30.97
1553152566.0,4,12986520,441,0.0012819869999999998,0.10988459999999997,63.69,32.97,30.72
1553152608.0,2,12986771,251,0.000729657,0.06254202857142857,63.69,32.99,30.7
1553152751.0,1,12987631,860,0.00250002,0.06293756643356643,63.44,33.06,30.38
1553152973.0,2,12989989,2358,0.0068547059999999995,0.1111573945945946,71.74,33.16,38.58
1553153168.0,4,12991157,1168,0.003395376,0.06268386461538461,69.21,33.25,35.96
1553153510.0,-1,-1,0,0.0,0.0,66.13,33.4,32.73
1553153810.0,-1,-1,0,0.0,0.0,64.43,33.53,30.9
1553154110.0,-1,-1,0,0.0,0.0,63.69,33.67,30.02
1553154410.0,-1,-1,0,0.0,0.0,63.44,33.8,29.64
1553154711.0,-1,-1,0,0.0,0.0,63.69,33.94,29.75
1553155011.0,-1,-1,0,0.0,0.0,63.19,34.07,29.12
1553155067.0,2,12991640,483,0.001404081,0.09026235,63.44,34.1,29.34
1553155236.0,4,12992658,1018,0.002959326,0.06303889704142011,63.19,34.16,29.03
1553155330.0,1,12993648,990,0.00287793,0.11021859574468085,64.18,34.17,30.01
1553155460.0,4,12995030,1382,0.004017474,0.11125312615384615,72.19,34.19,38.0
1553155500.0,2,12995271,241,0.000700587,0.06305283,72.87,34.19,38.68
1553155842.0,-1,-1,0,0.0,0.0,67.33,34.22,33.11
1553156143.0,-1,-1,0,0.0,0.0,68.51,34.25,34.26
1553156203.0,4,12999495,4224,0.012279168,0.73675008,68.28,34.26,34.02
1553156545.0,-1,-1,0,0.0,0.0,66.61,34.29,32.32
1553156846.0,-1,-1,0,0.0,0.0,65.4,34.32,31.08
1553157146.0,-1,-1,0,0.0,0.0,64.67,34.35,30.32
1553157446.0,-1,-1,0,0.0,0.0,63.93,34.38,29.55
1553157747.0,-1,-1,0,0.0,0.0,63.69,34.41,29.28
1553158047.0,-1,-1,0,0.0,0.0,63.44,34.44,29.0
1553158347.0,-1,-1,0,0.0,0.0,63.93,34.47,29.46
1553158418.0,1,12999497,2,5.814e-06,0.00029479436619718306,63.19,34.48,28.71
1553158458.0,2,12999911,414,0.001203498,0.10831481999999999,62.94,34.49,28.45
1553158642.0,1,13001017,1106,0.003215142,0.06290495217391304,62.94,34.5,28.44
1553158874.0,2,13003476,2459,0.007148313,0.11092209827586207,71.06,34.48,36.58
1553159214.0,-1,-1,0,0.0,0.0,67.33,34.31,33.02
1553159514.0,-1,-1,0,0.0,0.0,67.8,34.16,33.64
1553159577.0,4,13007701,4225,0.012282075,0.701832857142857,69.21,34.13,35.08
1553159918.0,-1,-1,0,0.0,0.0,66.61,33.96,32.65
1553160218.0,-1,-1,0,0.0,0.0,64.43,33.81,30.62
1553160519.0,-1,-1,0,0.0,0.0,63.93,33.66,30.27
1553160819.0,-1,-1,0,0.0,0.0,63.69,33.51,30.18
1553161119.0,-1,-1,0,0.0,0.0,63.69,33.36,30.33
1553161420.0,-1,-1,0,0.0,0.0,62.94,33.21,29.73
1553161720.0,-1,-1,0,0.0,0.0,63.19,33.06,30.13
1553161771.0,1,13007702,1,2.907e-06,0.00020519999999999997,63.69,33.03,30.66
1553161812.0,2,13008122,420,0.00122094,0.10720448780487804,63.19,33.01,30.18
1553161994.0,1,13009214,1092,0.003174444,0.0627912,62.94,32.92,30.02
1553162230.0,2,13011722,2508,0.007290756,0.11121492203389831,72.42,32.8,39.62
1553162572.0,-1,-1,0,0.0,0.0,67.8,32.67,35.13
1553162870.0,4,13015565,3843,0.011171601,0.13495893825503355,68.75,32.58,36.17
1553163212.0,-1,-1,0,0.0,0.0,66.85,32.48,34.37
1553163512.0,-1,-1,0,0.0,0.0,64.92,32.39,32.53
1553163813.0,-1,-1,0,0.0,0.0,64.18,32.3,31.88
1553164113.0,-1,-1,0,0.0,0.0,63.69,32.21,31.48
1553164413.0,-1,-1,0,0.0,0.0,63.19,32.12,31.07
1553164714.0,-1,-1,0,0.0,0.0,63.69,32.03,31.66
1553165014.0,-1,-1,0,0.0,0.0,63.44,31.94,31.5
1553165169.0,1,13015571,6,1.7442e-05,0.0004051045161290323,63.69,31.89,31.8
1553165210.0,2,13015999,428,0.001244196,0.10924647804878049,63.19,31.88,31.31
1553165393.0,1,13017100,1101,0.003200607,0.0629627606557377,63.44,31.82,31.62
1553165616.0,2,13019460,2360,0.006860519999999999,0.11075278923766815,71.97,31.76,40.21
1553165972.0,-1,-1,0,0.0,0.0,67.33,31.65,35.68
1553166246.0,4,13023247,3787,0.011008809,0.14464128613138685,68.28,31.55,36.73
1553166588.0,-1,-1,0,0.0,0.0,66.61,31.43,35.18
1553166888.0,-1,-1,0,0.0,0.0,64.92,31.33,33.59
1553167188.0,-1,-1,0,0.0,0.0,64.18,31.22,32.96
1553167489.0,-1,-1,0,0.0,0.0,64.18,31.12,33.06
1553167789.0,-1,-1,0,0.0,0.0,63.93,31.01,32.92
1553168089.0,-1,-1,0,0.0,0.0,63.44,30.91,32.53
1553168390.0,-1,-1,0,0.0,0.0,63.44,30.8,32.64
1553168690.0,-1,-1,0,0.0,0.0,62.94,30.7,32.24
1553168925.0,1,13023250,3,8.721e-06,0.00013359829787234042,62.94,30.62,32.32
1553168964.0,2,13023663,413,0.001200591,0.11082378461538461,63.44,30.6,32.84
1553169149.0,1,13024771,1108,0.0032209559999999996,0.0626780627027027,63.44,30.54,32.9
1553169363.0,4,13027046,2275,0.006613425,0.1112538785046729,70.37,30.46,39.91
1553169419.0,2,13027383,337,0.000979659,0.06297807857142856,70.6,30.44,40.16
1553169759.0,-1,-1,0,0.0,0.0,67.8,30.35,37.45
1553170054.0,4,13031196,3813,0.011084390999999999,0.13526714440677964,68.75,30.29,38.46
1553170410.0,-1,-1,0,0.0,0.0,66.85,30.22,36.63
1553170710.0,-1,-1,0,0.0,0.0,65.4,30.16,35.24
1553171010.0,-1,-1,0,0.0,0.0,64.67,30.1,34.57
1553171311.0,-1,-1,0,0.0,0.0,63.93,30.04,33.89
1553171611.0,-1,-1,0,0.0,0.0,64.67,29.98,34.69
1553171911.0,-1,-1,0,0.0,0.0,63.93,29.92,34.01
1553172212.0,-1,-1,0,0.0,0.0,63.93,29.86,34.07
1553172512.0,-1,-1,0,0.0,0.0,63.93,29.8,34.13
1553172813.0,-1,-1,0,0.0,0.0,63.93,29.74,34.19
1553173113.0,-1,-1,0,0.0,0.0,63.19,29.68,33.51
1553173391.0,1,13031199,3,8.721e-06,0.00011293381294964029,62.94,29.56,33.38
1553173433.0,2,13031641,442,0.001284894,0.11013377142857142,63.19,29.54,33.65
1553173617.0,1,13032751,1110,0.00322677,0.06313245652173913,63.19,29.45,33.74
1553173828.0,2,13034983,2232,0.006488424,0.11070296872037913,70.83,29.35,41.48
1553174000.0,4,13036017,1034,0.003005838,0.06291288837209302,68.04,29.26,38.78
1553174357.0,-1,-1,0,0.0,0.0,65.89,29.08,36.81
1553174657.0,-1,-1,0,0.0,0.0,64.92,28.93,35.99
1553174957.0,-1,-1,0,0.0,0.0,63.93,28.78,35.15
1553175257.0,-1,-1,0,0.0,0.0,63.69,28.63,35.06
1553175557.0,-1,-1,0,0.0,0.0,64.18,28.48,35.7
1553175858.0,-1,-1,0,0.0,0.0,63.69,28.33,35.36
1553176158.0,-1,-1,0,0.0,0.0,63.44,28.18,35.26
1553176458.0,-1,-1,0,0.0,0.0,64.67,28.03,36.64
1553176679.0,1,13036018,1,2.907e-06,4.7353846153846153e-05,63.19,27.92,35.27
1553176735.0,2,13036514,496,0.0014418719999999999,0.09269177142857142,63.93,27.89,36.04
1553176899.0,1,13037506,992,0.0028837439999999997,0.0633016975609756,63.19,27.82,35.37
1553177123.0,2,13039875,2369,0.006886682999999999,0.11067883392857143,69.21,27.73,41.48
1553177463.0,-1,-1,0,0.0,0.0,68.04,27.59,40.45
1553177737.0,4,13043567,3692,0.010732644,0.1410128408759124,68.75,27.49,41.26
1553178080.0,-1,-1,0,0.0,0.0,66.85,27.35,39.5
1553178380.0,-1,-1,0,0.0,0.0,65.4,27.23,38.17
1553178680.0,-1,-1,0,0.0,0.0,64.92,27.11,37.81
1553178980.0,-1,-1,0,0.0,0.0,64.67,26.99,37.68
1553179281.0,-1,-1,0,0.0,0.0,64.67,26.87,37.8
1553179581.0,-1,-1,0,0.0,0.0,64.18,26.75,37.43
1553179881.0,-1,-1,0,0.0,0.0,64.18,26.63,37.55
1553180181.0,-1,-1,0,0.0,0.0,63.93,26.51,37.42
1553180482.0,-1,-1,0,0.0,0.0,63.44,26.43,37.01
1553180782.0,-1,-1,0,0.0,0.0,63.44,26.48,36.96
1553181082.0,-1,-1,0,0.0,0.0,63.44,26.52,36.92
1553181383.0,-1,-1,0,0.0,0.0,64.18,26.57,37.61
1553181456.0,1,13043570,3,8.721e-06,0.0004300767123287671,62.69,26.58,36.11
1553181498.0,2,13044012,442,0.001284894,0.11013377142857142,62.43,26.58,35.85
1553181683.0,1,13045124,1112,0.0032325839999999997,0.06290433729729729,62.69,26.61,36.08
1553181916.0,2,13047599,2475,0.007194824999999999,0.11116467811158798,67.57,26.65,40.92
1553182256.0,-1,-1,0,0.0,0.0,67.33,26.7,40.63
1553182557.0,-1,-1,0,0.0,0.0,68.98,26.74,42.24
1553182597.0,4,13051472,3873,0.011258810999999999,1.0132929899999998,69.68,26.75,42.93
1553182937.0,-1,-1,0,0.0,0.0,65.89,26.8,39.09
1553183238.0,-1,-1,0,0.0,0.0,65.4,26.85,38.55
1553183538.0,-1,-1,0,0.0,0.0,64.43,26.89,37.54
1553183839.0,-1,-1,0,0.0,0.0,64.67,26.94,37.73
1553184139.0,-1,-1,0,0.0,0.0,64.92,27.06,37.86
1553184440.0,-1,-1,0,0.0,0.0,64.18,27.29,36.89
1553184740.0,-1,-1,0,0.0,0.0,63.69,27.52,36.17
1553185041.0,-1,-1,0,0.0,0.0,63.93,27.74,36.19
1553185341.0,-1,-1,0,0.0,0.0,64.18,27.97,36.21
1553185641.0,-1,-1,0,0.0,0.0,64.18,28.19,35.99
1553185942.0,-1,-1,0,0.0,0.0,63.69,28.42,35.27
1553186242.0,-1,-1,0,0.0,0.0,63.69,28.64,35.05
1553186282.0,1,13051698,226,0.000656982,0.059128379999999994,63.69,28.67,35.02
1553186322.0,2,13052014,316,0.000918612,0.08267508,63.19,28.7,34.49
1553186484.0,1,13052992,978,0.0028430459999999997,0.0631788,62.94,28.82,34.12
1553186729.0,4,13055588,2596,0.007546572,0.11088840489795916,67.8,29.01,38.79
1553186769.0,2,13055829,241,0.000700587,0.06305283,71.06,29.04,42.02
1553187109.0,-1,-1,0,0.0,0.0,67.33,29.29,38.04
1553187361.0,4,13059385,3556,0.010337292,0.1476756,69.68,29.48,40.2
1553187701.0,-1,-1,0,0.0,0.0,66.61,29.81,36.8
1553188002.0,-1,-1,0,0.0,0.0,65.4,30.24,35.16
1553188302.0,-1,-1,0,0.0,0.0,64.43,30.68,33.75
1553188603.0,-1,-1,0,0.0,0.0,64.92,31.11,33.81
1553188903.0,-1,-1,0,0.0,0.0,64.67,31.55,33.12
1553189204.0,-1,-1,0,0.0,0.0,64.67,31.99,32.68
1553189504.0,-1,-1,0,0.0,0.0,63.93,32.42,31.51
1553189804.0,-1,-1,0,0.0,0.0,63.44,32.86,30.58
1553190105.0,-1,-1,0,0.0,0.0,63.69,33.29,30.4
1553190405.0,-1,-1,0,0.0,0.0,63.93,33.73,30.2
1553190706.0,-1,-1,0,0.0,0.0,64.43,34.16,30.27
1553191006.0,-1,-1,0,0.0,0.0,64.18,34.6,29.58
1553191307.0,-1,-1,0,0.0,0.0,63.69,35.02,28.67
1553191607.0,-1,-1,0,0.0,0.0,63.69,35.43,28.26
1553191700.0,1,13059386,1,2.907e-06,0.00011252903225806451,62.94,35.55,27.39
1553191742.0,4,13059827,441,0.0012819869999999998,0.10988459999999997,63.44,35.61,27.83
1553191798.0,2,13060164,337,0.000979659,0.06297807857142856,63.19,35.69,27.5
1553191927.0,1,13060940,776,0.0022558319999999997,0.06295345116279069,63.44,35.86,27.58
1553192140.0,4,13063198,2258,0.006564006,0.11094094647887323,69.68,36.15,33.53
1553192182.0,2,13063449,251,0.000729657,0.06254202857142857,68.75,36.21,32.54
1553192524.0,-1,-1,0,0.0,0.0,67.09,36.67,30.42
1553192594.0,4,13065930,2481,0.007212267,0.37091658857142856,68.28,36.76,31.52
1553192936.0,-1,-1,0,0.0,0.0,67.8,37.22,30.58
1553193237.0,-1,-1,0,0.0,0.0,66.37,37.63,28.74
1553193537.0,-1,-1,0,0.0,0.0,65.65,38.03,27.62
1553193838.0,-1,-1,0,0.0,0.0,65.16,38.44,26.72
1553194138.0,-1,-1,0,0.0,0.0,65.65,38.85,26.8
1553194438.0,-1,-1,0,0.0,0.0,66.37,39.25,27.12
1553194739.0,-1,-1,0,0.0,0.0,65.65,39.66,25.99
1553195039.0,-1,-1,0,0.0,0.0,66.13,40.09,26.04
1553195339.0,-1,-1,0,0.0,0.0,65.65,40.52,25.13
1553195640.0,-1,-1,0,0.0,0.0,66.13,40.96,25.17
1553195940.0,-1,-1,0,0.0,0.0,66.13,41.39,24.74
1553196241.0,-1,-1,0,0.0,0.0,65.89,41.83,24.06
1553196541.0,-1,-1,0,0.0,0.0,66.61,42.26,24.35
1553196841.0,-1,-1,0,0.0,0.0,66.85,42.7,24.15
1553197141.0,-1,-1,0,0.0,0.0,67.33,43.13,24.2
1553197441.0,-1,-1,0,0.0,0.0,66.85,43.57,23.28
1553197742.0,-1,-1,0,0.0,0.0,66.85,44.01,22.84
1553198042.0,-1,-1,0,0.0,0.0,67.33,44.44,22.89
1553198343.0,-1,-1,0,0.0,0.0,67.33,44.88,22.45
1553198643.0,-1,-1,0,0.0,0.0,66.85,45.35,21.5
1553198943.0,-1,-1,0,0.0,0.0,66.37,45.83,20.54
1553199244.0,-1,-1,0,0.0,0.0,66.61,46.31,20.3
1553199544.0,-1,-1,0,0.0,0.0,66.37,46.79,19.58
1553199844.0,-1,-1,0,0.0,0.0,65.89,47.27,18.62
1553200144.0,-1,-1,0,0.0,0.0,65.65,47.75,17.9
1553200445.0,-1,-1,0,0.0,0.0,65.89,48.23,17.66
1553200745.0,-1,-1,0,0.0,0.0,66.37,48.71,17.66
1553201046.0,-1,-1,0,0.0,0.0,65.89,49.19,16.7
1553201346.0,-1,-1,0,0.0,0.0,66.13,49.67,16.46
1553201646.0,-1,-1,0,0.0,0.0,66.13,50.15,15.98
1553201946.0,-1,-1,0,0.0,0.0,65.4,50.63,14.77
1553202247.0,-1,-1,0,0.0,0.0,65.89,50.99,14.9
1553202547.0,-1,-1,0,0.0,0.0,65.4,51.32,14.08
1553202847.0,-1,-1,0,0.0,0.0,65.16,51.65,13.51
1553203148.0,-1,-1,0,0.0,0.0,65.65,51.98,13.67
1553203448.0,-1,-1,0,0.0,0.0,65.89,52.31,13.58
1553203748.0,-1,-1,0,0.0,0.0,64.92,52.64,12.28
1553204048.0,-1,-1,0,0.0,0.0,65.4,52.97,12.43
1553204349.0,-1,-1,0,0.0,0.0,65.4,53.3,12.1
1553204649.0,-1,-1,0,0.0,0.0,65.16,53.63,11.53
1553204949.0,-1,-1,0,0.0,0.0,64.92,53.96,10.96
1553205249.0,-1,-1,0,0.0,0.0,64.43,54.29,10.14
1553205550.0,-1,-1,0,0.0,0.0,64.67,54.62,10.05
1553205850.0,-1,-1,0,0.0,0.0,64.18,54.59,9.59
1553206150.0,-1,-1,0,0.0,0.0,64.18,54.49,9.69
1553206451.0,-1,-1,0,0.0,0.0,64.43,54.38,10.05
1553206751.0,-1,-1,0,0.0,0.0,64.18,54.28,9.9
1553207051.0,-1,-1,0,0.0,0.0,64.18,54.17,10.01
1553207352.0,-1,-1,0,0.0,0.0,63.44,54.07,9.37
1553207652.0,-1,-1,0,0.0,0.0,63.44,53.96,9.48
1553207952.0,-1,-1,0,0.0,0.0,63.44,53.86,9.58
1553208085.0,1,13065932,2,5.814e-06,0.00015737142857142857,63.93,53.81,10.12
1553208129.0,2,13066397,465,0.0013517549999999998,0.11059813636363636,63.93,53.79,10.14
1553208314.0,1,13067507,1110,0.00322677,0.0627912,63.93,53.73,10.2
1553208545.0,2,13069955,2448,0.007116336,0.11090393766233766,68.04,53.65,14.39
1553208765.0,4,13071277,1322,0.003843054,0.06288633818181819,69.21,53.57,15.64
1553209107.0,-1,-1,0,0.0,0.0,67.09,53.45,13.64
1553209407.0,-1,-1,0,0.0,0.0,64.67,53.48,11.19
1553209708.0,-1,-1,0,0.0,0.0,64.92,53.57,11.35
1553210008.0,-1,-1,0,0.0,0.0,65.16,53.66,11.5
1553210308.0,-1,-1,0,0.0,0.0,64.43,53.75,10.68
1553210608.0,-1,-1,0,0.0,0.0,64.43,53.84,10.59
1553210909.0,-1,-1,0,0.0,0.0,64.18,53.93,10.25
1553211209.0,-1,-1,0,0.0,0.0,63.93,54.02,9.91
1553211509.0,-1,-1,0,0.0,0.0,63.93,54.11,9.82
1553211810.0,-1,-1,0,0.0,0.0,63.69,54.2,9.49
1553212110.0,-1,-1,0,0.0,0.0,63.93,54.29,9.64
1553212410.0,-1,-1,0,0.0,0.0,63.93,54.38,9.55
1553212710.0,-1,-1,0,0.0,0.0,63.44,54.47,8.97
1553212799.0,1,13071279,2,5.814e-06,0.00023517303370786515,63.93,54.5,9.43
1553212841.0,2,13071712,433,0.001258731,0.10789122857142856,63.69,54.48,9.21
1553213025.0,1,13072824,1112,0.0032325839999999997,0.06324620869565216,63.44,54.4,9.04
1553213254.0,2,13075248,2424,0.007046568,0.11077574148471615,68.28,54.3,13.98
1553213439.0,4,13076361,1113,0.003235491,0.06296090594594594,69.68,54.21,15.47
1553213781.0,-1,-1,0,0.0,0.0,66.37,54.06,12.31
1553214082.0,-1,-1,0,0.0,0.0,65.4,53.92,11.48
1553214382.0,-1,-1,0,0.0,0.0,63.93,53.79,10.14
1553214683.0,-1,-1,0,0.0,0.0,64.43,53.65,10.78
1553214983.0,-1,-1,0,0.0,0.0,64.18,53.52,10.66
1553215283.0,-1,-1,0,0.0,0.0,64.18,53.38,10.8
1553215583.0,-1,-1,0,0.0,0.0,63.69,53.25,10.44
1553215884.0,-1,-1,0,0.0,0.0,63.69,53.11,10.58
1553216184.0,-1,-1,0,0.0,0.0,63.93,52.98,10.95
1553216484.0,-1,-1,0,0.0,0.0,63.19,52.81,10.38
1553216526.0,1,13076686,325,0.0009447749999999999,0.08098071428571428,63.93,52.78,11.15
1553216567.0,2,13076961,275,0.000799425,0.07019341463414634,63.44,52.75,10.69
1553216717.0,1,13077865,904,0.002627928,0.063070272,63.19,52.63,10.56
1553216945.0,4,13080276,2411,0.007008777,0.1106649,67.8,52.44,15.36
1553216985.0,2,13080517,241,0.000700587,0.06305283,72.42,52.41,20.01
1553217327.0,-1,-1,0,0.0,0.0,67.33,52.14,15.19
1553217607.0,4,13084257,3740,0.010872179999999999,0.13978517142857141,69.45,51.91,17.54
1553217949.0,-1,-1,0,0.0,0.0,67.57,51.64,15.93
1553218249.0,-1,-1,0,0.0,0.0,65.4,51.4,14.0
1553218549.0,-1,-1,0,0.0,0.0,65.4,51.16,14.24
1553218850.0,-1,-1,0,0.0,0.0,64.67,50.92,13.75
1553219150.0,-1,-1,0,0.0,0.0,64.67,50.68,13.99
1553219450.0,-1,-1,0,0.0,0.0,64.67,50.44,14.23
1553219750.0,-1,-1,0,0.0,0.0,63.93,50.2,13.73
1553220050.0,-1,-1,0,0.0,0.0,63.69,49.97,13.72
1553220351.0,-1,-1,0,0.0,0.0,63.19,49.79,13.4
1553220651.0,-1,-1,0,0.0,0.0,63.69,49.61,14.08
1553220951.0,-1,-1,0,0.0,0.0,63.93,49.43,14.5
1553221177.0,1,13084261,4,1.1628e-05,0.00018522477876106193,63.69,49.29,14.4
1553221218.0,2,13084671,410,0.00119187,0.10465200000000001,63.19,49.27,13.92
1553221397.0,1,13085751,1080,0.00313956,0.06314198882681564,63.44,49.16,14.28
1553221622.0,2,13088129,2378,0.006912845999999999,0.11060553599999999,69.91,49.03,20.88
1553221845.0,4,13089470,1341,0.003898287,0.0629319874439462,68.28,48.89,19.39
1553222187.0,-1,-1,0,0.0,0.0,66.61,48.69,17.92
1553222488.0,-1,-1,0,0.0,0.0,64.43,48.51,15.92
1553222788.0,-1,-1,0,0.0,0.0,64.67,48.33,16.34
1553223088.0,-1,-1,0,0.0,0.0,63.69,48.15,15.54
1553223388.0,-1,-1,0,0.0,0.0,63.93,47.97,15.96
1553223688.0,-1,-1,0,0.0,0.0,63.44,47.74,15.7
1553223989.0,-1,-1,0,0.0,0.0,63.69,47.39,16.3
1553224289.0,-1,-1,0,0.0,0.0,64.43,47.05,17.38
1553224522.0,1,13089475,5,1.4534999999999999e-05,0.0002245751072961373,63.44,46.78,16.66
1553224563.0,2,13089899,424,0.0012325679999999999,0.10822548292682926,63.93,46.73,17.2
1553224745.0,1,13090995,1096,0.003186072,0.0630212043956044,63.19,46.52,16.67
1553224974.0,2,13093417,2422,0.007040754,0.11068434235807861,67.8,46.26,21.54
1553225314.0,-1,-1,0,0.0,0.0,67.8,45.87,21.93
1553225615.0,-1,-1,0,0.0,0.0,69.21,45.52,23.69
1553225656.0,4,13097358,3941,0.011456487,1.0059354439024388,68.51,45.48,23.03
1553225998.0,-1,-1,0,0.0,0.0,66.85,45.08,21.77
1553226298.0,-1,-1,0,0.0,0.0,65.16,44.74,20.42
1553226599.0,-1,-1,0,0.0,0.0,64.92,44.39,20.53
1553226899.0,-1,-1,0,0.0,0.0,64.18,44.05,20.13
1553227199.0,-1,-1,0,0.0,0.0,64.43,43.7,20.73
1553227500.0,-1,-1,0,0.0,0.0,64.18,43.05,21.13
1553227800.0,-1,-1,0,0.0,0.0,63.93,42.41,21.52
1553228101.0,-1,-1,0,0.0,0.0,63.44,41.76,21.68
1553228401.0,-1,-1,0,0.0,0.0,63.93,41.12,22.81
1553228701.0,-1,-1,0,0.0,0.0,63.93,40.47,23.46
1553229001.0,-1,-1,0,0.0,0.0,63.44,39.83,23.61
1553229043.0,1,13097440,82,0.000238374,0.020432057142857143,63.44,39.74,23.7
1553229084.0,2,13097834,394,0.001145358,0.10056801951219511,62.94,39.65,23.29
1553229259.0,1,13098890,1056,0.003069792,0.06315000685714287,63.19,39.27,23.92
1553229496.0,2,13101396,2506,0.007284942,0.11065734683544302,70.83,38.76,32.07
1553229836.0,-1,-1,0,0.0,0.0,67.57,38.03,29.54
1553230125.0,4,13105178,3782,0.010994274,0.13695289411764708,69.68,37.41,32.27
1553230466.0,-1,-1,0,0.0,0.0,67.09,36.68,30.41
1553230766.0,-1,-1,0,0.0,0.0,65.65,36.03,29.62
1553231066.0,-1,-1,0,0.0,0.0,65.16,35.91,29.25
1553231367.0,-1,-1,0,0.0,0.0,64.92,35.85,29.07
1553231667.0,-1,-1,0,0.0,0.0,64.67,35.79,28.88
1553231967.0,-1,-1,0,0.0,0.0,64.67,35.73,28.94
1553232267.0,-1,-1,0,0.0,0.0,64.18,35.67,28.51
1553232568.0,-1,-1,0,0.0,0.0,63.19,35.61,27.58
1553232868.0,-1,-1,0,0.0,0.0,63.69,35.55,28.14
1553233168.0,-1,-1,0,0.0,0.0,63.44,35.49,27.95
1553233376.0,1,13105178,0,0.0,0.0,63.93,35.44,28.49
1553233418.0,2,13105621,443,0.0012878009999999999,0.11038294285714284,63.44,35.44,28.0
1553233603.0,1,13106731,1110,0.00322677,0.0627912,62.94,35.4,27.54
1553233830.0,4,13109138,2407,0.006997148999999999,0.11096800176211453,73.09,35.35,37.74
1553233872.0,2,13109389,251,0.000729657,0.06254202857142857,73.09,35.35,37.74
1553234212.0,-1,-1,0,0.0,0.0,67.8,35.28,32.52
1553234453.0,4,13112883,3494,0.010157058,0.151723687966805,69.91,35.22,34.69
1553234795.0,-1,-1,0,0.0,0.0,67.57,35.1,32.47
1553235095.0,-1,-1,0,0.0,0.0,65.89,35.0,30.89
1553235396.0,-1,-1,0,0.0,0.0,65.4,34.89,30.51
1553235696.0,-1,-1,0,0.0,0.0,65.16,34.79,30.37
1553235996.0,-1,-1,0,0.0,0.0,65.16,34.68,30.48
1553236296.0,-1,-1,0,0.0,0.0,65.4,34.58,30.82
1553236597.0,-1,-1,0,0.0,0.0,64.92,34.47,30.45
