Stove Type,Laser 73/730,Latitude,64.8496,Longitude,-147.715,Square Footage,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
978493736.0,-1,-1,11126
978494036.0,-1,-1,11314
978494337.0,-1,-1,10707
978494638.0,-1,-1,10825
978494938.0,-1,-1,11441
978495238.0,-1,-1,11314
978495538.0,-1,-1,11004
978495839.0,-1,-1,10825
978496139.0,-1,-1,11506
978496439.0,-1,-1,11251
978496740.0,-1,-1,10766
978497040.0,-1,-1,10944
978497340.0,-1,-1,11251
978497641.0,-1,-1,11251
978497941.0,-1,-1,10479
978498242.0,-1,-1,11126
978498542.0,-1,-1,11126
978498842.0,-1,-1,11065
978499143.0,-1,-1,10766
978499443.0,-1,-1,11065
978499743.0,-1,-1,11188
978500043.0,-1,-1,11188
978500344.0,-1,-1,10592
978500644.0,-1,-1,11188
978500945.0,-1,-1,11571
978501245.0,-1,-1,10944
978501545.0,-1,-1,10825
978501846.0,-1,-1,11126
978502146.0,-1,-1,11377
978502447.0,-1,-1,10707
978502747.0,-1,-1,10650
978503047.0,-1,-1,11441
978503347.0,-1,-1,11377
978503647.0,-1,-1,11004
978503948.0,-1,-1,11251
978504248.0,-1,-1,11126
978504548.0,-1,-1,11506
978504848.0,-1,-1,11377
978505148.0,-1,-1,11704
978505449.0,-1,-1,12045
978505749.0,-1,-1,11441
978506049.0,-1,-1,11065
978506349.0,-1,-1,10825
978506650.0,-1,-1,11004
978506950.0,-1,-1,10944
978507250.0,-1,-1,11441
978507550.0,-1,-1,10825
978507851.0,-1,-1,10766
978508151.0,-1,-1,11251
978508451.0,-1,-1,11637
978508751.0,-1,-1,10707
978509052.0,-1,-1,11126
978509352.0,-1,-1,11314
978509652.0,-1,-1,10884
978509952.0,-1,-1,10707
978510253.0,-1,-1,11004
978510553.0,-1,-1,11377
978510853.0,-1,-1,11065
978511153.0,-1,-1,10944
978511453.0,-1,-1,10944
978511753.0,-1,-1,11314
978512054.0,-1,-1,11126
978512354.0,-1,-1,10312
978512655.0,-1,-1,11377
978512955.0,-1,-1,11441
978513256.0,-1,-1,11126
978513556.0,-1,-1,10884
978513856.0,-1,-1,11314
978514156.0,-1,-1,11004
978514456.0,-1,-1,10650
978514757.0,-1,-1,11065
978515057.0,-1,-1,11506
978515357.0,-1,-1,10707
978515658.0,-1,-1,11126
978515958.0,-1,-1,11441
978516258.0,-1,-1,10944
978516559.0,-1,-1,10707
978516859.0,-1,-1,10944
978517160.0,-1,-1,11377
978517460.0,-1,-1,10944
978517761.0,-1,-1,10884
978518061.0,-1,-1,11126
978518362.0,-1,-1,11188
978518662.0,-1,-1,10766
978518962.0,-1,-1,11314
978519262.0,-1,-1,11441
978519563.0,-1,-1,10884
978519863.0,-1,-1,10884
978520163.0,-1,-1,11377
978520464.0,-1,-1,10884
978520764.0,-1,-1,10825
978521064.0,-1,-1,11314
978521365.0,-1,-1,11065
978521665.0,-1,-1,10707
978521965.0,-1,-1,11251
978522265.0,-1,-1,11251
978522566.0,-1,-1,10944
978522866.0,-1,-1,11188
978523167.0,-1,-1,11314
978523467.0,-1,-1,11065
978523767.0,-1,-1,10766
978524067.0,-1,-1,11251
978524368.0,-1,-1,11188
978524668.0,-1,-1,10884
978524968.0,-1,-1,11065
978525269.0,-1,-1,11506
978525569.0,-1,-1,10944
978525869.0,-1,-1,11126
978526170.0,-1,-1,11314
978526470.0,-1,-1,11314
978526771.0,-1,-1,10825
978527071.0,-1,-1,11188
978527372.0,-1,-1,11314
978527672.0,-1,-1,10825
978527972.0,-1,-1,10884
978528273.0,-1,-1,11251
978528573.0,-1,-1,10944
978528873.0,-1,-1,10825
978529174.0,-1,-1,11188
978529474.0,-1,-1,11377
978529774.0,-1,-1,10884
978530074.0,-1,-1,10884
978530375.0,-1,-1,11571
978530675.0,-1,-1,10944
978530975.0,-1,-1,10707
978531276.0,-1,-1,11065
978531576.0,-1,-1,11506
978531876.0,-1,-1,10884
978532176.0,-1,-1,10884
978532476.0,-1,-1,11314
978532776.0,-1,-1,11126
978533077.0,-1,-1,10825
978533377.0,-1,-1,11251
978533677.0,-1,-1,11506
978533977.0,-1,-1,10766
978534278.0,-1,-1,10944
978534578.0,-1,-1,11506
978534878.0,-1,-1,10535
978535179.0,-1,-1,10766
978535479.0,-1,-1,10884
978535779.0,-1,-1,11377
978536079.0,-1,-1,11004
978536380.0,-1,-1,10535
978536680.0,-1,-1,11251
978536980.0,-1,-1,11377
978537281.0,-1,-1,11004
