Stove Type,Laser 73/730,Latitude,64.78514,Longitude,-148.034,Square Footage,1512,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543696873.0,1,806589,11126
1543697190.0,2,809886,10203
1543697565.0,-1,-1,10096
1543697670.0,4,813716,10043
1543698027.0,-1,-1,10312
1543698327.0,-1,-1,10825
1543698627.0,-1,-1,10766
1543698797.0,1,813719,11188
1543699112.0,4,817012,10257
1543699169.0,2,817463,10096
1543699526.0,-1,-1,10096
1543699663.0,4,821402,10043
1543700038.0,-1,-1,10423
1543700338.0,-1,-1,10884
1543700639.0,-1,-1,11065
1543700724.0,1,821405,10944
1543701040.0,2,824700,10203
1543701397.0,-1,-1,10203
1543701697.0,-1,-1,10203
1543701753.0,4,830273,9938
1543702110.0,-1,-1,10257
1543702410.0,-1,-1,10825
1543702710.0,-1,-1,11065
1543702810.0,1,830273,11126
1543703126.0,2,833577,10043
1543703252.0,4,834581,9938
1543703609.0,-1,-1,10423
1543703909.0,-1,-1,10944
1543704210.0,-1,-1,11188
1543704276.0,1,834697,11251
1543704583.0,4,837874,9887
1543704640.0,2,838325,9887
1543704696.0,4,838501,9835
1543705053.0,-1,-1,10766
1543705353.0,-1,-1,10884
1543705654.0,-1,-1,11065
1543705721.0,1,838523,11126
1543706035.0,4,841799,10312
1543706091.0,2,842250,10043
1543706448.0,-1,-1,10203
1543706748.0,-1,-1,10203
1543707004.0,4,849531,10043
1543707371.0,-1,-1,10257
1543707672.0,-1,-1,10884
1543707972.0,-1,-1,11004
1543708057.0,1,849596,11126
1543708368.0,4,852829,10312
1543708443.0,2,853426,9990
1543708799.0,-1,-1,10312
1543709100.0,-1,-1,10203
1543709400.0,-1,-1,10257
1543709700.0,-1,-1,9990
1543710000.0,-1,-1,10149
1543710300.0,-1,-1,10203
1543710600.0,-1,-1,10096
1543710901.0,-1,-1,10257
1543711201.0,-1,-1,10312
1543711501.0,-1,-1,10096
1543711801.0,-1,-1,10149
1543712101.0,-1,-1,10043
1543712401.0,-1,-1,10257
1543712701.0,-1,-1,10149
1543713002.0,-1,-1,10203
1543713302.0,-1,-1,9835
1543713602.0,-1,-1,10257
1543713902.0,-1,-1,10423
1543714202.0,-1,-1,10043
1543714502.0,-1,-1,10203
1543714803.0,-1,-1,10149
1543714882.0,4,904785,10149
1543715239.0,-1,-1,10535
1543715539.0,-1,-1,11126
1543715737.0,1,904786,11314
1543716052.0,4,908079,10592
1543716109.0,2,908530,10367
1543716483.0,-1,-1,10423
1543716783.0,-1,-1,10367
1543717084.0,-1,-1,10423
1543717384.0,-1,-1,10367
1543717684.0,-1,-1,10312
1543717984.0,-1,-1,10312
1543718285.0,-1,-1,10312
1543718585.0,-1,-1,10257
1543718885.0,-1,-1,9938
1543719185.0,-1,-1,10149
1543719485.0,-1,-1,10257
1543719785.0,-1,-1,10203
1543720086.0,-1,-1,10312
1543720386.0,-1,-1,10257
1543720686.0,-1,-1,10096
1543720986.0,-1,-1,10149
1543721287.0,-1,-1,10149
1543721587.0,-1,-1,10149
1543721887.0,-1,-1,9938
1543722187.0,-1,-1,9990
1543722487.0,-1,-1,10367
1543722788.0,-1,-1,10203
1543723088.0,-1,-1,9938
1543723163.0,4,964797,10149
1543723520.0,-1,-1,10423
1543723820.0,-1,-1,11251
1543723982.0,1,964798,11314
1543724298.0,2,968085,10592
1543724655.0,-1,-1,10592
1543724955.0,-1,-1,10535
1543725255.0,-1,-1,10367
1543725556.0,-1,-1,10312
1543725856.0,-1,-1,10096
1543726156.0,-1,-1,10312
1543726457.0,-1,-1,10312
1543726757.0,-1,-1,10043
1543727057.0,-1,-1,10312
1543727357.0,-1,-1,10535
1543727657.0,-1,-1,10257
1543727957.0,-1,-1,10203
1543728257.0,-1,-1,10043
1543728557.0,-1,-1,10203
1543728857.0,-1,-1,10203
1543729158.0,-1,-1,10043
1543729458.0,-1,-1,10096
1543729590.0,4,1010296,9990
1543729957.0,-1,-1,10535
1543730257.0,-1,-1,11126
1543730424.0,1,1010299,11188
1543730739.0,2,1013588,10535
1543731120.0,-1,-1,10479
1543731420.0,-1,-1,10367
1543731720.0,-1,-1,10203
