Stove type: Laser 730,,Latitude of the PUMA device location,[64.92216],Longitude of the PUMA device location,[-147.931],,,
1552243331.0,-1,-1,0,0.0,0.0,71.29,34.76,36.53
1552243631.0,-1,-1,0,0.0,0.0,70.37,35.05,35.32
1552243930.0,-1,-1,0,0.0,0.0,70.83,35.33,35.5
1552244229.0,-1,-1,0,0.0,0.0,70.6,35.62,34.98
1552244529.0,-1,-1,0,0.0,0.0,70.37,35.93,34.44
1552244829.0,-1,-1,0,0.0,0.0,70.37,36.29,34.08
1552245128.0,-1,-1,0,0.0,0.0,69.91,36.65,33.26
1552245428.0,-1,-1,0,0.0,0.0,70.14,37.01,33.13
1552245727.0,-1,-1,0,0.0,0.0,70.37,37.37,33.0
1552246026.0,-1,-1,0,0.0,0.0,69.91,37.73,32.18
1552246326.0,-1,-1,0,0.0,0.0,69.91,38.09,31.82
1552246625.0,-1,-1,0,0.0,0.0,69.91,38.45,31.46
1552246925.0,-1,-1,0,0.0,0.0,69.68,38.81,30.87
1552247224.0,-1,-1,0,0.0,0.0,69.21,39.17,30.04
1552247524.0,-1,-1,0,0.0,0.0,69.68,39.53,30.15
1552247823.0,-1,-1,0,0.0,0.0,69.45,39.89,29.56
1552248237.0,-1,-1,0,0.0,0.0,69.68,40.19,29.49
1552248536.0,-1,-1,0,0.0,0.0,69.68,40.31,29.37
1552248836.0,-1,-1,0,0.0,0.0,69.45,40.43,29.02
1552249135.0,-1,-1,0,0.0,0.0,69.45,40.55,28.9
1552249435.0,-1,-1,0,0.0,0.0,69.45,40.67,28.78
1552249734.0,-1,-1,0,0.0,0.0,68.98,40.79,28.19
1552250034.0,-1,-1,0,0.0,0.0,69.45,40.91,28.54
1552250333.0,-1,-1,0,0.0,0.0,68.98,41.03,27.95
1552250633.0,-1,-1,0,0.0,0.0,68.75,41.15,27.6
1552250932.0,-1,-1,0,0.0,0.0,69.21,41.27,27.94
1552251232.0,-1,-1,0,0.0,0.0,68.98,41.39,27.59
1552251531.0,-1,-1,0,0.0,0.0,68.98,41.51,27.47
1552251676.0,1,19882795,1,3.368e-06,8.36193103448276e-05,68.51,41.55,26.96
1552252014.0,4,19886411,3616,0.012178688,0.12971383668639053,70.83,41.6,29.23
1552252054.0,2,19886729,318,0.001071024,0.09639216,71.06,41.61,29.45
1552252394.0,-1,-1,0,0.0,0.0,70.83,41.66,29.17
1552252693.0,-1,-1,0,0.0,0.0,70.83,41.7,29.13
1552252993.0,-1,-1,0,0.0,0.0,71.06,41.75,29.31
1552253292.0,-1,-1,0,0.0,0.0,71.06,41.79,29.27
1552253592.0,-1,-1,0,0.0,0.0,71.29,41.84,29.45
1552253891.0,-1,-1,0,0.0,0.0,72.65,41.88,30.77
1552253996.0,4,19902233,15504,0.052217472,1.7903133257142858,72.19,41.9,30.29
1552254335.0,-1,-1,0,0.0,0.0,72.19,41.95,30.24
1552254635.0,-1,-1,0,0.0,0.0,71.06,42.0,29.06
1552254934.0,-1,-1,0,0.0,0.0,70.83,42.04,28.79
1552255233.0,-1,-1,0,0.0,0.0,71.06,42.09,28.97
1552255532.0,-1,-1,0,0.0,0.0,70.6,42.16,28.44
1552255832.0,-1,-1,0,0.0,0.0,70.37,42.24,28.13
1552256132.0,-1,-1,0,0.0,0.0,70.6,42.31,28.29
1552256431.0,-1,-1,0,0.0,0.0,69.91,42.39,27.52
1552256731.0,-1,-1,0,0.0,0.0,69.68,42.46,27.22
1552257031.0,-1,-1,0,0.0,0.0,70.14,42.54,27.6
1552257330.0,-1,-1,0,0.0,0.0,69.91,42.61,27.3
1552257630.0,-1,-1,0,0.0,0.0,69.68,42.69,26.99
1552257929.0,-1,-1,0,0.0,0.0,69.45,42.76,26.69
1552258229.0,-1,-1,0,0.0,0.0,70.14,42.84,27.3
1552258528.0,-1,-1,0,0.0,0.0,68.98,42.91,26.07
1552258827.0,-1,-1,0,0.0,0.0,69.21,42.98,26.23
1552259127.0,-1,-1,0,0.0,0.0,68.75,42.95,25.8
1552259427.0,-1,-1,0,0.0,0.0,68.28,42.92,25.36
1552259726.0,-1,-1,0,0.0,0.0,68.28,42.89,25.39
1552260025.0,-1,-1,0,0.0,0.0,68.75,42.86,25.89
1552260325.0,-1,-1,0,0.0,0.0,68.51,42.83,25.68
1552260624.0,-1,-1,0,0.0,0.0,68.75,42.8,25.95
1552260666.0,1,19902755,522,0.001758096,0.15069394285714285,68.28,42.79,25.49
1552260966.0,4,19905837,3082,0.010380176000000001,0.12456211200000002,70.14,42.76,27.38
1552261007.0,2,19906167,330,0.00111144,0.09758985365853659,70.37,42.76,27.61
1552261348.0,-1,-1,0,0.0,0.0,70.37,42.73,27.64
1552261648.0,-1,-1,0,0.0,0.0,70.6,42.7,27.9
1552261947.0,-1,-1,0,0.0,0.0,71.29,42.67,28.62
1552262247.0,-1,-1,0,0.0,0.0,71.52,42.64,28.88
1552262546.0,-1,-1,0,0.0,0.0,71.97,42.6,29.37
1552262845.0,-1,-1,0,0.0,0.0,71.52,42.55,28.97
1552263144.0,-1,-1,0,0.0,0.0,71.97,42.51,29.46
1552263248.0,4,19924053,17886,0.060240048000000004,2.085232430769231,71.97,42.49,29.48
1552263589.0,-1,-1,0,0.0,0.0,72.65,42.44,30.21
1552263888.0,-1,-1,0,0.0,0.0,71.74,42.4,29.34
1552264187.0,-1,-1,0,0.0,0.0,70.83,42.35,28.48
1552264487.0,-1,-1,0,0.0,0.0,71.06,42.31,28.75
1552264786.0,-1,-1,0,0.0,0.0,71.29,42.26,29.03
1552265085.0,-1,-1,0,0.0,0.0,71.06,42.22,28.84
1552265385.0,-1,-1,0,0.0,0.0,70.6,42.17,28.43
1552265684.0,-1,-1,0,0.0,0.0,69.91,42.13,27.78
1552265984.0,-1,-1,0,0.0,0.0,69.68,42.08,27.6
1552266283.0,-1,-1,0,0.0,0.0,69.21,41.83,27.38
1552266583.0,-1,-1,0,0.0,0.0,69.68,41.56,28.12
1552266882.0,-1,-1,0,0.0,0.0,69.68,41.29,28.39
1552267182.0,-1,-1,0,0.0,0.0,69.68,41.02,28.66
1552267481.0,-1,-1,0,0.0,0.0,68.75,40.75,28.0
1552267781.0,-1,-1,0,0.0,0.0,68.75,40.48,28.27
1552268080.0,-1,-1,0,0.0,0.0,68.98,40.21,28.77
1552268379.0,-1,-1,0,0.0,0.0,69.21,39.94,29.27
1552268679.0,-1,-1,0,0.0,0.0,69.21,39.67,29.54
1552268979.0,-1,-1,0,0.0,0.0,68.98,39.4,29.58
1552269278.0,-1,-1,0,0.0,0.0,68.98,39.13,29.85
1552269445.0,1,19924056,3,1.0104e-05,0.0002178107784431138,68.51,38.98,29.53
1552269782.0,2,19927662,3606,0.012145008,0.12973895786350148,70.14,38.44,31.7
1552270123.0,-1,-1,0,0.0,0.0,70.6,37.69,32.91
1552270422.0,-1,-1,0,0.0,0.0,71.06,37.03,34.03
1552270722.0,-1,-1,0,0.0,0.0,71.52,36.37,35.15
1552271021.0,-1,-1,0,0.0,0.0,71.97,35.71,36.26
1552271321.0,-1,-1,0,0.0,0.0,71.97,35.05,36.92
1552271620.0,-1,-1,0,0.0,0.0,71.74,34.4,37.34
1552271749.0,4,19943364,15702,0.052884336000000004,1.475841934883721,72.19,34.11,38.08
1552272091.0,-1,-1,0,0.0,0.0,71.97,33.36,38.61
1552272390.0,-1,-1,0,0.0,0.0,71.52,32.7,38.82
1552272689.0,-1,-1,0,0.0,0.0,70.6,32.04,38.56
1552272989.0,-1,-1,0,0.0,0.0,70.37,31.38,38.99
1552273288.0,-1,-1,0,0.0,0.0,70.6,30.86,39.74
1552273588.0,-1,-1,0,0.0,0.0,70.6,30.67,39.93
1552273887.0,-1,-1,0,0.0,0.0,69.68,30.47,39.21
1552274186.0,-1,-1,0,0.0,0.0,69.91,30.28,39.63
1552274486.0,-1,-1,0,0.0,0.0,69.68,30.08,39.6
1552274785.0,-1,-1,0,0.0,0.0,69.68,29.89,39.79
1552275085.0,-1,-1,0,0.0,0.0,69.21,29.69,39.52
1552275384.0,-1,-1,0,0.0,0.0,69.68,29.5,40.18
1552275684.0,-1,-1,0,0.0,0.0,69.68,29.31,40.37
1552275983.0,-1,-1,0,0.0,0.0,69.21,29.11,40.1
1552276283.0,-1,-1,0,0.0,0.0,69.45,28.92,40.53
1552276582.0,-1,-1,0,0.0,0.0,68.98,28.72,40.26
1552277033.0,-1,-1,0,0.0,0.0,68.51,28.41,40.1
1552277334.0,-1,-1,0,0.0,0.0,68.98,28.18,40.8
1552277633.0,-1,-1,0,0.0,0.0,68.28,27.96,40.32
1552277933.0,1,19943367,3,1.0104e-05,0.000121248,68.51,27.73,40.78
1552278272.0,2,19946983,3616,0.012178688,0.1293312,70.14,27.48,42.66
1552278612.0,-1,-1,0,0.0,0.0,70.6,27.22,43.38
1552278912.0,-1,-1,0,0.0,0.0,70.37,27.0,43.37
1552279211.0,-1,-1,0,0.0,0.0,70.83,26.77,44.06
1552279510.0,-1,-1,0,0.0,0.0,71.52,26.55,44.97
1552279810.0,-1,-1,0,0.0,0.0,72.42,26.32,46.1
1552280086.0,4,19961466,14483,0.048778744000000006,0.6362444869565218,72.19,26.12,46.07
1552280427.0,-1,-1,0,0.0,0.0,71.52,25.87,45.65
1552280727.0,-1,-1,0,0.0,0.0,70.83,25.75,45.08
1552281026.0,-1,-1,0,0.0,0.0,70.83,25.63,45.2
1552281326.0,-1,-1,0,0.0,0.0,71.06,25.51,45.55
1552281625.0,-1,-1,0,0.0,0.0,70.83,25.39,45.44
1552281924.0,-1,-1,0,0.0,0.0,70.6,25.27,45.33
1552282224.0,-1,-1,0,0.0,0.0,70.37,25.15,45.22
1552282523.0,-1,-1,0,0.0,0.0,70.83,25.03,45.8
1552282823.0,-1,-1,0,0.0,0.0,70.14,24.91,45.23
1552283122.0,-1,-1,0,0.0,0.0,70.83,24.79,46.04
1552283421.0,-1,-1,0,0.0,0.0,70.6,24.67,45.93
1552283721.0,-1,-1,0,0.0,0.0,70.37,24.55,45.82
1552284020.0,-1,-1,0,0.0,0.0,70.37,24.43,45.94
1552284320.0,-1,-1,0,0.0,0.0,69.68,24.33,45.35
1552284620.0,-1,-1,0,0.0,0.0,70.14,24.22,45.92
1552284919.0,-1,-1,0,0.0,0.0,69.68,24.12,45.56
1552285219.0,-1,-1,0,0.0,0.0,69.68,24.01,45.67
1552285518.0,-1,-1,0,0.0,0.0,69.45,23.91,45.54
1552285817.0,-1,-1,0,0.0,0.0,69.21,23.8,45.41
1552286117.0,-1,-1,0,0.0,0.0,69.91,23.7,46.21
1552286417.0,-1,-1,0,0.0,0.0,69.21,23.59,45.62
1552286716.0,-1,-1,0,0.0,0.0,68.98,23.49,45.49
1552287015.0,-1,-1,0,0.0,0.0,69.21,23.38,45.83
1552287315.0,-1,-1,0,0.0,0.0,68.75,23.28,45.47
1552287614.0,-1,-1,0,0.0,0.0,68.98,23.18,45.8
1552287914.0,-1,-1,0,0.0,0.0,68.51,23.16,45.35
1552288213.0,-1,-1,0,0.0,0.0,69.45,23.15,46.3
1552288512.0,-1,-1,0,0.0,0.0,68.98,23.13,45.85
1552288812.0,-1,-1,0,0.0,0.0,68.98,23.12,45.86
1552289111.0,-1,-1,0,0.0,0.0,68.75,23.1,45.65
1552289411.0,-1,-1,0,0.0,0.0,68.75,23.09,45.66
1552289710.0,-1,-1,0,0.0,0.0,69.45,23.07,46.38
1552290010.0,-1,-1,0,0.0,0.0,69.21,23.06,46.15
1552290310.0,-1,-1,0,0.0,0.0,69.45,23.04,46.41
1552290609.0,-1,-1,0,0.0,0.0,68.75,23.03,45.72
1552290909.0,-1,-1,0,0.0,0.0,69.68,23.01,46.67
1552291565.0,-1,-1,0,0.0,0.0,69.91,23.02,46.89
1552291865.0,-1,-1,0,0.0,0.0,69.45,23.03,46.42
1552292164.0,-1,-1,0,0.0,0.0,69.21,23.05,46.16
1552292464.0,-1,-1,0,0.0,0.0,69.68,23.06,46.62
1552292763.0,-1,-1,0,0.0,0.0,69.45,23.08,46.37
1552293063.0,-1,-1,0,0.0,0.0,70.14,23.09,47.05
1552293363.0,-1,-1,0,0.0,0.0,69.45,23.11,46.34
1552293662.0,-1,-1,0,0.0,0.0,68.98,23.12,45.86
1552293962.0,-1,-1,0,0.0,0.0,69.45,23.14,46.31
1552294261.0,-1,-1,0,0.0,0.0,69.21,23.15,46.06
1552294561.0,-1,-1,0,0.0,0.0,69.45,23.17,46.28
1552294860.0,-1,-1,0,0.0,0.0,69.68,23.17,46.51
1552295160.0,-1,-1,0,0.0,0.0,69.21,23.13,46.08
1552295459.0,-1,-1,0,0.0,0.0,69.45,23.08,46.37
1552295759.0,-1,-1,0,0.0,0.0,69.68,23.04,46.64
1552296059.0,-1,-1,0,0.0,0.0,69.21,22.99,46.22
1552296358.0,-1,-1,0,0.0,0.0,68.75,22.95,45.8
1552296658.0,-1,-1,0,0.0,0.0,68.98,22.9,46.08
1552296957.0,-1,-1,0,0.0,0.0,68.51,22.86,45.65
1552297257.0,-1,-1,0,0.0,0.0,68.98,22.81,46.17
1552297452.0,1,19961471,5,1.684e-05,0.00031089230769230767,68.75,22.78,45.97
1552297790.0,2,19965088,3617,0.012182056,0.12974970887573964,71.06,22.73,48.33
1552298131.0,-1,-1,0,0.0,0.0,70.6,22.68,47.92
1552298431.0,-1,-1,0,0.0,0.0,70.6,22.62,47.98
1552298730.0,-1,-1,0,0.0,0.0,70.83,22.48,48.35
1552299029.0,-1,-1,0,0.0,0.0,70.37,22.33,48.04
1552299328.0,-1,-1,0,0.0,0.0,71.52,22.18,49.34
1552299628.0,-1,-1,0,0.0,0.0,72.19,22.03,50.16
1552299871.0,4,19981696,16608,0.055935744,0.8286776888888889,71.97,21.9,50.07
1552300226.0,-1,-1,0,0.0,0.0,71.97,21.73,50.24
1552300526.0,-1,-1,0,0.0,0.0,70.83,21.58,49.25
1552300825.0,-1,-1,0,0.0,0.0,70.37,21.43,48.94
1552301124.0,-1,-1,0,0.0,0.0,70.6,21.28,49.32
1552301424.0,-1,-1,0,0.0,0.0,70.83,21.13,49.7
1552301723.0,-1,-1,0,0.0,0.0,70.83,20.98,49.85
1552302023.0,-1,-1,0,0.0,0.0,70.6,20.83,49.77
1552302323.0,-1,-1,0,0.0,0.0,70.37,20.76,49.61
1552302622.0,-1,-1,0,0.0,0.0,69.68,20.68,49.0
1552302922.0,-1,-1,0,0.0,0.0,69.91,20.61,49.3
1552303221.0,-1,-1,0,0.0,0.0,69.91,20.53,49.38
1552303521.0,-1,-1,0,0.0,0.0,69.68,20.46,49.22
1552303821.0,-1,-1,0,0.0,0.0,69.68,20.38,49.3
1552304120.0,-1,-1,0,0.0,0.0,69.91,20.31,49.6
1552304419.0,-1,-1,0,0.0,0.0,69.91,20.24,49.67
1552304719.0,-1,-1,0,0.0,0.0,69.91,20.16,49.75
1552305018.0,-1,-1,0,0.0,0.0,70.14,20.09,50.05
1552305318.0,-1,-1,0,0.0,0.0,69.45,20.01,49.44
1552305948.0,-1,-1,0,0.0,0.0,69.91,20.08,49.83
1552306248.0,-1,-1,0,0.0,0.0,69.21,20.2,49.01
1552306547.0,-1,-1,0,0.0,0.0,69.21,20.32,48.89
1552306847.0,-1,-1,0,0.0,0.0,68.98,20.44,48.54
1552307147.0,-1,-1,0,0.0,0.0,68.98,20.56,48.42
1552307446.0,-1,-1,0,0.0,0.0,69.21,20.68,48.53
1552307746.0,-1,-1,0,0.0,0.0,68.98,20.8,48.18
1552308046.0,-1,-1,0,0.0,0.0,68.75,20.92,47.83
1552308090.0,1,19981783,87,0.000293016,0.02397403636363636,68.75,20.94,47.81
1552308421.0,2,19985312,3529,0.011885672,0.1292701486404834,70.14,21.07,49.07
1552308761.0,-1,-1,0,0.0,0.0,70.14,21.2,48.94
1552309060.0,-1,-1,0,0.0,0.0,70.83,21.32,49.51
1552309359.0,-1,-1,0,0.0,0.0,71.06,21.46,49.6
1552309659.0,-1,-1,0,0.0,0.0,71.74,21.61,50.13
1552309959.0,-1,-1,0,0.0,0.0,71.52,21.76,49.76
1552310258.0,-1,-1,0,0.0,0.0,71.29,21.91,49.38
1552310558.0,-1,-1,0,0.0,0.0,72.19,22.06,50.13
1552310599.0,4,20002529,17217,0.057986856,5.091528819512195,72.42,22.08,50.34
1552310938.0,-1,-1,0,0.0,0.0,72.65,22.25,50.4
1552311238.0,-1,-1,0,0.0,0.0,71.29,22.4,48.89
1552311537.0,-1,-1,0,0.0,0.0,71.06,22.55,48.51
1552311837.0,-1,-1,0,0.0,0.0,70.83,22.7,48.13
1552312136.0,-1,-1,0,0.0,0.0,70.37,22.85,47.52
1552312435.0,-1,-1,0,0.0,0.0,70.37,23.0,47.37
1552312735.0,-1,-1,0,0.0,0.0,69.91,23.15,46.76
1552313034.0,-1,-1,0,0.0,0.0,70.6,23.06,47.54
1552313334.0,-1,-1,0,0.0,0.0,70.14,22.91,47.23
1552313634.0,-1,-1,0,0.0,0.0,70.14,22.76,47.38
1552313933.0,-1,-1,0,0.0,0.0,70.37,22.61,47.76
1552314233.0,-1,-1,0,0.0,0.0,69.68,22.46,47.22
1552314532.0,-1,-1,0,0.0,0.0,71.06,22.31,48.75
1552314832.0,-1,-1,0,0.0,0.0,69.45,22.16,47.29
1552315132.0,-1,-1,0,0.0,0.0,70.83,22.01,48.82
1552315431.0,-1,-1,0,0.0,0.0,69.91,21.86,48.05
1552315731.0,-1,-1,0,0.0,0.0,69.91,21.71,48.2
1552316031.0,-1,-1,0,0.0,0.0,69.91,21.56,48.35
1552316330.0,-1,-1,0,0.0,0.0,69.45,21.41,48.04
1552316630.0,-1,-1,0,0.0,0.0,69.68,21.28,48.4
1552316929.0,-1,-1,0,0.0,0.0,70.14,21.14,49.0
1552317229.0,-1,-1,0,0.0,0.0,70.14,21.01,49.13
1552317529.0,-1,-1,0,0.0,0.0,69.91,20.87,49.04
1552317828.0,-1,-1,0,0.0,0.0,70.14,20.74,49.4
1552318128.0,-1,-1,0,0.0,0.0,70.37,20.6,49.77
1552318427.0,-1,-1,0,0.0,0.0,70.37,20.47,49.9
1552318727.0,-1,-1,0,0.0,0.0,70.37,20.33,50.04
1552319027.0,-1,-1,0,0.0,0.0,69.91,20.2,49.71
1552319326.0,-1,-1,0,0.0,0.0,70.37,20.06,50.31
1552319626.0,-1,-1,0,0.0,0.0,70.37,19.93,50.44
1552319925.0,-1,-1,0,0.0,0.0,70.37,19.79,50.58
1552320225.0,-1,-1,0,0.0,0.0,69.91,19.8,50.11
1552320524.0,-1,-1,0,0.0,0.0,69.91,19.86,50.05
1552320824.0,-1,-1,0,0.0,0.0,70.14,19.92,50.22
1552321124.0,-1,-1,0,0.0,0.0,68.98,19.98,49.0
1552321423.0,-1,-1,0,0.0,0.0,69.68,20.04,49.64
1552321723.0,-1,-1,0,0.0,0.0,69.21,20.1,49.11
1552322023.0,-1,-1,0,0.0,0.0,70.14,20.16,49.98
1552322323.0,-1,-1,0,0.0,0.0,69.91,20.22,49.69
1552322623.0,-1,-1,0,0.0,0.0,69.45,20.28,49.17
1552322922.0,-1,-1,0,0.0,0.0,68.98,20.34,48.64
1552323222.0,-1,-1,0,0.0,0.0,69.45,20.4,49.05
1552323522.0,-1,-1,0,0.0,0.0,69.68,20.46,49.22
1552323821.0,-1,-1,0,0.0,0.0,69.45,20.92,48.53
1552324121.0,-1,-1,0,0.0,0.0,69.21,21.52,47.69
1552324421.0,-1,-1,0,0.0,0.0,68.75,22.12,46.63
1552324720.0,-1,-1,0,0.0,0.0,68.98,22.72,46.26
1552325020.0,-1,-1,0,0.0,0.0,68.98,23.32,45.66
1552325319.0,-1,-1,0,0.0,0.0,68.98,23.92,45.06
1552325619.0,-1,-1,0,0.0,0.0,69.21,24.52,44.69
1552325919.0,-1,-1,0,0.0,0.0,69.21,25.12,44.09
1552326218.0,-1,-1,0,0.0,0.0,69.21,25.72,43.49
1552326518.0,-1,-1,0,0.0,0.0,69.91,26.32,43.59
1552326818.0,-1,-1,0,0.0,0.0,69.68,26.92,42.76
1552327117.0,-1,-1,0,0.0,0.0,69.91,27.51,42.4
1552327417.0,-1,-1,0,0.0,0.0,69.68,28.02,41.66
1552327717.0,-1,-1,0,0.0,0.0,68.98,28.48,40.5
1552328016.0,-1,-1,0,0.0,0.0,68.98,28.94,40.04
1552328315.0,-1,-1,0,0.0,0.0,68.75,29.41,39.34
1552328615.0,-1,-1,0,0.0,0.0,68.98,29.87,39.11
1552328915.0,-1,-1,0,0.0,0.0,69.21,30.34,38.87
1552329214.0,-1,-1,0,0.0,0.0,69.21,30.8,38.41
1552329514.0,-1,-1,0,0.0,0.0,69.21,31.27,37.94
1552329814.0,-1,-1,0,0.0,0.0,69.21,31.73,37.48
1552330113.0,-1,-1,0,0.0,0.0,68.51,32.2,36.31
1552330413.0,-1,-1,0,0.0,0.0,68.98,32.66,36.32
1552330712.0,-1,-1,0,0.0,0.0,69.68,33.12,36.56
1552331012.0,-1,-1,0,0.0,0.0,69.68,33.42,36.26
1552331311.0,-1,-1,0,0.0,0.0,69.21,33.64,35.57
1552331611.0,-1,-1,0,0.0,0.0,69.45,33.87,35.58
1552331911.0,-1,-1,0,0.0,0.0,69.45,34.09,35.36
1552332210.0,-1,-1,0,0.0,0.0,69.45,34.32,35.13
1552332510.0,-1,-1,0,0.0,0.0,69.21,34.54,34.67
1552332810.0,-1,-1,0,0.0,0.0,69.21,34.77,34.44
1552333109.0,-1,-1,0,0.0,0.0,69.21,34.99,34.22
1552333409.0,-1,-1,0,0.0,0.0,68.98,35.22,33.76
1552333709.0,-1,-1,0,0.0,0.0,68.51,35.44,33.07
1552333852.0,1,20002530,1,3.368e-06,8.478881118881119e-05,68.75,35.55,33.2
1552334191.0,4,20006147,3617,0.012182056,0.1293669663716814,70.37,35.8,34.57
1552334235.0,2,20006495,348,0.001172064,0.09589614545454545,70.83,35.84,34.99
1552334575.0,-1,-1,0,0.0,0.0,70.83,36.08,34.75
1552334875.0,-1,-1,0,0.0,0.0,71.06,36.29,34.77
1552335174.0,-1,-1,0,0.0,0.0,70.6,36.5,34.1
1552335473.0,-1,-1,0,0.0,0.0,71.52,36.71,34.81
1552335773.0,-1,-1,0,0.0,0.0,71.74,36.92,34.82
1552335881.0,4,20019635,13140,0.04425552,1.4751839999999998,72.65,37.0,35.65
1552336222.0,-1,-1,0,0.0,0.0,71.74,37.24,34.5
1552336521.0,-1,-1,0,0.0,0.0,71.52,37.44,34.08
1552336821.0,-1,-1,0,0.0,0.0,70.83,37.65,33.18
1552337120.0,-1,-1,0,0.0,0.0,71.74,37.86,33.88
1552337420.0,-1,-1,0,0.0,0.0,70.37,38.07,32.3
1552337719.0,-1,-1,0,0.0,0.0,70.6,38.28,32.32
1552338018.0,-1,-1,0,0.0,0.0,70.6,38.49,32.11
1552338318.0,-1,-1,0,0.0,0.0,70.14,38.65,31.49
1552338617.0,-1,-1,0,0.0,0.0,70.14,38.82,31.32
1552338917.0,-1,-1,0,0.0,0.0,70.14,38.98,31.16
1552339216.0,-1,-1,0,0.0,0.0,70.6,39.15,31.45
1552339516.0,-1,-1,0,0.0,0.0,69.21,39.31,29.9
1552339815.0,-1,-1,0,0.0,0.0,70.83,39.48,31.35
1552340115.0,-1,-1,0,0.0,0.0,70.14,39.64,30.5
1552340415.0,-1,-1,0,0.0,0.0,69.91,39.81,30.1
1552340714.0,-1,-1,0,0.0,0.0,69.68,39.97,29.71
1552341014.0,-1,-1,0,0.0,0.0,69.45,40.14,29.31
1552341313.0,-1,-1,0,0.0,0.0,69.68,40.3,29.38
1552341613.0,-1,-1,0,0.0,0.0,69.45,40.46,28.99
1552341912.0,-1,-1,0,0.0,0.0,69.68,40.52,29.16
1552342212.0,-1,-1,0,0.0,0.0,69.91,40.58,29.33
1552342512.0,-1,-1,0,0.0,0.0,69.45,40.64,28.81
1552342811.0,-1,-1,0,0.0,0.0,69.21,40.7,28.51
1552343111.0,-1,-1,0,0.0,0.0,69.68,40.76,28.92
1552343411.0,-1,-1,0,0.0,0.0,69.21,40.82,28.39
1552343710.0,-1,-1,0,0.0,0.0,69.21,40.88,28.33
1552344010.0,-1,-1,0,0.0,0.0,69.21,40.94,28.27
1552344309.0,-1,-1,0,0.0,0.0,69.45,41.0,28.45
1552344609.0,-1,-1,0,0.0,0.0,69.21,41.06,28.15
1552344909.0,-1,-1,0,0.0,0.0,68.98,41.12,27.86
1552345208.0,-1,-1,0,0.0,0.0,68.75,41.18,27.57
1552345508.0,-1,-1,0,0.0,0.0,68.98,41.09,27.89
1552345559.0,1,20019637,2,6.736e-06,0.0004754823529411765,68.75,41.07,27.68
1552345897.0,2,20023258,3621,0.012195528,0.1298931976331361,70.6,40.97,29.63
1552346238.0,-1,-1,0,0.0,0.0,70.6,40.87,29.73
1552346537.0,-1,-1,0,0.0,0.0,70.83,40.78,30.05
1552346837.0,-1,-1,0,0.0,0.0,71.06,40.69,30.37
1552347136.0,-1,-1,0,0.0,0.0,71.52,40.6,30.92
1552347436.0,-1,-1,0,0.0,0.0,71.52,40.51,31.01
1552347665.0,4,20037372,14114,0.047535952,0.7472900751091703,72.19,40.44,31.75
1552348007.0,-1,-1,0,0.0,0.0,72.19,40.34,31.85
1552348306.0,-1,-1,0,0.0,0.0,71.29,40.25,31.04
1552348605.0,-1,-1,0,0.0,0.0,70.14,40.16,29.98
1552348905.0,-1,-1,0,0.0,0.0,70.37,40.06,30.31
1552349204.0,-1,-1,0,0.0,0.0,69.91,39.96,29.95
1552349504.0,-1,-1,0,0.0,0.0,70.6,39.85,30.75
1552349803.0,-1,-1,0,0.0,0.0,70.37,39.75,30.62
1552350103.0,-1,-1,0,0.0,0.0,69.68,39.64,30.04
1552350403.0,-1,-1,0,0.0,0.0,69.91,39.54,30.37
1552350702.0,-1,-1,0,0.0,0.0,69.45,39.43,30.02
1552351002.0,-1,-1,0,0.0,0.0,68.98,39.33,29.65
1552351301.0,-1,-1,0,0.0,0.0,69.68,39.22,30.46
1552351601.0,-1,-1,0,0.0,0.0,69.68,39.12,30.56
1552351901.0,-1,-1,0,0.0,0.0,69.21,39.01,30.2
1552352200.0,-1,-1,0,0.0,0.0,69.45,38.91,30.54
1552352500.0,-1,-1,0,0.0,0.0,68.75,38.77,29.98
1552352800.0,-1,-1,0,0.0,0.0,68.75,38.56,30.19
1552353099.0,-1,-1,0,0.0,0.0,68.98,38.35,30.63
1552353399.0,-1,-1,0,0.0,0.0,68.28,38.14,30.14
1552353549.0,1,20037372,0,0.0,0.0,68.51,38.04,30.47
1552353887.0,4,20040989,3617,0.012182056,0.12974970887573964,70.6,37.8,32.8
1552353928.0,2,20041321,332,0.001118176,0.09818130731707317,71.06,37.77,33.29
1552354269.0,-1,-1,0,0.0,0.0,70.6,37.53,33.07
1552354569.0,-1,-1,0,0.0,0.0,71.29,37.32,33.97
1552354868.0,-1,-1,0,0.0,0.0,70.83,37.11,33.72
1552355167.0,-1,-1,0,0.0,0.0,71.29,36.9,34.39
1552355467.0,-1,-1,0,0.0,0.0,71.29,36.69,34.6
1552355766.0,-1,-1,0,0.0,0.0,71.52,36.48,35.04
1552355949.0,4,20057453,16132,0.054332576,1.0688375606557377,72.65,36.36,36.29
1552356293.0,-1,-1,0,0.0,0.0,72.19,36.22,35.97
1552356593.0,-1,-1,0,0.0,0.0,71.29,36.11,35.18
1552356892.0,-1,-1,0,0.0,0.0,70.37,36.01,34.36
1552357191.0,-1,-1,0,0.0,0.0,71.06,35.9,35.16
1552357491.0,-1,-1,0,0.0,0.0,70.6,35.8,34.8
1552357790.0,-1,-1,0,0.0,0.0,70.37,35.69,34.68
1552358090.0,-1,-1,0,0.0,0.0,70.14,35.59,34.55
1552358390.0,-1,-1,0,0.0,0.0,69.68,35.48,34.2
