Stove type: M441,,Latitude of the PUMA device location,[64.83723],Longitude of the PUMA device location,[-148.027],,,
1544118471.0,-1,-1,0,0.0,0.0,72.42,14.4,58.02
1544118771.0,-1,-1,0,0.0,0.0,71.06,14.38,56.68
1544118940.0,2,1251388,0,0.0,0.0,72.19,14.37,57.82
1544119297.0,-1,-1,0,0.0,0.0,73.54,14.31,59.23
1544119353.0,3,1253511,46848,0.20402304,13.115766857142857,73.76,14.28,59.48
1544119710.0,-1,-1,0,0.0,0.0,74.65,14.11,60.54
1544120010.0,-1,-1,0,0.0,0.0,74.42,13.96,60.46
1544120311.0,-1,-1,0,0.0,0.0,75.08,13.8,61.28
1544120611.0,-1,-1,0,0.0,0.0,75.3,13.65,61.65
1544120912.0,-1,-1,0,0.0,0.0,75.08,13.5,61.58
1544121212.0,-1,-1,0,0.0,0.0,75.96,13.35,62.61
1544121513.0,-1,-1,0,0.0,0.0,75.96,13.2,62.76
1544121766.0,4,1264343,0,0.0,0.0,75.96,13.08,62.88
1544122123.0,-1,-1,0,0.0,0.0,73.32,12.9,60.42
1544122423.0,-1,-1,3,1.3065e-05,0.00015678,74.21,12.75,61.46
1544122724.0,-1,-1,0,0.0,0.0,73.32,12.6,60.72
1544123023.0,-1,-1,0,0.0,0.0,72.42,12.45,59.97
1544123324.0,-1,-1,2330,0.010147149999999999,0.12136126245847174,72.65,12.3,60.35
1544123624.0,-1,-1,0,0.0,0.0,72.65,12.15,60.5
1544123924.0,-1,-1,0,0.0,0.0,72.87,12.0,60.87
1544124225.0,-1,-1,0,0.0,0.0,72.42,11.85,60.57
1544124525.0,-1,-1,0,0.0,0.0,72.19,11.7,60.49
1544124825.0,-1,-1,0,0.0,0.0,72.65,11.55,61.1
1544125125.0,-1,-1,0,0.0,0.0,71.74,11.4,60.34
1544125385.0,2,1264347,0,0.0,0.0,71.74,11.27,60.47
1544125714.0,3,1266054,0,0.0,0.0,73.09,11.1,61.99
1544126087.0,-1,-1,0,0.0,0.0,73.76,10.92,62.84
1544126388.0,-1,-1,0,0.0,0.0,74.87,10.77,64.1
1544549075.0,4,1436229,0,0.0,0.0,71.06,8.3,62.76
1544549433.0,-1,-1,0,0.0,0.0,70.14,8.53,61.61
1544549629.0,2,1436229,0,0.0,0.0,69.91,8.66,61.25
1544549959.0,4,1437936,0,0.0,0.0,70.37,8.87,61.5
1544550016.0,3,1438190,0,0.0,0.0,71.97,8.91,63.06
1544550388.0,-1,-1,0,0.0,0.0,71.97,9.15,62.82
1544550689.0,-1,-1,0,0.0,0.0,72.19,9.35,62.84
1544550989.0,-1,-1,0,0.0,0.0,72.65,9.54,63.11
1544551290.0,-1,-1,0,0.0,0.0,73.09,9.69,63.4
1544551590.0,-1,-1,0,0.0,0.0,73.09,9.72,63.37
1544551891.0,-1,-1,0,0.0,0.0,72.87,9.75,63.12
1544552191.0,-1,-1,0,0.0,0.0,73.32,9.78,63.54
1544552492.0,-1,-1,28725,0.12509737499999998,1.4961812292358803,73.09,9.81,63.28
1544552750.0,4,1450463,0,0.0,0.0,73.54,9.83,63.71
1544553107.0,-1,-1,0,0.0,0.0,72.19,9.87,62.32
1544553407.0,-1,-1,0,0.0,0.0,71.52,9.9,61.62
1544553707.0,-1,-1,0,0.0,0.0,71.29,9.93,61.36
1544554007.0,-1,-1,0,0.0,0.0,71.74,9.96,61.78
1544554307.0,-1,-1,0,0.0,0.0,71.06,9.99,61.07
1544554607.0,-1,-1,0,0.0,0.0,71.06,10.02,61.04
1544554907.0,-1,-1,0,0.0,0.0,70.6,10.06,60.54
1544555207.0,-1,-1,0,0.0,0.0,69.91,10.12,59.79
1544555507.0,-1,-1,0,0.0,0.0,70.37,10.18,60.19
1544555807.0,-1,-1,1,4.355e-06,5.226e-05,70.6,10.24,60.36
1544555864.0,2,1450464,0,0.0,0.0,69.68,10.25,59.43
1544556221.0,-1,-1,0,0.0,0.0,70.14,10.32,59.82
1544556278.0,3,1452567,2267,0.009872785,0.6235443157894737,71.06,10.34,60.72
1544556650.0,-1,-1,0,0.0,0.0,72.65,10.41,62.24
1544556951.0,-1,-1,0,0.0,0.0,72.87,10.47,62.4
1544557251.0,-1,-1,0,0.0,0.0,73.32,10.53,62.79
1544557552.0,-1,-1,0,0.0,0.0,73.32,10.59,62.73
1544557853.0,-1,-1,0,0.0,0.0,74.42,10.65,63.77
1544558153.0,-1,-1,0,0.0,0.0,73.54,10.71,62.83
1544645099.0,4,1450463,0,0.0,0.0,71.74,6.14,65.6
1544645473.0,-1,-1,0,0.0,0.0,69.68,5.99,63.69
1544645773.0,-1,-1,0,0.0,0.0,69.91,5.87,64.04
1544645846.0,2,1450567,0,0.0,0.0,69.68,5.84,63.84
1544646185.0,4,1452325,0,0.0,0.0,71.97,5.71,66.26
1544646242.0,3,1452578,0,0.0,0.0,71.74,5.68,66.06
1544646598.0,-1,-1,0,0.0,0.0,72.19,5.54,66.65
1544646899.0,-1,-1,16564,0.07213622,0.8627587774086378,72.87,5.42,67.45
1544647199.0,-1,-1,0,0.0,0.0,72.87,5.3,67.57
1544647500.0,-1,-1,0,0.0,0.0,72.19,5.18,67.01
1544647800.0,-1,-1,0,0.0,0.0,72.87,5.06,67.81
1544648101.0,-1,-1,0,0.0,0.0,73.32,4.94,68.38
1544648401.0,-1,-1,0,0.0,0.0,72.87,4.82,68.05
1544648701.0,-1,-1,0,0.0,0.0,73.76,4.87,68.89
1544649002.0,-1,-1,0,0.0,0.0,73.54,4.91,68.63
1544649302.0,-1,-1,0,0.0,0.0,73.32,4.96,68.36
1544649603.0,-1,-1,0,0.0,0.0,73.32,5.0,68.32
1544649903.0,-1,-1,0,0.0,0.0,73.76,5.05,68.71
1544650204.0,-1,-1,0,0.0,0.0,73.76,5.09,68.67
1544650504.0,-1,-1,73,0.000317915,0.00381498,72.87,5.14,67.73
1544650805.0,-1,-1,0,0.0,0.0,74.21,5.18,69.03
1544651105.0,-1,-1,0,0.0,0.0,73.98,5.23,68.75
1544651406.0,-1,-1,2315,0.010081824999999999,0.12057996677740862,72.19,5.27,66.92
1544651706.0,-1,-1,0,0.0,0.0,73.32,5.32,68.0
1544651831.0,4,1477672,0,0.0,0.0,73.32,5.33,67.99
1544652205.0,-1,-1,0,0.0,0.0,72.65,5.27,67.38
1544652504.0,-1,-1,0,0.0,0.0,71.74,5.13,66.61
1544652805.0,-1,-1,0,0.0,0.0,71.52,5.0,66.52
1544653105.0,-1,-1,0,0.0,0.0,70.83,4.86,65.97
1544653404.0,-1,-1,0,0.0,0.0,71.52,4.73,66.79
1544653705.0,-1,-1,0,0.0,0.0,71.29,4.59,66.7
1544654005.0,-1,-1,0,0.0,0.0,71.74,4.46,67.28
1544654306.0,-1,-1,0,0.0,0.0,71.52,4.32,67.2
1544654606.0,-1,-1,0,0.0,0.0,71.06,4.19,66.87
1544654906.0,-1,-1,0,0.0,0.0,70.6,4.05,66.55
1544655207.0,-1,-1,0,0.0,0.0,70.83,3.92,66.91
1544655445.0,2,1477676,0,0.0,0.0,71.06,3.81,67.25
1544655774.0,4,1479383,18324,0.07980102,0.873202650455927,70.6,3.64,66.96
1544655831.0,3,1479637,0,0.0,0.0,71.06,3.61,67.45
1544656188.0,-1,-1,0,0.0,0.0,71.74,3.42,68.32
1544656488.0,-1,-1,0,0.0,0.0,73.54,3.25,70.29
1544656789.0,-1,-1,0,0.0,0.0,72.65,3.09,69.56
1544657089.0,-1,-1,0,0.0,0.0,73.09,2.92,70.17
1544657390.0,-1,-1,0,0.0,0.0,73.54,2.76,70.78
1544657690.0,-1,-1,0,0.0,0.0,73.76,2.59,71.17
1544657991.0,-1,-1,0,0.0,0.0,73.98,2.42,71.56
1544658183.0,4,1490196,0,0.0,0.0,73.98,2.32,71.66
1544658540.0,-1,-1,0,0.0,0.0,72.19,2.12,70.07
1544658840.0,-1,-1,0,0.0,0.0,71.52,1.96,69.56
1544659140.0,-1,-1,5,2.1775e-05,0.0002613,71.06,1.79,69.27
1544659440.0,-1,-1,0,0.0,0.0,71.52,1.8,69.72
1544659741.0,-1,-1,0,0.0,0.0,71.06,1.84,69.22
1544660041.0,-1,-1,2174,0.00946777,0.11361324,70.83,1.89,68.94
1544660341.0,-1,-1,0,0.0,0.0,70.37,1.93,68.44
1544660640.0,-1,-1,0,0.0,0.0,70.6,1.98,68.62
1544660778.0,2,1490201,0,0.0,0.0,70.14,2.0,68.14
1544661108.0,3,1491907,0,0.0,0.0,70.6,2.05,68.55
1544661480.0,-1,-1,0,0.0,0.0,73.32,2.1,71.22
1544661780.0,-1,-1,0,0.0,0.0,73.09,2.15,70.94
1544662081.0,-1,-1,0,0.0,0.0,73.32,2.19,71.13
1544662381.0,-1,-1,0,0.0,0.0,72.87,2.24,70.63
1544662682.0,-1,-1,10341,0.045035055,0.5386252425249168,73.54,2.28,71.26
1544662738.0,4,1499125,0,0.0,0.0,74.65,2.29,72.36
1544663096.0,-1,-1,0,0.0,0.0,71.97,2.34,69.63
1544663396.0,-1,-1,0,0.0,0.0,73.09,2.39,70.7
1544663696.0,-1,-1,0,0.0,0.0,69.91,2.43,67.48
1544663996.0,-1,-1,0,0.0,0.0,71.74,2.48,69.26
1544664297.0,-1,-1,0,0.0,0.0,70.37,2.52,67.85
1544664489.0,2,1499125,0,0.0,0.0,69.91,2.55,67.36
1544664847.0,-1,-1,0,0.0,0.0,71.29,2.61,68.68
1544664919.0,3,1501321,0,0.0,0.0,71.97,2.62,69.35
1544665276.0,-1,-1,0,0.0,0.0,72.65,2.67,69.98
1544665576.0,-1,-1,0,0.0,0.0,73.32,2.72,70.6
1544665877.0,-1,-1,0,0.0,0.0,72.87,2.76,70.11
1544666177.0,-1,-1,0,0.0,0.0,72.87,2.81,70.06
1544666478.0,-1,-1,1,4.355e-06,5.208637873754152e-05,73.09,2.86,70.23
1544666778.0,-1,-1,0,0.0,0.0,73.32,2.95,70.37
1544667079.0,-1,-1,1863,0.008113364999999999,0.09703692358803985,73.54,3.04,70.5
1544667379.0,-1,-1,0,0.0,0.0,72.42,3.13,69.29
1544667680.0,-1,-1,326,0.00141973,0.016980159468438536,73.09,3.22,69.87
1544667980.0,-1,-1,0,0.0,0.0,73.32,3.31,70.01
1544668280.0,-1,-1,0,0.0,0.0,73.98,3.4,70.58
1544668581.0,-1,-1,0,0.0,0.0,73.76,3.49,70.27
1544668836.0,4,1518905,0,0.0,0.0,74.21,3.57,70.64
1544669209.0,-1,-1,0,0.0,0.0,71.52,3.68,67.84
1544669509.0,-1,-1,0,0.0,0.0,70.14,3.77,66.37
1544669809.0,-1,-1,0,0.0,0.0,70.83,3.86,66.97
1544669964.0,2,1518906,0,0.0,0.0,70.14,3.91,66.23
1544670320.0,-1,-1,0,0.0,0.0,70.6,3.95,66.65
1544670377.0,3,1521009,0,0.0,0.0,72.42,3.96,68.46
1544670749.0,-1,-1,0,0.0,0.0,73.09,3.99,69.1
1544671049.0,-1,-1,2123,0.009245665,0.11094798,73.32,4.02,69.3
1544671350.0,-1,-1,0,0.0,0.0,73.54,4.05,69.49
1544671651.0,-1,-1,0,0.0,0.0,73.54,4.09,69.45
1544671951.0,-1,-1,0,0.0,0.0,73.98,4.12,69.86
1544672252.0,-1,-1,0,0.0,0.0,73.09,4.15,68.94
1544672552.0,-1,-1,0,0.0,0.0,73.98,4.18,69.8
1544672842.0,4,1532076,0,0.0,0.0,74.42,4.2,70.22
1544673199.0,-1,-1,0,0.0,0.0,71.29,4.24,67.05
1544673499.0,-1,-1,0,0.0,0.0,70.14,4.27,65.87
1544673800.0,-1,-1,10832,0.04717336,0.5641996544850498,70.14,4.24,65.9
1544674100.0,-1,-1,0,0.0,0.0,70.14,4.18,65.96
1544674157.0,2,1532076,0,0.0,0.0,69.68,4.17,65.51
1544674517.0,3,1533940,0,0.0,0.0,70.6,4.1,66.5
1544674889.0,-1,-1,0,0.0,0.0,72.87,4.02,68.85
1544675190.0,-1,-1,0,0.0,0.0,73.09,3.96,69.13
1544675490.0,-1,-1,0,0.0,0.0,72.42,3.9,68.52
1544675791.0,-1,-1,0,0.0,0.0,73.32,3.84,69.48
1544676091.0,-1,-1,0,0.0,0.0,73.09,3.78,69.31
1544676392.0,-1,-1,0,0.0,0.0,74.21,3.72,70.49
1544676692.0,-1,-1,0,0.0,0.0,74.21,3.66,70.55
1544676993.0,-1,-1,0,0.0,0.0,72.87,3.6,69.27
1544677293.0,-1,-1,0,0.0,0.0,72.87,3.58,69.29
1544677594.0,-1,-1,4,1.742e-05,0.00020834551495016608,74.87,3.64,71.23
1544677894.0,-1,-1,0,0.0,0.0,73.98,3.7,70.28
1544678195.0,-1,-1,1707,0.007433985,0.08891144850498339,73.09,3.76,69.33
1544678495.0,-1,-1,0,0.0,0.0,72.19,3.82,68.37
1544678622.0,4,1552369,0,0.0,0.0,73.98,3.84,70.14
1544678995.0,-1,-1,0,0.0,0.0,72.19,3.92,68.27
1544679295.0,-1,-1,170175,0.741112125,8.8933455,71.29,3.98,67.31
1544679595.0,-1,-1,0,0.0,0.0,70.14,4.04,66.1
1544679895.0,-1,-1,0,0.0,0.0,70.83,4.1,66.73
1544679968.0,2,1552482,0,0.0,0.0,70.6,4.11,66.49
1544680306.0,4,1554233,1707,0.007433985,0.07917853846153847,70.6,4.18,66.42
1544680362.0,3,1554487,0,0.0,0.0,72.19,4.19,68.0
1544680735.0,-1,-1,254,0.0011061699999999999,0.010676171581769435,73.76,4.27,69.49
1544681036.0,-1,-1,0,0.0,0.0,72.19,4.33,67.86
1544681336.0,-1,-1,0,0.0,0.0,72.42,4.39,68.03
1544681637.0,-1,-1,0,0.0,0.0,70.14,4.45,65.69
1544681937.0,-1,-1,0,0.0,0.0,72.42,4.51,67.91
1544682238.0,-1,-1,0,0.0,0.0,73.09,4.57,68.52
1544682538.0,-1,-1,0,0.0,0.0,73.76,4.63,69.13
1544682839.0,-1,-1,0,0.0,0.0,73.98,4.69,69.29
1544683139.0,-1,-1,0,0.0,0.0,73.09,4.75,68.34
1544683440.0,-1,-1,0,0.0,0.0,73.54,4.81,68.73
1544683649.0,4,1569243,12273,0.053448915,0.9206511674641148,73.98,4.85,69.13
1544684006.0,-1,-1,0,0.0,0.0,71.74,4.92,66.82
1544684307.0,-1,-1,0,0.0,0.0,70.37,4.98,65.39
1544684607.0,-1,-1,0,0.0,0.0,69.45,5.0,64.45
1544684715.0,2,1569245,0,0.0,0.0,69.68,5.0,64.68
1544685072.0,-1,-1,0,0.0,0.0,71.29,5.0,66.29
1544685134.0,4,1571417,0,0.0,0.0,71.52,5.0,66.52
1544685207.0,3,1571743,0,0.0,0.0,71.74,5.0,66.74
1544685580.0,-1,-1,0,0.0,0.0,72.65,5.0,67.65
1544685880.0,-1,-1,0,0.0,0.0,73.09,5.0,68.09
1544686181.0,-1,-1,0,0.0,0.0,73.09,5.0,68.09
1544686481.0,-1,-1,0,0.0,0.0,73.98,5.0,68.98
1544686782.0,-1,-1,1,4.355e-06,5.208637873754152e-05,73.76,5.0,68.76
1544687082.0,-1,-1,0,0.0,0.0,73.32,5.0,68.32
1544687383.0,-1,-1,0,0.0,0.0,73.98,5.0,68.98
1544687683.0,-1,-1,2103,0.009158565,0.10990278,73.32,5.0,68.32
1544687983.0,-1,-1,0,0.0,0.0,73.32,5.0,68.32
1545155664.0,4,1629055,0,0.0,0.0,72.42,0.84,71.58
1545156022.0,-1,-1,0,0.0,0.0,70.83,0.86,69.97
1545156323.0,-1,-1,0,0.0,0.0,69.45,0.88,68.57
1545156385.0,2,1629055,0,0.0,0.0,69.91,0.88,69.03
1545156742.0,-1,-1,0,0.0,0.0,70.37,0.9,69.47
1545156805.0,3,1631229,0,0.0,0.0,71.74,0.9,70.84
1545157178.0,-1,-1,0,0.0,0.0,71.74,0.92,70.82
1545157478.0,-1,-1,0,0.0,0.0,71.52,0.93,70.59
1545157779.0,-1,-1,0,0.0,0.0,72.19,0.95,71.24
1545158079.0,-1,-1,104,0.00045292,0.00543504,72.42,0.96,71.46
1545158380.0,-1,-1,0,0.0,0.0,72.65,0.98,71.67
1545158680.0,-1,-1,1758,0.00765609,0.09187308,73.76,0.99,72.77
1545158981.0,-1,-1,0,0.0,0.0,72.19,1.01,71.18
1545159281.0,-1,-1,253,0.001101815,0.013221779999999999,73.54,1.02,72.52
1545159582.0,-1,-1,0,0.0,0.0,72.65,1.04,71.61
1545159882.0,-1,-1,0,0.0,0.0,73.54,1.07,72.47
1545160183.0,-1,-1,0,0.0,0.0,73.54,1.1,72.44
1545160484.0,-1,-1,0,0.0,0.0,73.54,1.13,72.41
1545160784.0,-1,-1,0,0.0,0.0,72.87,1.16,71.71
1545161085.0,-1,-1,0,0.0,0.0,73.32,1.19,72.13
1545161385.0,-1,-1,0,0.0,0.0,73.09,1.22,71.87
1545161686.0,-1,-1,0,0.0,0.0,73.54,1.25,72.29
1545161986.0,-1,-1,0,0.0,0.0,73.98,1.28,72.7
1545162287.0,-1,-1,0,0.0,0.0,73.54,1.31,72.23
1545162587.0,-1,-1,0,0.0,0.0,73.32,1.34,71.98
1545162888.0,-1,-1,0,0.0,0.0,73.09,1.37,71.72
1545163188.0,-1,-1,0,0.0,0.0,73.09,1.4,71.69
1548429550.0,4,1679144,0,0.0,0.0,72.19,21.4,50.79
1548429907.0,-1,-1,0,0.0,0.0,72.42,21.69,50.73
1548430207.0,-1,-1,0,0.0,0.0,72.42,21.93,50.49
1548430507.0,-1,-1,0,0.0,0.0,72.65,22.17,50.48
1548430807.0,-1,-1,0,0.0,0.0,72.42,22.41,50.01
1548431107.0,-1,-1,0,0.0,0.0,72.42,22.65,49.77
1548431407.0,-1,-1,25094,0.10928436999999999,1.31141244,72.42,22.89,49.53
1548431707.0,-1,-1,0,0.0,0.0,71.74,23.13,48.61
1548431804.0,2,1679145,0,0.0,0.0,71.52,23.2,48.32
1548432160.0,-1,-1,0,0.0,0.0,72.42,23.42,49.0
1548432233.0,3,1681318,0,0.0,0.0,73.09,23.44,49.65
1548432589.0,-1,-1,0,0.0,0.0,74.21,23.57,50.64
1548432889.0,-1,-1,0,0.0,0.0,74.87,23.67,51.2
1548433190.0,-1,-1,0,0.0,0.0,75.3,23.78,51.52
1548433490.0,-1,-1,0,0.0,0.0,75.3,23.88,51.42
1548433604.0,4,1687474,0,0.0,0.0,75.96,23.92,52.04
1548433961.0,-1,-1,0,0.0,0.0,74.21,24.05,50.16
1548434031.0,4,1687474,0,0.0,0.0,73.98,24.07,49.91
1548434389.0,-1,-1,0,0.0,0.0,73.54,24.2,49.34
1548434689.0,-1,-1,4,1.742e-05,0.00020904,73.32,24.3,49.02
1548434989.0,-1,-1,0,0.0,0.0,74.21,24.41,49.8
1548435289.0,-1,-1,1707,0.007433985,0.08920782,73.76,24.51,49.25
1548435589.0,-1,-1,0,0.0,0.0,74.21,24.62,49.59
1548435889.0,-1,-1,254,0.0011061699999999999,0.013274039999999999,73.54,24.75,48.79
1548436189.0,-1,-1,0,0.0,0.0,73.32,24.89,48.43
1548436489.0,-1,-1,0,0.0,0.0,75.08,25.02,50.06
1548436789.0,-1,-1,0,0.0,0.0,73.76,25.16,48.6
1548437090.0,-1,-1,0,0.0,0.0,74.87,25.29,49.58
1548437390.0,-1,-1,0,0.0,0.0,73.98,25.43,48.55
1548437691.0,-1,-1,0,0.0,0.0,73.76,25.56,48.2
1548437991.0,-1,-1,0,0.0,0.0,73.32,25.7,47.62
1548438291.0,-1,-1,0,0.0,0.0,72.87,25.83,47.04
1548438591.0,-1,-1,10559,0.045984445,0.55181334,73.32,25.97,47.35
1548438891.0,-1,-1,0,0.0,0.0,72.19,26.1,46.09
1548439191.0,-1,-1,0,0.0,0.0,73.32,26.24,47.08
1548439491.0,-1,-1,0,0.0,0.0,72.65,26.31,46.34
1548439792.0,-1,-1,0,0.0,0.0,72.65,26.39,46.26
1548440092.0,-1,-1,0,0.0,0.0,73.54,26.46,47.08
1548440392.0,-1,-1,0,0.0,0.0,73.09,26.54,46.55
1548440693.0,-1,-1,0,0.0,0.0,72.65,26.61,46.04
1548440993.0,-1,-1,0,0.0,0.0,73.09,26.69,46.4
1548441293.0,-1,-1,0,0.0,0.0,73.09,26.76,46.33
1548441593.0,-1,-1,5,2.1775e-05,0.0002613,72.87,26.84,46.03
1548441893.0,-1,-1,0,0.0,0.0,72.65,26.91,45.74
1548442193.0,-1,-1,1706,0.00742963,0.08915556,73.09,26.99,46.1
1548442493.0,-1,-1,0,0.0,0.0,73.09,27.06,46.03
1548442794.0,-1,-1,0,0.0,0.0,72.87,27.14,45.73
1548443094.0,-1,-1,0,0.0,0.0,72.42,27.15,45.27
1548443395.0,-1,-1,0,0.0,0.0,72.42,27.17,45.25
1548443695.0,-1,-1,0,0.0,0.0,72.42,27.18,45.24
1548443995.0,-1,-1,0,0.0,0.0,71.97,27.2,44.77
1548444295.0,-1,-1,7218,0.03143439,0.37721267999999997,72.65,27.21,45.44
1548444595.0,-1,-1,0,0.0,0.0,72.19,27.23,44.96
1548444896.0,-1,-1,0,0.0,0.0,72.42,27.24,45.18
1548445196.0,-1,-1,0,0.0,0.0,72.42,27.26,45.16
1548445496.0,-1,-1,0,0.0,0.0,72.42,27.27,45.15
1548445796.0,-1,-1,0,0.0,0.0,73.09,27.29,45.8
1548446396.0,-1,-1,0,0.0,0.0,72.65,27.32,45.33
1548446697.0,-1,-1,0,0.0,0.0,72.19,27.29,44.9
1548446997.0,-1,-1,0,0.0,0.0,72.65,27.26,45.39
1548447297.0,-1,-1,2196,0.00956358,0.11476296000000001,72.42,27.23,45.19
1548447598.0,-1,-1,0,0.0,0.0,72.19,27.2,44.99
1548447898.0,-1,-1,0,0.0,0.0,72.19,27.17,45.02
1548448198.0,-1,-1,0,0.0,0.0,72.42,27.14,45.28
1548448257.0,2,1687476,0,0.0,0.0,71.29,27.13,44.16
1548448587.0,3,1689184,0,0.0,0.0,73.54,27.1,46.44
1548448944.0,-1,-1,0,0.0,0.0,74.42,27.07,47.35
1548449244.0,-1,-1,0,0.0,0.0,74.87,27.04,47.83
1548449545.0,-1,-1,0,0.0,0.0,75.3,27.01,48.29
1548449845.0,-1,-1,0,0.0,0.0,75.96,26.98,48.98
1548450092.0,4,1695941,0,0.0,0.0,76.18,26.95,49.23
1548450449.0,-1,-1,0,0.0,0.0,74.65,26.89,47.76
1548450750.0,-1,-1,0,0.0,0.0,72.87,26.85,46.02
1548451050.0,-1,-1,0,0.0,0.0,73.09,26.8,46.29
1548451350.0,-1,-1,17584,0.07657831999999999,0.91893984,73.09,26.76,46.33
1548451650.0,-1,-1,0,0.0,0.0,72.87,26.71,46.16
1548451950.0,-1,-1,0,0.0,0.0,72.87,26.67,46.2
1548452250.0,-1,-1,0,0.0,0.0,72.87,26.62,46.25
1548458360.0,4,1695941,0,0.0,0.0,69.68,27.31,42.37
1548458718.0,-1,-1,1,4.355e-06,4.379329608938548e-05,70.14,27.42,42.72
1548459018.0,-1,-1,0,0.0,0.0,69.91,27.51,42.4
1548459318.0,-1,-1,0,0.0,0.0,70.14,27.6,42.54
1548459618.0,-1,-1,2103,0.009158565,0.10990278,70.37,27.69,42.68
1548459918.0,-1,-1,0,0.0,0.0,70.37,27.78,42.59
1548460218.0,-1,-1,0,0.0,0.0,70.14,27.87,42.27
1548460518.0,-1,-1,0,0.0,0.0,69.68,27.96,41.72
1548460880.0,-1,-1,0,0.0,0.0,69.68,28.04,41.64
1548461181.0,-1,-1,0,0.0,0.0,69.91,28.06,41.85
1548461481.0,-1,-1,0,0.0,0.0,69.68,28.07,41.61
1548461781.0,-1,-1,0,0.0,0.0,70.14,28.09,42.05
1548462082.0,-1,-1,0,0.0,0.0,71.29,28.1,43.19
1548462383.0,-1,-1,11067,0.048196785,0.5764399534883721,71.29,28.12,43.17
1548462684.0,-1,-1,0,0.0,0.0,69.21,28.13,41.08
1548462985.0,-1,-1,0,0.0,0.0,68.98,28.15,40.83
1548463285.0,-1,-1,0,0.0,0.0,68.75,28.16,40.59
1548463585.0,-1,-1,0,0.0,0.0,68.04,28.18,39.86
1548463885.0,-1,-1,0,0.0,0.0,68.75,28.19,40.56
1548464185.0,-1,-1,0,0.0,0.0,68.28,28.21,40.07
1548464485.0,-1,-1,1864,0.00811772,0.09741264,68.75,28.25,40.5
1548464786.0,-1,-1,0,0.0,0.0,68.04,28.37,39.67
1548465086.0,-1,-1,0,0.0,0.0,68.04,28.49,39.55
1548465387.0,-1,-1,0,0.0,0.0,68.28,28.61,39.67
1548465688.0,-1,-1,0,0.0,0.0,67.8,28.74,39.06
1548465988.0,-1,-1,0,0.0,0.0,68.51,28.86,39.65
1548466288.0,-1,-1,0,0.0,0.0,68.04,28.98,39.06
1548466589.0,-1,-1,0,0.0,0.0,67.8,29.1,38.7
1548466889.0,-1,-1,0,0.0,0.0,68.28,29.22,39.06
1548467189.0,-1,-1,0,0.0,0.0,67.57,29.34,38.23
1548467490.0,-1,-1,0,0.0,0.0,67.8,29.46,38.34
1548467790.0,-1,-1,0,0.0,0.0,67.57,29.58,37.99
1548468090.0,-1,-1,0,0.0,0.0,67.8,29.66,38.14
1548468390.0,-1,-1,0,0.0,0.0,67.8,29.66,38.14
1548468690.0,-1,-1,0,0.0,0.0,67.8,29.66,38.14
1548468990.0,-1,-1,18429,0.080258295,0.96309954,66.85,29.66,37.19
1548469290.0,-1,-1,0,0.0,0.0,67.09,29.66,37.43
1548469591.0,-1,-1,0,0.0,0.0,67.33,29.66,37.67
1548469891.0,-1,-1,0,0.0,0.0,67.09,29.66,37.43
1548470191.0,-1,-1,0,0.0,0.0,67.09,29.66,37.43
1548470491.0,-1,-1,0,0.0,0.0,67.09,29.66,37.43
1548470792.0,-1,-1,113,0.000492115,0.005885760797342193,67.09,29.66,37.43
1548471092.0,-1,-1,0,0.0,0.0,66.85,29.66,37.19
1548471393.0,-1,-1,1751,0.007625605,0.09120324916943522,66.85,29.66,37.19
1548471693.0,-1,-1,0,0.0,0.0,66.61,29.75,36.86
1548471993.0,-1,-1,254,0.0011061699999999999,0.013274039999999999,66.85,30.03,36.82
1548472293.0,-1,-1,0,0.0,0.0,67.33,30.32,37.01
1548472593.0,-1,-1,0,0.0,0.0,66.61,30.6,36.01
1548472894.0,-1,-1,0,0.0,0.0,67.09,30.89,36.2
1548473195.0,-1,-1,0,0.0,0.0,66.37,31.18,35.19
1548473495.0,-1,-1,0,0.0,0.0,66.85,31.46,35.39
1548473795.0,-1,-1,0,0.0,0.0,66.61,31.75,34.86
1548473909.0,2,1695941,0,0.0,0.0,66.13,31.85,34.28
1548474239.0,3,1697651,0,0.0,0.0,67.57,32.17,35.4
1548474596.0,-1,-1,0,0.0,0.0,68.28,32.51,35.77
1548474896.0,-1,-1,0,0.0,0.0,69.45,32.79,36.66
1548475197.0,-1,-1,0,0.0,0.0,70.14,33.08,37.06
1548475334.0,4,1702564,14756,0.06426238,1.6886464817518247,70.37,33.05,37.32
1548475707.0,-1,-1,0,0.0,0.0,68.98,32.98,36.0
1548476007.0,-1,-1,0,0.0,0.0,68.51,32.92,35.59
1548476307.0,-1,-1,0,0.0,0.0,68.75,32.86,35.89
1548476607.0,-1,-1,0,0.0,0.0,68.04,32.8,35.24
1548476907.0,-1,-1,2,8.71e-06,0.00010452,67.8,32.74,35.06
1548477208.0,-1,-1,0,0.0,0.0,68.04,32.68,35.36
1548477508.0,-1,-1,0,0.0,0.0,68.04,32.62,35.42
1548477808.0,-1,-1,2172,0.00945906,0.11350872,67.09,32.56,34.53
1548478108.0,-1,-1,0,0.0,0.0,67.33,32.5,34.83
1548478408.0,-1,-1,326,0.00141973,0.017036759999999998,67.33,32.44,34.89
1548478708.0,-1,-1,0,0.0,0.0,65.89,32.38,33.51
