Stove type: Laser 530,,Latitude of the PUMA device location,[64.8388],Longitude of the PUMA device location,[-148.064],,,
1548431610.0,-1,-1,2716,0.007895412,0.09474494399999998,70.83,23.05,47.78
1548431910.0,-1,-1,0,0.0,0.0,71.52,23.29,48.23
1548432211.0,-1,-1,357,0.001037799,0.012412213953488372,71.29,23.43,47.86
1548432393.0,4,2491593,0,0.0,0.0,71.29,23.5,47.79
1548432750.0,-1,-1,0,0.0,0.0,69.91,23.62,46.29
1548433051.0,-1,-1,0,0.0,0.0,69.91,23.73,46.18
1548433351.0,-1,-1,0,0.0,0.0,69.45,23.83,45.62
1548433651.0,-1,-1,0,0.0,0.0,69.45,23.94,45.51
1548433951.0,-1,-1,0,0.0,0.0,69.45,24.04,45.41
1548434034.0,4,2491593,0,0.0,0.0,68.98,24.07,44.91
1548434392.0,-1,-1,11961,0.034770627,0.34964876312849164,68.28,24.2,44.08
1548434692.0,-1,-1,0,0.0,0.0,68.51,24.3,44.21
1548434992.0,-1,-1,0,0.0,0.0,68.04,24.41,43.63
1548435049.0,1,2491597,0,0.0,0.0,68.28,24.43,43.85
1548435377.0,4,2494305,0,0.0,0.0,69.68,24.54,45.14
1548435434.0,2,2494662,0,0.0,0.0,69.21,24.56,44.65
1548435790.0,-1,-1,0,0.0,0.0,69.91,24.71,45.2
1548436091.0,-1,-1,0,0.0,0.0,70.14,24.84,45.3
1548436391.0,-1,-1,0,0.0,0.0,70.6,24.98,45.62
1548436691.0,-1,-1,0,0.0,0.0,70.83,25.11,45.72
1548436992.0,-1,-1,0,0.0,0.0,71.52,25.25,46.27
1548437048.0,4,2504706,0,0.0,0.0,70.14,25.27,44.87
1548437421.0,-1,-1,2720,0.007907039999999999,0.07631459517426271,70.14,25.44,44.7
1548437721.0,-1,-1,0,0.0,0.0,69.21,25.57,43.64
1548438021.0,-1,-1,357,0.001037799,0.012453588,69.21,25.71,43.5
1548438321.0,-1,-1,0,0.0,0.0,69.68,25.84,43.84
1548438621.0,-1,-1,0,0.0,0.0,68.75,25.98,42.77
1548438922.0,-1,-1,0,0.0,0.0,68.98,26.11,42.87
1548439222.0,-1,-1,0,0.0,0.0,68.51,26.25,42.26
1548439523.0,-1,-1,0,0.0,0.0,68.04,26.32,41.72
1548439823.0,-1,-1,9243,0.026869400999999998,0.32243281199999996,68.75,26.4,42.35
1548440124.0,-1,-1,0,0.0,0.0,67.8,26.47,41.33
1548440425.0,-1,-1,0,0.0,0.0,68.04,26.55,41.49
1548440497.0,1,2505046,0,0.0,0.0,67.8,26.56,41.24
1548440798.0,4,2507441,0,0.0,0.0,68.75,26.64,42.11
1548440854.0,2,2507798,0,0.0,0.0,68.28,26.65,41.63
1548441227.0,-1,-1,0,0.0,0.0,68.75,26.75,42.0
1548441527.0,-1,-1,0,0.0,0.0,69.91,26.82,43.09
1548441827.0,-1,-1,0,0.0,0.0,70.83,26.9,43.93
1548442128.0,-1,-1,0,0.0,0.0,70.6,26.97,43.63
1548442200.0,4,2516019,0,0.0,0.0,71.74,26.99,44.75
1548442573.0,-1,-1,0,0.0,0.0,69.91,27.08,42.83
1548442873.0,-1,-1,305,0.000886635,0.010639619999999999,70.14,27.14,43.0
1548443173.0,-1,-1,0,0.0,0.0,70.14,27.16,42.98
1548443473.0,-1,-1,2419,0.007032033,0.084384396,69.45,27.17,42.28
1548443773.0,-1,-1,0,0.0,0.0,69.21,27.19,42.02
1548444073.0,-1,-1,357,0.001037799,0.012453588,69.45,27.2,42.25
1548444373.0,-1,-1,0,0.0,0.0,69.91,27.22,42.69
1548444673.0,-1,-1,0,0.0,0.0,68.98,27.23,41.75
1548444973.0,-1,-1,0,0.0,0.0,68.04,27.25,40.79
1548445092.0,1,2516020,0,0.0,0.0,68.75,27.25,41.5
1548445421.0,4,2518746,0,0.0,0.0,69.45,27.27,42.18
1548445478.0,2,2519102,0,0.0,0.0,69.68,27.27,42.41
1548445851.0,-1,-1,0,0.0,0.0,69.45,27.29,42.16
1548446151.0,-1,-1,12494,0.036320057999999995,0.43584069599999997,71.29,27.31,43.98
1548446451.0,-1,-1,0,0.0,0.0,70.6,27.31,43.29
1548446751.0,-1,-1,0,0.0,0.0,70.83,27.28,43.55
1548447051.0,-1,-1,0,0.0,0.0,71.52,27.25,44.27
1548447198.0,4,2529957,0,0.0,0.0,71.52,27.24,44.28
1548447555.0,-1,-1,0,0.0,0.0,71.06,27.2,43.86
1548447856.0,-1,-1,0,0.0,0.0,70.37,27.17,43.2
1548448156.0,-1,-1,0,0.0,0.0,70.14,27.14,43.0
1548448457.0,-1,-1,0,0.0,0.0,69.68,27.11,42.57
1548448758.0,-1,-1,0,0.0,0.0,69.68,27.08,42.6
1548449058.0,-1,-1,0,0.0,0.0,69.21,27.05,42.16
1548449358.0,-1,-1,0,0.0,0.0,69.45,27.02,42.43
1548449658.0,-1,-1,0,0.0,0.0,68.75,26.99,41.76
1548449958.0,-1,-1,0,0.0,0.0,68.75,26.96,41.79
1548450259.0,-1,-1,1,2.907e-06,3.476810631229236e-05,68.98,26.92,42.06
1548450345.0,1,2529961,0,0.0,0.0,68.51,26.91,41.6
1548450675.0,4,2532687,2762,0.008029134,0.08759055272727273,67.8,26.86,40.94
1548450732.0,2,2533043,0,0.0,0.0,68.04,26.85,41.19
1548451088.0,-1,-1,447,0.001299429,0.013140293258426965,70.14,26.8,43.34
1548451389.0,-1,-1,0,0.0,0.0,70.83,26.75,44.08
1548451689.0,-1,-1,0,0.0,0.0,69.91,26.71,43.2
1548451989.0,-1,-1,0,0.0,0.0,71.29,26.66,44.63
1548452289.0,-1,-1,0,0.0,0.0,71.29,26.62,44.67
1548458361.0,4,2532687,0,0.0,0.0,70.83,27.31,43.52
1548458735.0,-1,-1,0,0.0,0.0,70.14,27.42,42.72
1548458807.0,1,2533018,9850,0.02863395,1.4316975,70.6,27.44,43.16
1548459113.0,2,2535469,0,0.0,0.0,71.29,27.53,43.76
1548459423.0,4,2537429,0,0.0,0.0,71.52,27.63,43.89
1548459796.0,-1,-1,0,0.0,0.0,71.97,27.74,44.23
1548460097.0,-1,-1,0,0.0,0.0,71.52,27.83,43.69
1548460397.0,-1,-1,0,0.0,0.0,70.6,27.92,42.68
1548460698.0,-1,-1,0,0.0,0.0,70.14,28.01,42.13
1548460999.0,-1,-1,0,0.0,0.0,70.14,28.05,42.09
1548461299.0,-1,-1,0,0.0,0.0,70.37,28.06,42.31
1548461599.0,-1,-1,0,0.0,0.0,69.68,28.08,41.6
1548461900.0,-1,-1,0,0.0,0.0,70.6,28.09,42.51
1548462200.0,-1,-1,0,0.0,0.0,69.21,28.11,41.1
1548462500.0,-1,-1,0,0.0,0.0,69.45,28.12,41.33
1548462800.0,-1,-1,2732,0.007941924,0.095303088,68.98,28.14,40.84
1548463100.0,-1,-1,0,0.0,0.0,69.45,28.15,41.3
1548463401.0,-1,-1,357,0.001037799,0.012412213953488372,69.45,28.17,41.28
1548463474.0,1,2537744,0,0.0,0.0,68.28,28.17,40.11
1548463779.0,4,2540190,0,0.0,0.0,68.28,28.19,40.09
1548463851.0,2,2540648,0,0.0,0.0,69.68,28.19,41.49
1548464224.0,-1,-1,0,0.0,0.0,69.68,28.21,41.47
1548464524.0,-1,-1,0,0.0,0.0,69.68,28.27,41.41
1548464825.0,-1,-1,8379,0.024357753,0.29132196279069766,70.14,28.39,41.75
1548465125.0,-1,-1,0,0.0,0.0,70.6,28.51,42.09
1548465425.0,-1,-1,0,0.0,0.0,70.37,28.63,41.74
1548465726.0,-1,-1,0,0.0,0.0,71.06,28.75,42.31
1548466026.0,-1,-1,0,0.0,0.0,70.6,28.87,41.73
1548466314.0,4,2556190,0,0.0,0.0,71.74,28.99,42.75
1548466687.0,-1,-1,0,0.0,0.0,71.06,29.13,41.93
1548466987.0,-1,-1,0,0.0,0.0,69.91,29.25,40.66
1548467288.0,-1,-1,2,5.814e-06,6.953621262458472e-05,69.68,29.38,40.3
1548467589.0,-1,-1,0,0.0,0.0,69.68,29.5,40.18
1548467890.0,-1,-1,2685,0.007805294999999999,0.09335236544850498,69.45,29.62,39.83
1548468190.0,-1,-1,0,0.0,0.0,69.21,29.66,39.55
1548468490.0,-1,-1,0,0.0,0.0,68.98,29.66,39.32
1548468790.0,-1,-1,0,0.0,0.0,68.28,29.66,38.62
1548469090.0,-1,-1,0,0.0,0.0,68.04,29.66,38.38
1548469145.0,1,2556281,0,0.0,0.0,67.09,29.66,37.43
1548469464.0,4,2558893,0,0.0,0.0,68.98,29.66,39.32
1548469537.0,2,2559350,0,0.0,0.0,68.75,29.66,39.09
1548469893.0,-1,-1,0,0.0,0.0,69.45,29.66,39.79
1548470194.0,-1,-1,0,0.0,0.0,69.91,29.66,40.25
1548470494.0,-1,-1,0,0.0,0.0,69.91,29.66,40.25
1548470794.0,-1,-1,0,0.0,0.0,70.6,29.66,40.94
1548471095.0,-1,-1,0,0.0,0.0,69.91,29.66,40.25
1548471395.0,-1,-1,0,0.0,0.0,70.83,29.66,41.17
1548471696.0,-1,-1,0,0.0,0.0,70.6,29.75,40.85
1548471996.0,-1,-1,0,0.0,0.0,70.37,30.04,40.33
1548472200.0,4,2576155,0,0.0,0.0,71.06,30.23,40.83
1548472573.0,-1,-1,0,0.0,0.0,70.14,30.58,39.56
1548472873.0,-1,-1,0,0.0,0.0,70.37,30.87,39.5
1548473173.0,-1,-1,0,0.0,0.0,68.98,31.15,37.83
1548473473.0,-1,-1,0,0.0,0.0,69.68,31.44,38.24
1548473773.0,-1,-1,0,0.0,0.0,69.21,31.72,37.49
1548474074.0,-1,-1,0,0.0,0.0,68.98,32.01,36.97
1548474374.0,-1,-1,0,0.0,0.0,69.21,32.3,36.91
1548474674.0,-1,-1,42777,0.12435273899999999,1.4922328679999999,68.75,32.58,36.17
1548474909.0,1,2576158,0,0.0,0.0,68.75,32.8,35.95
1548475237.0,4,2578857,0,0.0,0.0,68.98,33.07,35.91
1548475310.0,2,2579314,0,0.0,0.0,69.68,33.06,36.62
1548475682.0,-1,-1,0,0.0,0.0,69.45,32.98,36.47
1548475983.0,-1,-1,0,0.0,0.0,70.14,32.92,37.22
1548476283.0,-1,-1,0,0.0,0.0,70.14,32.86,37.28
1548476583.0,-1,-1,0,0.0,0.0,70.14,32.8,37.34
1548476884.0,-1,-1,0,0.0,0.0,71.06,32.74,38.32
1548477184.0,-1,-1,0,0.0,0.0,69.91,32.68,37.23
1548477484.0,-1,-1,169,0.000491283,0.005895396000000001,70.83,32.62,38.21
1548477785.0,-1,-1,0,0.0,0.0,71.74,32.56,39.18
1548477885.0,4,2595563,2516,0.007314012,0.26330443200000003,71.52,32.54,38.98
1548478258.0,-1,-1,0,0.0,0.0,70.83,32.47,38.36
1548478558.0,-1,-1,357,0.001037799,0.012453588,69.91,32.41,37.5
1548478859.0,-1,-1,0,0.0,0.0,69.45,32.36,37.09
1548479159.0,-1,-1,0,0.0,0.0,69.91,32.34,37.57
1548479460.0,-1,-1,0,0.0,0.0,68.51,32.33,36.18
1548479760.0,-1,-1,0,0.0,0.0,69.21,32.31,36.9
1548480060.0,-1,-1,0,0.0,0.0,68.28,32.3,35.98
1548480360.0,-1,-1,0,0.0,0.0,68.51,32.28,36.23
1548480522.0,1,2595568,0,0.0,0.0,68.75,32.27,36.48
1548480849.0,4,2598267,12298,0.035750286,0.39358113027522934,68.28,32.26,36.02
1548480921.0,2,2598724,0,0.0,0.0,68.51,32.25,36.26
1548481294.0,-1,-1,0,0.0,0.0,69.45,32.24,37.21
1548481594.0,-1,-1,0,0.0,0.0,68.98,32.22,36.76
1548481895.0,-1,-1,136,0.00039535199999999996,0.00472846245847176,69.91,32.21,37.7
1548482195.0,-1,-1,0,0.0,0.0,69.91,32.19,37.72
1548482495.0,-1,-1,2338,0.0067965659999999995,0.08155879199999999,70.6,32.18,38.42
1548482795.0,-1,-1,0,0.0,0.0,70.6,32.18,38.42
1548483096.0,-1,-1,346,0.001005822,0.012029764784053156,71.06,32.18,38.88
1548483344.0,4,2614015,0,0.0,0.0,70.83,32.18,38.65
1548483718.0,-1,-1,0,0.0,0.0,70.14,32.18,37.96
1548484018.0,-1,-1,0,0.0,0.0,70.37,32.18,38.19
1548484319.0,-1,-1,0,0.0,0.0,69.91,32.18,37.73
1548484619.0,-1,-1,0,0.0,0.0,69.68,32.18,37.5
1548484920.0,-1,-1,0,0.0,0.0,69.45,32.18,37.27
1548485221.0,-1,-1,0,0.0,0.0,69.21,32.18,37.03
1548485521.0,-1,-1,0,0.0,0.0,69.21,32.18,37.03
1548485821.0,-1,-1,0,0.0,0.0,68.75,32.18,36.57
1548485932.0,1,2614016,16483,0.047916081,1.5540350594594594,68.75,32.18,36.57
1548486261.0,2,2616725,0,0.0,0.0,68.98,32.06,36.92
1548486634.0,-1,-1,0,0.0,0.0,68.75,31.89,36.86
1548486934.0,-1,-1,0,0.0,0.0,70.14,31.76,38.38
1548487235.0,-1,-1,0,0.0,0.0,69.68,31.62,38.06
1548487535.0,-1,-1,0,0.0,0.0,70.6,31.49,39.11
1548487835.0,-1,-1,0,0.0,0.0,71.06,31.35,39.71
1548488135.0,-1,-1,0,0.0,0.0,70.6,31.22,39.38
1548488436.0,-1,-1,0,0.0,0.0,70.37,31.08,39.29
1548488736.0,-1,-1,0,0.0,0.0,70.14,30.95,39.19
1548488935.0,4,2633596,236,0.0006860519999999999,0.012410990954773868,71.06,30.86,40.2
1548489292.0,-1,-1,0,0.0,0.0,70.6,30.7,39.9
1548489592.0,-1,-1,2447,0.007113428999999999,0.08536114799999998,70.14,30.56,39.58
1548489893.0,-1,-1,0,0.0,0.0,69.68,30.22,39.46
1548490193.0,-1,-1,371,0.0010784969999999999,0.012941963999999999,68.75,29.88,38.87
1548490493.0,-1,-1,0,0.0,0.0,69.45,29.53,39.92
1548490793.0,-1,-1,0,0.0,0.0,69.21,29.19,40.02
1548491093.0,-1,-1,0,0.0,0.0,68.75,28.84,39.91
1548491393.0,-1,-1,0,0.0,0.0,69.91,28.5,41.41
1548491494.0,1,2633601,0,0.0,0.0,68.28,28.38,39.9
1548491823.0,4,2636310,0,0.0,0.0,68.51,28.0,40.51
1548491879.0,2,2636666,0,0.0,0.0,69.21,27.94,41.27
1548492252.0,-1,-1,0,0.0,0.0,69.21,27.51,41.7
1548492552.0,-1,-1,0,0.0,0.0,69.91,27.17,42.74
1548492852.0,-1,-1,0,0.0,0.0,70.83,26.82,44.01
1548493153.0,-1,-1,0,0.0,0.0,70.14,26.47,43.67
1548493453.0,-1,-1,0,0.0,0.0,71.29,26.42,44.87
1548493753.0,-1,-1,0,0.0,0.0,70.6,26.42,44.18
1548494053.0,-1,-1,0,0.0,0.0,70.6,26.42,44.18
1548494353.0,-1,-1,26209,0.076189563,0.9142747560000001,71.06,26.42,44.64
1548494431.0,4,2652770,0,0.0,0.0,70.37,26.42,43.95
1548494804.0,-1,-1,0,0.0,0.0,70.83,26.42,44.41
1548495104.0,-1,-1,0,0.0,0.0,70.6,26.42,44.18
1548495404.0,-1,-1,0,0.0,0.0,69.68,26.42,43.26
1548495704.0,-1,-1,0,0.0,0.0,69.68,26.42,43.26
1548496004.0,-1,-1,0,0.0,0.0,68.75,26.42,42.33
1548496304.0,-1,-1,0,0.0,0.0,69.91,26.42,43.49
1548496605.0,-1,-1,0,0.0,0.0,68.98,26.42,42.56
1548496905.0,-1,-1,4,1.1628e-05,0.000139536,68.75,26.38,42.37
1548497206.0,-1,-1,0,0.0,0.0,68.28,26.26,42.02
1548497506.0,-1,-1,2693,0.007828551,0.093942612,68.51,26.14,42.37
1548497664.0,1,2652772,0,0.0,0.0,68.75,26.07,42.68
1548497994.0,2,2655501,358,0.001040706,0.011353156363636364,69.21,25.94,43.27
1548498367.0,-1,-1,0,0.0,0.0,69.68,25.79,43.89
1548498668.0,-1,-1,0,0.0,0.0,70.37,25.67,44.7
1548498968.0,-1,-1,0,0.0,0.0,70.83,25.55,45.28
1548499268.0,-1,-1,0,0.0,0.0,71.29,25.43,45.86
1548499437.0,4,2664602,0,0.0,0.0,71.97,25.37,46.6
1548499810.0,-1,-1,0,0.0,0.0,70.37,25.22,45.15
1548500110.0,-1,-1,0,0.0,0.0,69.68,25.1,44.58
1548500410.0,-1,-1,0,0.0,0.0,70.14,24.98,45.16
1548500710.0,-1,-1,0,0.0,0.0,69.45,24.84,44.61
1548501010.0,-1,-1,0,0.0,0.0,70.14,24.71,45.43
1548501310.0,-1,-1,0,0.0,0.0,69.21,24.57,44.64
1548501611.0,-1,-1,0,0.0,0.0,68.51,24.44,44.07
1548501911.0,-1,-1,0,0.0,0.0,68.98,24.3,44.68
1548502211.0,-1,-1,0,0.0,0.0,69.91,24.17,45.74
1548502471.0,1,2664605,0,0.0,0.0,67.8,24.05,43.75
1548502801.0,2,2667331,28018,0.081448326,0.8885271927272727,68.51,23.9,44.61
1548503158.0,-1,-1,0,0.0,0.0,69.45,23.74,45.71
1548503458.0,-1,-1,0,0.0,0.0,70.6,23.6,47.0
1548503758.0,-1,-1,0,0.0,0.0,70.83,23.47,47.36
1548504059.0,-1,-1,0,0.0,0.0,70.83,23.35,47.48
1548504359.0,-1,-1,0,0.0,0.0,72.19,23.29,48.9
1548504482.0,4,2677940,0,0.0,0.0,70.83,23.26,47.57
1548504839.0,-1,-1,0,0.0,0.0,70.83,23.19,47.64
1548505139.0,-1,-1,0,0.0,0.0,71.29,23.13,48.16
1548505439.0,-1,-1,5,1.4534999999999999e-05,0.00017441999999999997,70.6,23.07,47.53
1548505740.0,-1,-1,0,0.0,0.0,69.45,23.01,46.44
1548506041.0,-1,-1,2668,0.007755875999999999,0.092761307641196,69.21,22.95,46.26
1548506341.0,-1,-1,0,0.0,0.0,68.51,22.89,45.62
1548506641.0,-1,-1,346,0.001005822,0.012069864,67.8,22.83,44.97
1548506942.0,-1,-1,0,0.0,0.0,69.45,22.77,46.68
1548507241.0,-1,-1,0,0.0,0.0,68.75,22.71,46.04
1548507542.0,1,2677942,0,0.0,0.0,68.51,22.65,45.86
1548507871.0,4,2680667,0,0.0,0.0,68.51,22.69,45.82
1548507928.0,2,2681024,0,0.0,0.0,68.75,22.71,46.04
1548508300.0,-1,-1,0,0.0,0.0,69.68,22.78,46.9
1548508601.0,-1,-1,0,0.0,0.0,69.45,22.84,46.61
1548508901.0,-1,-1,0,0.0,0.0,70.37,22.9,47.47
1548509202.0,-1,-1,0,0.0,0.0,69.68,22.96,46.72
1548509502.0,-1,-1,0,0.0,0.0,70.37,23.02,47.35
1548509802.0,-1,-1,0,0.0,0.0,70.6,23.08,47.52
1548510102.0,-1,-1,0,0.0,0.0,71.52,23.14,48.38
1548510402.0,-1,-1,0,0.0,0.0,70.37,23.2,47.17
1548510703.0,-1,-1,0,0.0,0.0,71.29,23.26,48.03
1548510785.0,4,2699053,26179,0.076102353,3.3410789121951217,71.29,23.28,48.01
1548511158.0,-1,-1,0,0.0,0.0,70.37,23.35,47.02
1548511458.0,-1,-1,0,0.0,0.0,70.14,23.39,46.75
1548511759.0,-1,-1,0,0.0,0.0,70.14,23.42,46.72
1548512060.0,-1,-1,0,0.0,0.0,69.68,23.45,46.23
1548512361.0,-1,-1,0,0.0,0.0,69.68,23.48,46.2
1548512661.0,-1,-1,0,0.0,0.0,69.68,23.51,46.17
1548512962.0,-1,-1,0,0.0,0.0,69.45,23.54,45.91
1548513262.0,-1,-1,0,0.0,0.0,68.98,23.57,45.41
1548513562.0,-1,-1,0,0.0,0.0,68.04,23.6,44.44
1548513863.0,-1,-1,2685,0.007805294999999999,0.09335236544850498,68.51,23.63,44.88
1548514163.0,-1,-1,0,0.0,0.0,68.51,23.66,44.85
1548514235.0,1,2699248,347,0.0010087289999999999,0.050436449999999994,68.28,23.66,44.62
1548514549.0,4,2701797,0,0.0,0.0,68.98,23.69,45.29
1548514622.0,2,2702255,0,0.0,0.0,68.98,23.7,45.28
1548514995.0,-1,-1,0,0.0,0.0,69.68,23.77,45.91
1548515295.0,-1,-1,0,0.0,0.0,70.14,23.84,46.3
1548515595.0,-1,-1,0,0.0,0.0,71.29,23.92,47.37
1548515895.0,-1,-1,0,0.0,0.0,71.06,23.99,47.07
1548516195.0,-1,-1,0,0.0,0.0,71.06,24.07,46.99
1548516251.0,4,2712407,0,0.0,0.0,72.19,24.08,48.11
1548516609.0,-1,-1,0,0.0,0.0,70.83,24.17,46.66
1548516909.0,-1,-1,16854,0.048994578,0.587934936,69.68,24.25,45.43
1548517209.0,-1,-1,0,0.0,0.0,72.19,24.32,47.87
1548517509.0,-1,-1,0,0.0,0.0,69.45,24.4,45.05
1548517809.0,-1,-1,0,0.0,0.0,68.28,24.47,43.81
1548518109.0,-1,-1,0,0.0,0.0,69.45,24.55,44.9
1548518482.0,-1,-1,0,0.0,0.0,69.68,24.62,45.06
1548518782.0,-1,-1,0,0.0,0.0,68.75,24.64,44.11
1548519002.0,1,2712409,0,0.0,0.0,69.45,24.65,44.8
1548519329.0,4,2715112,0,0.0,0.0,69.21,24.67,44.54
1548519386.0,2,2715469,0,0.0,0.0,69.21,24.67,44.54
1548519743.0,-1,-1,2686,0.007808201999999999,0.07873817142857142,70.14,24.69,45.45
1548520043.0,-1,-1,0,0.0,0.0,70.6,24.7,45.9
1548520343.0,-1,-1,356,0.001034892,0.012418704,70.6,24.72,45.88
1548520643.0,-1,-1,0,0.0,0.0,69.45,24.73,44.72
1548520943.0,-1,-1,0,0.0,0.0,70.6,24.75,45.85
1548521244.0,-1,-1,0,0.0,0.0,71.29,24.76,46.53
1548521459.0,4,2728550,0,0.0,0.0,71.97,24.77,47.2
1548521832.0,-1,-1,0,0.0,0.0,70.14,24.79,45.35
1548522132.0,-1,-1,0,0.0,0.0,70.37,24.79,45.58
1548522432.0,-1,-1,0,0.0,0.0,69.45,24.76,44.69
1548522732.0,-1,-1,0,0.0,0.0,69.68,24.73,44.95
1548523032.0,-1,-1,14310,0.04159917,0.49919004,69.68,24.7,44.98
1548523332.0,-1,-1,0,0.0,0.0,68.51,24.67,43.84
1548523632.0,-1,-1,0,0.0,0.0,68.28,24.64,43.64
1548523932.0,-1,-1,0,0.0,0.0,67.57,24.61,42.96
1548524233.0,-1,-1,0,0.0,0.0,68.98,24.58,44.4
1548524339.0,1,2728553,0,0.0,0.0,68.28,24.57,43.71
1548524670.0,4,2731291,0,0.0,0.0,69.45,24.53,44.92
1548524726.0,2,2731647,0,0.0,0.0,69.21,24.53,44.68
1548525083.0,-1,-1,0,0.0,0.0,70.14,24.49,45.65
1548525383.0,-1,-1,2,5.814e-06,6.9768e-05,69.21,24.46,44.75
1548525683.0,-1,-1,0,0.0,0.0,70.14,24.36,45.78
1548525983.0,-1,-1,2686,0.007808201999999999,0.09369842399999999,70.83,24.08,46.75
1548526283.0,-1,-1,0,0.0,0.0,70.83,23.79,47.04
1548526526.0,4,2743002,356,0.001034892,0.015331733333333333,71.52,23.56,47.96
1548526899.0,-1,-1,0,0.0,0.0,70.6,23.21,47.39
1548527199.0,-1,-1,0,0.0,0.0,69.68,22.92,46.76
1548527499.0,-1,-1,0,0.0,0.0,69.45,22.64,46.81
1548527799.0,-1,-1,0,0.0,0.0,69.68,22.35,47.33
1548528099.0,-1,-1,0,0.0,0.0,70.14,22.07,48.07
1548528399.0,-1,-1,0,0.0,0.0,69.68,21.78,47.9
1548528700.0,-1,-1,47213,0.137248191,1.641506603322259,69.21,21.5,47.71
1548529000.0,-1,-1,0,0.0,0.0,69.21,21.21,48.0
1548529301.0,-1,-1,0,0.0,0.0,69.21,20.97,48.24
1548529601.0,-1,-1,1335,0.003880845,0.046570139999999996,68.51,20.82,47.69
1548529901.0,-1,-1,0,0.0,0.0,68.75,20.67,48.08
1548529962.0,1,2743008,0,0.0,0.0,68.28,20.64,47.64
1548530294.0,2,2745756,0,0.0,0.0,69.45,20.47,48.98
1548530666.0,-1,-1,0,0.0,0.0,69.45,20.29,49.16
1548530967.0,-1,-1,0,0.0,0.0,71.29,20.14,51.15
1548531267.0,-1,-1,0,0.0,0.0,70.37,19.99,50.38
1548531567.0,-1,-1,0,0.0,0.0,71.74,19.84,51.9
1548531639.0,4,2754016,0,0.0,0.0,71.74,19.8,51.94
1548532013.0,-1,-1,3,8.721e-06,8.394545454545455e-05,70.6,19.61,50.99
1548532313.0,-1,-1,0,0.0,0.0,70.37,19.46,50.91
1548532613.0,-1,-1,2679,0.007787853,0.093454236,69.91,19.31,50.6
1548532913.0,-1,-1,0,0.0,0.0,68.75,19.2,49.55
1548533213.0,-1,-1,357,0.001037799,0.012453588,70.14,19.16,50.98
1548533513.0,-1,-1,0,0.0,0.0,69.21,19.11,50.1
1548533814.0,-1,-1,0,0.0,0.0,68.98,19.07,49.91
1548534115.0,-1,-1,0,0.0,0.0,68.28,19.02,49.26
1548534415.0,-1,-1,0,0.0,0.0,68.51,18.98,49.53
1548534520.0,1,2754018,0,0.0,0.0,68.51,18.96,49.55
1548534850.0,2,2756742,0,0.0,0.0,69.21,18.91,50.3
1548535223.0,-1,-1,0,0.0,0.0,69.68,18.86,50.82
1548535523.0,-1,-1,0,0.0,0.0,69.45,18.81,50.64
1548535823.0,-1,-1,0,0.0,0.0,70.14,18.77,51.37
1548536124.0,-1,-1,0,0.0,0.0,71.06,18.72,52.34
1548536275.0,4,2765735,18511,0.053811476999999996,1.2829226304635761,71.29,18.7,52.59
1548536649.0,-1,-1,0,0.0,0.0,70.37,18.77,51.6
1548536949.0,-1,-1,0,0.0,0.0,69.91,18.87,51.04
1548537250.0,-1,-1,0,0.0,0.0,71.06,18.98,52.08
1548537550.0,-1,-1,0,0.0,0.0,69.91,19.08,50.83
1548537850.0,-1,-1,0,0.0,0.0,68.98,19.19,49.79
1548538151.0,-1,-1,0,0.0,0.0,69.21,19.29,49.92
1548538451.0,-1,-1,0,0.0,0.0,68.75,19.4,49.35
1548538751.0,-1,-1,0,0.0,0.0,68.04,19.5,48.54
1548539051.0,-1,-1,0,0.0,0.0,69.21,19.61,49.6
1548539160.0,1,2765738,0,0.0,0.0,67.57,19.65,47.92
1548539488.0,4,2768451,0,0.0,0.0,68.75,19.76,48.99
1548539545.0,2,2768807,2,5.814e-06,0.0003672,68.28,19.78,48.5
1548539917.0,-1,-1,0,0.0,0.0,69.45,19.91,49.54
1548540218.0,-1,-1,2732,0.007941924,0.09498646644518272,70.37,19.87,50.5
1548540518.0,-1,-1,0,0.0,0.0,70.6,19.78,50.82
1548540818.0,-1,-1,0,0.0,0.0,70.14,19.69,50.45
1548541119.0,-1,-1,0,0.0,0.0,71.29,19.6,51.69
1548541191.0,4,2779005,0,0.0,0.0,71.06,19.58,51.48
1548541548.0,-1,-1,0,0.0,0.0,71.06,19.48,51.58
1548541848.0,-1,-1,0,0.0,0.0,70.6,19.39,51.21
1548542148.0,-1,-1,0,0.0,0.0,69.68,19.3,50.38
1548542448.0,-1,-1,0,0.0,0.0,70.83,19.21,51.62
1548542748.0,-1,-1,0,0.0,0.0,69.45,19.12,50.33
1548543048.0,-1,-1,16186,0.047052701999999995,0.5646324239999999,69.68,19.03,50.65
1548543348.0,-1,-1,0,0.0,0.0,69.45,18.94,50.51
1548543648.0,-1,-1,0,0.0,0.0,69.68,18.85,50.83
1548543948.0,-1,-1,0,0.0,0.0,68.98,18.77,50.21
1548544248.0,-1,-1,0,0.0,0.0,68.75,18.7,50.05
1548544548.0,-1,-1,0,0.0,0.0,68.75,18.62,50.13
1548544849.0,-1,-1,0,0.0,0.0,68.51,18.55,49.96
1548545082.0,1,2779007,0,0.0,0.0,68.51,18.49,50.02
1548545415.0,4,2781768,0,0.0,0.0,69.21,18.41,50.8
1548545488.0,2,2782226,0,0.0,0.0,68.98,18.39,50.59
1548545844.0,-1,-1,0,0.0,0.0,69.91,18.3,51.61
