Stove type: M2200,,Latitude of the PUMA device location,[64.85657],Longitude of the PUMA device location,[-147.893],,,
1548611997.0,4,358657,0,0.0,0.0,66.85,10.4,56.45
1548612353.0,-1,-1,0,0.0,0.0,66.61,10.44,56.17
1548612653.0,-1,-1,0,0.0,0.0,67.8,10.47,57.33
1548612953.0,-1,-1,0,0.0,0.0,66.61,10.5,56.11
1548613254.0,-1,-1,0,0.0,0.0,67.57,10.53,57.04
1548613554.0,-1,-1,0,0.0,0.0,67.57,10.56,57.01
1548613855.0,-1,-1,0,0.0,0.0,66.13,10.59,55.54
1548614155.0,-1,-1,0,0.0,0.0,65.65,10.62,55.03
1548614455.0,-1,-1,1780,0.0077519,0.0930228,65.16,10.65,54.51
1548614756.0,-1,-1,0,0.0,0.0,64.67,10.68,53.99
1548615056.0,-1,-1,222,0.0009668099999999999,0.01160172,64.18,10.71,53.47
1548615356.0,-1,-1,0,0.0,0.0,64.18,10.74,53.44
1548615656.0,-1,-1,310,0.00135005,0.0162006,63.19,10.78,52.41
1548615957.0,-1,-1,0,0.0,0.0,63.44,10.88,52.56
1548616257.0,-1,-1,211,0.0009189049999999999,0.01102686,63.19,10.99,52.2
1548616459.0,2,360427,0,0.0,0.0,62.94,11.06,51.88
1548616518.0,4,360656,226,0.00098423,0.06005471186440678,62.43,11.08,51.35
1548616608.0,2,361004,0,0.0,0.0,63.44,11.11,52.33
1548616664.0,4,361228,278,0.00121069,0.07783007142857143,62.94,11.13,51.81
1548616744.0,2,361526,0,0.0,0.0,63.69,11.16,52.53
1548616801.0,4,361848,336,0.00146328,0.09241768421052632,63.69,11.18,52.51
1548616859.0,1,362201,0,0.0,0.0,63.93,11.2,52.73
1548616916.0,4,362534,335,0.001458925,0.09214263157894738,64.92,11.22,53.7
1548616972.0,2,362789,0,0.0,0.0,65.89,11.24,54.65
1548617029.0,4,363001,312,0.0013587599999999999,0.08581642105263157,65.65,11.26,54.39
1548617089.0,2,363213,0,0.0,0.0,66.37,11.28,55.09
1548617146.0,4,363418,209,0.0009101949999999999,0.05748599999999999,66.61,11.3,55.31
1548617209.0,2,363636,0,0.0,0.0,66.37,11.32,55.05
1548617266.0,4,363822,199,0.000866645,0.05473547368421052,66.61,11.34,55.27
1548617327.0,2,364007,0,0.0,0.0,66.61,11.36,55.25
1548617383.0,4,364127,193,0.000840515,0.05403310714285714,66.85,11.38,55.47
1548617743.0,-1,-1,0,0.0,0.0,67.33,11.51,55.82
1548618043.0,-1,-1,187,0.0008143849999999999,0.00977262,66.85,11.62,55.23
1548618344.0,-1,-1,0,0.0,0.0,67.33,11.72,55.61
1548618644.0,-1,-1,191,0.0008318049999999999,0.009981659999999998,67.57,11.83,55.74
1548618944.0,-1,-1,0,0.0,0.0,66.85,11.93,54.92
1548619278.0,-1,-1,165,0.0007185749999999999,0.007745119760479041,64.67,12.04,52.63
1548619578.0,-1,-1,0,0.0,0.0,65.16,12.1,53.06
1548619878.0,-1,-1,144,0.00062712,0.0075254399999999996,64.67,12.16,52.51
1548620178.0,-1,-1,0,0.0,0.0,63.93,12.22,51.71
1548620479.0,-1,-1,0,0.0,0.0,64.92,12.28,52.64
1548620779.0,-1,-1,0,0.0,0.0,63.69,12.34,51.35
1548621079.0,-1,-1,0,0.0,0.0,63.44,12.4,51.04
1548621380.0,-1,-1,0,0.0,0.0,62.43,12.46,49.97
1548621632.0,2,365776,0,0.0,0.0,62.94,12.51,50.43
1548621688.0,4,365994,0,0.0,0.0,62.69,12.52,50.17
1548621765.0,2,366287,0,0.0,0.0,63.19,12.53,50.66
1548621825.0,4,366512,0,0.0,0.0,62.94,12.54,50.4
1548621883.0,2,366727,0,0.0,0.0,63.44,12.56,50.88
1548621940.0,4,366960,0,0.0,0.0,63.93,12.57,51.36
1548622001.0,1,367327,0,0.0,0.0,64.43,12.58,51.85
1548622059.0,4,367669,0,0.0,0.0,64.67,12.59,52.08
1548622118.0,1,367993,0,0.0,0.0,65.65,12.6,53.05
1548622174.0,4,368203,0,0.0,0.0,65.4,12.61,52.79
1548622237.0,2,368431,2118,0.00922389,0.5270794285714286,65.89,12.63,53.26
1548622294.0,4,368628,0,0.0,0.0,66.61,12.64,53.97
1548622353.0,2,368823,222,0.0009668099999999999,0.058991796610169484,66.37,12.65,53.72
1548622409.0,4,369004,0,0.0,0.0,66.13,12.66,53.47
1548622477.0,2,369205,239,0.0010408449999999999,0.0551035588235294,66.61,12.68,53.93
1548622533.0,4,369346,0,0.0,0.0,66.85,12.69,54.16
1548622891.0,-1,-1,217,0.000945035,0.009503145251396648,67.09,12.79,54.3
1548623191.0,-1,-1,0,0.0,0.0,67.09,12.94,54.15
1548623491.0,-1,-1,291,0.001267305,0.015207660000000001,67.8,13.09,54.71
1548623792.0,-1,-1,0,0.0,0.0,67.09,13.24,53.85
1548624093.0,-1,-1,216,0.0009406799999999999,0.011250657807308969,65.89,13.39,52.5
1548624394.0,-1,-1,0,0.0,0.0,65.4,13.54,51.86
1548624694.0,-1,-1,467,0.0020337849999999998,0.024405419999999997,65.4,13.69,51.71
1548624994.0,-1,-1,0,0.0,0.0,63.44,13.84,49.6
1548625295.0,-1,-1,349,0.0015198949999999998,0.01817814617940199,64.43,13.99,50.44
1548625595.0,-1,-1,0,0.0,0.0,63.93,14.14,49.79
1548625895.0,-1,-1,310,0.00135005,0.0162006,64.18,14.29,49.89
1548626195.0,-1,-1,0,0.0,0.0,64.43,14.44,49.99
1548626496.0,-1,-1,215,0.000936325,0.01119857142857143,63.19,14.54,48.65
1548626598.0,2,370815,0,0.0,0.0,63.19,14.55,48.64
1548626657.0,4,371055,207,0.0009014849999999999,0.05500586440677965,62.69,14.55,48.14
1548626721.0,2,371310,0,0.0,0.0,62.94,14.56,48.38
1548626778.0,4,371532,199,0.000866645,0.05473547368421052,63.19,14.56,48.63
1548626842.0,2,371781,0,0.0,0.0,63.44,14.56,48.88
1548626899.0,4,372013,204,0.00088842,0.05611073684210527,64.18,14.56,49.62
1548626958.0,1,372383,0,0.0,0.0,64.18,14.57,49.61
1548627016.0,4,372733,203,0.000884065,0.05487299999999999,65.16,14.57,50.59
1548627074.0,1,373058,0,0.0,0.0,65.4,14.57,50.83
1548627130.0,4,373289,182,0.00079261,0.0509535,65.4,14.58,50.82
1548627187.0,2,373504,0,0.0,0.0,66.37,14.58,51.79
1548627244.0,4,373711,161,0.000701155,0.044283473684210525,65.89,14.58,51.31
1548627309.0,2,373943,0,0.0,0.0,66.13,14.59,51.54
1548627366.0,4,374132,0,0.0,0.0,66.13,14.59,51.54
1548627425.0,2,374322,0,0.0,0.0,66.61,14.59,52.02
1548627481.0,4,374481,0,0.0,0.0,67.09,14.59,52.5
1548627839.0,-1,-1,0,0.0,0.0,67.09,14.61,52.48
1548628139.0,-1,-1,0,0.0,0.0,67.09,14.63,52.46
1548628440.0,-1,-1,0,0.0,0.0,67.8,14.64,53.16
1548628740.0,-1,-1,0,0.0,0.0,67.09,14.66,52.43
1548629041.0,-1,-1,0,0.0,0.0,65.89,14.67,51.22
1548629341.0,-1,-1,0,0.0,0.0,65.16,14.69,50.47
1548629642.0,-1,-1,0,0.0,0.0,65.4,14.7,50.7
1548629942.0,-1,-1,0,0.0,0.0,63.69,14.72,48.97
1548630242.0,-1,-1,0,0.0,0.0,64.43,14.76,49.67
1548630542.0,-1,-1,0,0.0,0.0,63.93,14.8,49.13
1548630843.0,-1,-1,1934,0.008422569999999999,0.1007350564784053,63.44,14.85,48.59
1548631143.0,-1,-1,0,0.0,0.0,62.69,14.89,47.8
1548631292.0,2,375908,231,0.001006005,0.0243061610738255,63.44,14.91,48.53
1548631348.0,4,376132,0,0.0,0.0,63.44,14.92,48.52
1548631419.0,2,376409,234,0.00101907,0.05167115492957746,63.19,14.93,48.26
1548631476.0,4,376629,0,0.0,0.0,63.44,14.94,48.5
1548631533.0,2,376849,219,0.000953745,0.060236526315789476,63.44,14.95,48.49
1548631589.0,4,377049,0,0.0,0.0,63.69,14.96,48.73
1548631647.0,1,377401,307,0.001336985,0.08298527586206897,63.93,14.97,48.96
1548631704.0,4,377734,0,0.0,0.0,63.93,14.98,48.95
1548631761.0,1,378058,347,0.001511185,0.09544326315789474,65.89,14.98,50.91
1548631817.0,4,378299,0,0.0,0.0,65.65,14.99,50.66
1548631878.0,2,378510,370,0.00161135,0.09509606557377048,66.61,15.0,51.61
1548631934.0,4,378705,0,0.0,0.0,66.61,15.01,51.6
1548631993.0,2,378905,338,0.0014719899999999998,0.08981633898305083,65.89,15.02,50.87
1548632049.0,4,379091,0,0.0,0.0,66.37,15.03,51.34
1548632123.0,2,379307,270,0.00117585,0.057203513513513514,66.61,15.04,51.57
1548632180.0,4,379458,0,0.0,0.0,66.85,15.05,51.8
1548632538.0,-1,-1,214,0.00093197,0.009371765363128491,66.85,15.1,51.75
1548632838.0,-1,-1,0,0.0,0.0,67.33,15.15,52.18
1548633139.0,-1,-1,206,0.00089713,0.010729794019933556,67.33,15.19,52.14
1548633439.0,-1,-1,0,0.0,0.0,67.57,15.24,52.33
1548633740.0,-1,-1,210,0.00091455,0.01093813953488372,66.85,15.24,51.61
1548634040.0,-1,-1,0,0.0,0.0,65.89,15.19,50.7
1548634340.0,-1,-1,208,0.00090584,0.01087008,65.16,15.15,50.01
1548634640.0,-1,-1,0,0.0,0.0,64.43,15.1,49.33
1548634941.0,-1,-1,191,0.0008318049999999999,0.009948498338870432,64.67,15.06,49.61
1548635241.0,-1,-1,0,0.0,0.0,64.92,15.01,49.91
1548635541.0,-1,-1,187,0.0008143849999999999,0.00977262,63.93,14.97,48.96
1548635842.0,-1,-1,0,0.0,0.0,63.69,14.92,48.77
1548636142.0,-1,-1,194,0.00084487,0.01013844,63.44,14.88,48.56
1548636442.0,-1,-1,0,0.0,0.0,62.69,14.83,47.86
1548636550.0,2,381157,127,0.0005530849999999999,0.018436166666666667,63.19,14.82,48.37
1548636607.0,4,381395,0,0.0,0.0,62.94,14.81,48.13
1548636671.0,2,381650,99,0.00043114499999999997,0.024251906249999997,63.19,14.8,48.39
1548636728.0,4,381877,0,0.0,0.0,63.44,14.79,48.65
1548636796.0,2,382143,0,0.0,0.0,63.19,14.78,48.41
1548636852.0,4,382369,0,0.0,0.0,64.18,14.77,49.41
1548636909.0,1,382727,0,0.0,0.0,63.93,14.76,49.17
1548636965.0,4,383072,0,0.0,0.0,64.67,14.76,49.91
1548637024.0,1,383428,0,0.0,0.0,65.65,14.75,50.9
1548637080.0,2,383662,0,0.0,0.0,65.4,14.74,50.66
1548637137.0,4,383886,0,0.0,0.0,64.92,14.73,50.19
1548637198.0,2,384116,0,0.0,0.0,66.37,14.72,51.65
1548637255.0,4,384325,0,0.0,0.0,66.61,14.73,51.88
1548637320.0,2,384545,0,0.0,0.0,66.85,14.74,52.11
1548637378.0,4,384739,0,0.0,0.0,66.85,14.75,52.1
1548637438.0,3,384909,0,0.0,0.0,66.85,14.76,52.09
1548637498.0,4,385051,0,0.0,0.0,67.09,14.76,52.33
1548637856.0,-1,-1,1752,0.00762996,0.07672585474860336,67.09,14.82,52.27
1548638156.0,-1,-1,0,0.0,0.0,66.85,14.86,51.99
1548638456.0,-1,-1,222,0.0009668099999999999,0.01160172,67.57,14.91,52.66
1548638756.0,-1,-1,0,0.0,0.0,67.09,14.95,52.14
1548639057.0,-1,-1,223,0.000971165,0.01161526245847176,65.4,15.0,50.4
1548639357.0,-1,-1,0,0.0,0.0,65.89,15.04,50.85
1548639657.0,-1,-1,224,0.0009755199999999999,0.01170624,65.4,15.09,50.31
1548639958.0,-1,-1,0,0.0,0.0,64.43,15.13,49.3
1548640258.0,-1,-1,216,0.0009406799999999999,0.011288159999999998,64.18,15.18,49.0
1548640558.0,-1,-1,0,0.0,0.0,64.43,15.22,49.21
1548640859.0,-1,-1,212,0.00092326,0.011042312292358804,63.93,15.26,48.67
1548641159.0,-1,-1,0,0.0,0.0,63.44,15.26,48.18
1548641459.0,-1,-1,335,0.001458925,0.0175071,63.44,15.26,48.18
1548641601.0,2,386609,0,0.0,0.0,62.94,15.26,47.68
1548641658.0,4,386846,348,0.00151554,0.09571831578947368,62.43,15.26,47.17
1548641716.0,2,387079,0,0.0,0.0,63.44,15.26,48.18
1548641773.0,4,387310,337,0.001467635,0.09269273684210526,63.19,15.26,47.93
1548641835.0,2,387557,0,0.0,0.0,63.93,15.26,48.67
1548641892.0,4,387779,274,0.00119327,0.07536442105263158,63.44,15.26,48.18
1548641951.0,1,388133,0,0.0,0.0,63.93,15.26,48.67
1548642007.0,4,388485,217,0.000945035,0.06075225,63.93,15.26,48.67
1548642067.0,2,388846,0,0.0,0.0,65.16,15.26,49.9
1548642123.0,4,389077,220,0.0009580999999999999,0.06159214285714285,66.61,15.26,51.35
1548642183.0,2,389316,0,0.0,0.0,66.37,15.26,51.11
1548642241.0,4,389531,202,0.0008797099999999999,0.05460268965517241,66.61,15.26,51.35
1548642302.0,2,389749,0,0.0,0.0,66.37,15.26,51.11
1548642359.0,4,389953,206,0.00089713,0.05666084210526316,66.37,15.26,51.11
1548642416.0,2,390149,0,0.0,0.0,65.89,15.26,50.63
1548642472.0,4,390338,214,0.00093197,0.059912357142857135,66.85,15.26,51.59
1548642531.0,3,390490,0,0.0,0.0,66.61,15.26,51.35
1548642588.0,4,390614,197,0.000857935,0.054185368421052635,67.33,15.26,52.07
1548642656.0,3,390749,0,0.0,0.0,67.09,15.26,51.83
1548642713.0,4,390858,325,0.001415375,0.08939210526315788,66.85,15.26,51.59
1548642779.0,3,390975,0,0.0,0.0,66.85,15.26,51.59
1548642835.0,4,391071,105,0.000457275,0.029396250000000002,66.85,15.26,51.59
1548643194.0,-1,-1,0,0.0,0.0,67.33,15.26,52.07
1548643494.0,-1,-1,420,0.0018291,0.021949200000000002,67.09,15.26,51.83
1548643795.0,-1,-1,0,0.0,0.0,67.57,15.26,52.31
1548644095.0,-1,-1,81,0.000352755,0.004233059999999999,66.37,15.26,51.11
1548644395.0,-1,-1,0,0.0,0.0,65.16,15.26,49.9
1548644695.0,-1,-1,0,0.0,0.0,65.4,15.32,50.08
1548644996.0,-1,-1,0,0.0,0.0,64.67,15.38,49.29
1548645296.0,-1,-1,0,0.0,0.0,64.18,15.44,48.74
1548645596.0,-1,-1,0,0.0,0.0,63.19,15.5,47.69
1548645896.0,-1,-1,0,0.0,0.0,63.69,15.56,48.13
1548646196.0,-1,-1,0,0.0,0.0,62.94,15.62,47.32
1548646497.0,-1,-1,0,0.0,0.0,62.94,15.68,47.26
1548646797.0,-1,-1,0,0.0,0.0,62.69,15.74,46.95
1548646856.0,2,392298,0,0.0,0.0,62.69,15.75,46.94
1548646912.0,4,392540,0,0.0,0.0,62.94,15.76,47.18
1548646973.0,2,392785,0,0.0,0.0,62.43,15.77,46.66
1548647029.0,4,393018,1014,0.00441597,0.2838837857142857,63.19,15.79,47.4
1548647095.0,2,393284,0,0.0,0.0,63.93,15.8,48.13
1548647152.0,4,393543,244,0.00106262,0.06711284210526317,64.43,15.81,48.62
1548647216.0,1,393945,0,0.0,0.0,63.93,15.82,48.11
1548647272.0,2,394269,247,0.001075685,0.06915117857142858,64.67,15.83,48.84
1548647329.0,4,394515,0,0.0,0.0,65.65,15.85,49.8
1548647386.0,2,394749,228,0.0009929399999999999,0.062712,65.89,15.86,50.03
1548647443.0,4,394979,0,0.0,0.0,65.89,15.87,50.02
1548647503.0,2,395207,311,0.001354405,0.0812643,65.16,15.88,49.28
1548647560.0,4,395418,0,0.0,0.0,66.37,15.89,50.48
1548647620.0,2,395630,268,0.0011671399999999999,0.07002839999999999,66.85,15.9,50.95
1548647677.0,4,395820,0,0.0,0.0,66.61,15.92,50.69
1548647743.0,3,396030,362,0.00157651,0.08599145454545454,67.33,15.93,51.4
1548647799.0,4,396165,0,0.0,0.0,67.09,15.94,51.15
1548647867.0,3,396304,337,0.001467635,0.07769832352941176,67.33,15.95,51.38
1548647923.0,4,396416,0,0.0,0.0,67.57,15.96,51.61
1548647987.0,3,396527,321,0.001397955,0.07863496875,67.09,15.98,51.11
1548648044.0,4,396616,0,0.0,0.0,67.09,15.98,51.11
1548648402.0,-1,-1,234,0.00101907,0.010247631284916202,67.09,16.02,51.07
1548648702.0,-1,-1,0,0.0,0.0,67.33,16.05,51.28
1548649002.0,-1,-1,240,0.0010452,0.0125424,67.8,16.08,51.72
1548649302.0,-1,-1,0,0.0,0.0,65.16,16.11,49.05
1548649603.0,-1,-1,202,0.0008797099999999999,0.010521448504983388,65.4,16.14,49.26
1548649903.0,-1,-1,0,0.0,0.0,64.67,16.17,48.5
1548650203.0,-1,-1,264,0.00114972,0.013796639999999999,64.92,16.2,48.72
1548650503.0,-1,-1,0,0.0,0.0,64.92,16.23,48.69
1548650804.0,-1,-1,190,0.00082745,0.009896411960132889,63.19,16.26,46.93
1548651104.0,-1,-1,0,0.0,0.0,63.93,16.29,47.64
1548651405.0,-1,-1,185,0.000805675,0.009635980066445183,64.18,16.32,47.86
1548651705.0,-1,-1,0,0.0,0.0,63.93,16.33,47.6
1548652005.0,-1,-1,194,0.00084487,0.01013844,63.19,16.3,46.89
1548652114.0,2,397770,0,0.0,0.0,63.19,16.29,46.9
1548652171.0,4,398013,141,0.000614055,0.03878242105263158,62.69,16.28,46.41
1548652228.0,2,398250,0,0.0,0.0,62.69,16.28,46.41
1548652285.0,4,398488,109,0.00047469499999999997,0.02998073684210526,62.69,16.27,46.42
1548652351.0,2,398754,0,0.0,0.0,63.93,16.26,47.67
1548652407.0,4,398976,193,0.000840515,0.05403310714285714,63.93,16.26,47.67
1548652466.0,1,399345,0,0.0,0.0,63.69,16.25,47.44
1548652522.0,4,399690,98,0.00042678999999999997,0.027436499999999996,64.92,16.25,48.67
1548652580.0,1,400040,0,0.0,0.0,64.92,16.24,48.68
1548652636.0,4,400301,330,0.0014371499999999999,0.09238821428571428,65.89,16.24,49.65
1548652694.0,2,400530,0,0.0,0.0,65.65,16.23,49.42
1548652751.0,4,400744,66,0.00028743,0.018153473684210525,65.89,16.22,49.67
1548652809.0,2,400953,0,0.0,0.0,66.85,16.22,50.63
1548652865.0,4,401157,0,0.0,0.0,66.61,16.21,50.4
1548652927.0,2,401372,0,0.0,0.0,67.33,16.21,51.12
1548652986.0,4,401538,0,0.0,0.0,66.85,16.2,50.65
1548653044.0,3,401689,0,0.0,0.0,66.61,16.2,50.41
1548653100.0,4,401841,0,0.0,0.0,67.09,16.19,50.9
1548653177.0,3,402022,0,0.0,0.0,67.57,16.18,51.39
1548653235.0,4,402146,0,0.0,0.0,67.33,16.18,51.15
1548653331.0,3,402320,0,0.0,0.0,66.61,16.17,50.44
1548653387.0,4,402425,0,0.0,0.0,67.33,16.16,51.17
1548653497.0,3,402611,0,0.0,0.0,66.13,16.15,49.98
1548653554.0,4,402703,0,0.0,0.0,67.33,16.14,51.19
1548653911.0,-1,-1,1081,0.004707755,0.04747315966386555,66.37,16.11,50.26
1548654212.0,-1,-1,0,0.0,0.0,67.8,16.08,51.72
1548654512.0,-1,-1,229,0.000997295,0.01196754,66.85,16.05,50.8
1548654812.0,-1,-1,0,0.0,0.0,65.4,16.02,49.38
1548655112.0,-1,-1,258,0.00112359,0.01348308,64.18,15.99,48.19
1548655413.0,-1,-1,0,0.0,0.0,64.43,15.97,48.46
1548655713.0,-1,-1,216,0.0009406799999999999,0.011288159999999998,64.67,15.95,48.72
1548656013.0,-1,-1,0,0.0,0.0,63.69,15.94,47.75
1548656314.0,-1,-1,276,0.0012019799999999998,0.014375840531561459,63.93,15.92,48.01
1548656614.0,-1,-1,0,0.0,0.0,62.94,15.91,47.03
1548656914.0,-1,-1,227,0.000988585,0.01186302,63.44,15.89,47.55
1548657215.0,-1,-1,0,0.0,0.0,62.69,15.88,46.81
1548657366.0,2,403653,339,0.001476345,0.035197629139072845,62.18,15.87,46.31
1548657423.0,4,403891,0,0.0,0.0,63.44,15.87,47.57
1548657497.0,2,404192,360,0.0015677999999999998,0.07627135135135135,63.44,15.87,47.57
1548657553.0,4,404422,0,0.0,0.0,63.19,15.86,47.33
1548657615.0,2,404668,342,0.00148941,0.08648187096774194,63.44,15.86,47.58
1548657671.0,4,404885,0,0.0,0.0,64.18,15.86,48.32
1548657728.0,1,405226,248,0.00108004,0.06821305263157895,63.93,15.85,48.08
1548657785.0,4,405583,0,0.0,0.0,64.43,15.85,48.58
1548657850.0,2,405959,200,0.0008709999999999999,0.04824,65.65,15.85,49.8
1548657907.0,4,406202,0,0.0,0.0,66.13,15.84,50.29
1548657974.0,2,406466,263,0.001145365,0.06154199999999999,66.85,15.84,51.01
1548658030.0,4,406685,0,0.0,0.0,66.61,15.84,50.77
1548658088.0,2,406888,186,0.00081003,0.05027772413793103,67.09,15.84,51.25
1548658144.0,4,407082,0,0.0,0.0,66.85,15.83,51.02
1548658202.0,2,407271,207,0.0009014849999999999,0.05595424137931034,67.09,15.83,51.26
1548658259.0,4,407430,0,0.0,0.0,66.85,15.83,51.02
1548658319.0,3,407569,116,0.0005051799999999999,0.030310799999999995,67.33,15.82,51.51
1548658375.0,4,407694,0,0.0,0.0,66.37,15.82,50.55
1548658450.0,3,407835,303,0.001319565,0.06333912,67.8,15.82,51.98
1548658508.0,4,407936,0,0.0,0.0,67.57,15.81,51.76
1548658865.0,-1,-1,84,0.00036582,0.003688941176470588,67.09,15.84,51.25
1548659165.0,-1,-1,0,0.0,0.0,67.09,16.0,51.09
1548659465.0,-1,-1,0,0.0,0.0,67.8,16.17,51.63
1548659766.0,-1,-1,0,0.0,0.0,65.65,16.33,49.32
1548660066.0,-1,-1,0,0.0,0.0,66.37,16.5,49.87
1548660366.0,-1,-1,0,0.0,0.0,66.37,16.66,49.71
1548660666.0,-1,-1,0,0.0,0.0,64.18,16.83,47.35
1548660967.0,-1,-1,0,0.0,0.0,63.44,16.99,46.45
1548661267.0,-1,-1,0,0.0,0.0,64.43,17.16,47.27
1548661567.0,-1,-1,0,0.0,0.0,63.19,17.32,45.87
1548661867.0,-1,-1,0,0.0,0.0,62.69,17.49,45.2
1548662167.0,-1,-1,0,0.0,0.0,63.44,17.65,45.79
1548662392.0,2,409066,0,0.0,0.0,63.19,17.78,45.41
1548662448.0,4,409304,0,0.0,0.0,62.94,17.78,45.16
1548662584.0,2,409865,1354,0.00589667,0.15608832352941174,63.19,17.8,45.39
1548662642.0,4,410090,0,0.0,0.0,63.69,17.8,45.89
1548662701.0,1,410359,237,0.001032135,0.06297772881355931,63.93,17.81,46.12
1548662758.0,4,410691,0,0.0,0.0,64.18,17.82,46.36
1548662817.0,1,411052,227,0.000988585,0.060320440677966096,64.43,17.82,46.61
1548662873.0,4,411384,0,0.0,0.0,64.67,17.83,46.84
1548662934.0,2,411647,227,0.000988585,0.05834272131147541,65.65,17.83,47.82
1548662991.0,4,411878,0,0.0,0.0,65.89,17.84,48.05
1548663051.0,2,412108,252,0.00109746,0.06584759999999999,66.37,17.85,48.52
1548663108.0,4,412312,0,0.0,0.0,66.37,17.85,48.52
1548663164.0,2,412511,217,0.000945035,0.06075225,66.85,17.86,48.99
1548663219.0,4,412703,0,0.0,0.0,66.61,17.86,48.75
1548663281.0,3,412891,774,0.00337077,0.19572212903225808,67.09,17.87,49.22
1548663338.0,4,413034,0,0.0,0.0,65.65,17.87,47.78
1548663461.0,3,413278,319,0.0013892449999999999,0.04066082926829268,67.33,17.89,49.44
1548663517.0,4,413383,0,0.0,0.0,67.09,17.89,49.2
1548663599.0,3,413527,274,0.00119327,0.05238746341463414,66.85,17.9,48.95
1548663655.0,4,413613,0,0.0,0.0,66.61,17.91,48.7
1548664030.0,-1,-1,204,0.00088842,0.008528832,67.09,17.94,49.15
1548664330.0,-1,-1,0,0.0,0.0,68.28,17.97,50.31
1548664631.0,-1,-1,217,0.000945035,0.011302744186046512,67.09,18.0,49.09
1548664931.0,-1,-1,0,0.0,0.0,65.16,18.03,47.13
1548665231.0,-1,-1,192,0.00083616,0.01003392,64.43,18.06,46.37
1548665532.0,-1,-1,0,0.0,0.0,64.43,18.09,46.34
1548665832.0,-1,-1,194,0.00084487,0.01013844,65.16,18.12,47.04
1548666132.0,-1,-1,0,0.0,0.0,63.93,18.17,45.76
1548666433.0,-1,-1,185,0.000805675,0.009635980066445183,63.44,18.25,45.19
1548666733.0,-1,-1,0,0.0,0.0,63.69,18.32,45.37
1548667033.0,-1,-1,226,0.00098423,0.01181076,62.94,18.4,44.54
1548667333.0,-1,-1,0,0.0,0.0,63.19,18.47,44.72
1548667583.0,2,414687,169,0.0007359949999999999,0.010598327999999999,63.19,18.54,44.65
1548667641.0,4,414925,0,0.0,0.0,62.94,18.55,44.39
1548667701.0,2,415177,133,0.000579215,0.0347529,62.94,18.57,44.37
1548667758.0,4,415401,0,0.0,0.0,63.44,18.58,44.86
1548667835.0,2,415697,108,0.00047033999999999997,0.021989922077922077,63.93,18.6,45.33
1548667891.0,4,415916,0,0.0,0.0,63.93,18.61,45.32
1548667948.0,1,416257,143,0.000622765,0.03933252631578947,64.18,18.63,45.55
1548668006.0,4,416615,0,0.0,0.0,64.43,18.64,45.79
1548668072.0,2,416974,84,0.00036582,0.019953818181818184,65.89,18.66,47.23
1548668147.0,4,417266,0,0.0,0.0,65.89,18.68,47.21
1548668206.0,2,417486,221,0.000962455,0.05872606779661017,66.61,18.69,47.92
1548668262.0,4,417690,0,0.0,0.0,66.85,18.71,48.14
1548668322.0,2,417890,79,0.00034404499999999996,0.020642699999999996,66.85,18.72,48.13
1548668378.0,4,418074,0,0.0,0.0,66.61,18.73,47.88
1548668436.0,2,418258,0,0.0,0.0,66.61,18.75,47.86
1548668493.0,4,418409,0,0.0,0.0,67.09,18.76,48.33
1548668850.0,-1,-1,0,0.0,0.0,66.85,18.85,48.0
1548669150.0,-1,-1,0,0.0,0.0,67.8,18.93,48.87
1548669450.0,-1,-1,0,0.0,0.0,68.04,19.0,49.04
1548669751.0,-1,-1,0,0.0,0.0,68.04,19.08,48.96
1548670051.0,-1,-1,0,0.0,0.0,66.13,19.15,46.98
1548670351.0,-1,-1,0,0.0,0.0,65.65,19.23,46.42
1548670651.0,-1,-1,0,0.0,0.0,64.43,19.3,45.13
1548670952.0,-1,-1,0,0.0,0.0,63.69,19.38,44.31
1548671252.0,-1,-1,0,0.0,0.0,63.93,19.45,44.48
1548671552.0,-1,-1,0,0.0,0.0,64.18,19.53,44.65
1548671852.0,-1,-1,1295,0.005639725,0.0676767,63.93,19.6,44.33
1548672153.0,-1,-1,0,0.0,0.0,63.19,19.68,43.51
1548672453.0,-1,-1,223,0.000971165,0.01165398,62.43,19.75,42.68
1548672754.0,-1,-1,0,0.0,0.0,62.18,19.83,42.35
1548672812.0,2,420000,308,0.00134134,0.08325558620689655,62.94,19.84,43.1
1548672868.0,4,420232,0,0.0,0.0,62.69,19.86,42.83
1548672927.0,2,420471,97,0.000422435,0.02577569491525424,62.94,19.87,43.07
1548672983.0,4,420700,0,0.0,0.0,63.93,19.89,44.04
1548673050.0,2,420966,218,0.0009493899999999999,0.051012,63.19,19.9,43.29
1548673107.0,4,421254,0,0.0,0.0,63.93,19.92,44.01
1548673164.0,1,421607,204,0.00088842,0.05611073684210527,63.93,19.93,44.0
1548673220.0,4,421954,0,0.0,0.0,64.67,19.94,44.73
1548673279.0,2,422298,319,0.0013892449999999999,0.08476749152542372,65.4,19.92,45.48
1548673339.0,4,422547,0,0.0,0.0,65.89,19.91,45.98
1548673398.0,2,422788,346,0.00150683,0.09194216949152542,65.65,19.89,45.76
1548673455.0,4,422994,0,0.0,0.0,66.37,19.88,46.49
1548673515.0,2,423203,337,0.001467635,0.08805809999999999,66.85,19.86,46.99
1548673571.0,4,423397,0,0.0,0.0,66.85,19.85,47.0
