Stove type: Laser 530,,Latitude of the PUMA device location,[64.78939],Longitude of the PUMA device location,[-148.07],,,
1552281242.0,-1,-1,0,0.0,0.0,75.52,25.54,49.98
1552281542.0,-1,-1,0,0.0,0.0,75.52,25.42,50.1
1552281843.0,-1,-1,0,0.0,0.0,75.96,25.3,50.66
1552282143.0,-1,-1,0,0.0,0.0,76.18,25.18,51.0
1552282249.0,4,6818949,0,0.0,0.0,75.96,25.14,50.82
1552282591.0,-1,-1,0,0.0,0.0,76.4,25.0,51.4
1552282891.0,-1,-1,0,0.0,0.0,75.3,24.88,50.42
1552283191.0,-1,-1,0,0.0,0.0,74.42,24.76,49.66
1552283491.0,-1,-1,0,0.0,0.0,73.76,24.64,49.12
1552283792.0,-1,-1,0,0.0,0.0,73.54,24.52,49.02
1552284092.0,-1,-1,0,0.0,0.0,73.32,24.41,48.91
1552284392.0,-1,-1,6,1.7442e-05,0.000209304,73.32,24.3,49.02
1552284692.0,-1,-1,0,0.0,0.0,73.54,24.2,49.34
1552284992.0,-1,-1,2677,0.007782038999999999,0.093384468,73.09,24.09,49.0
1552285292.0,-1,-1,0,0.0,0.0,73.32,23.99,49.33
1552285593.0,-1,-1,262,0.000761634,0.009109243853820597,73.09,23.88,49.21
1552285848.0,1,6818952,0,0.0,0.0,72.65,23.79,48.86
1552286174.0,4,6821639,0,0.0,0.0,75.52,23.68,51.84
1552286216.0,2,6821902,0,0.0,0.0,76.4,23.66,52.74
1552286558.0,-1,-1,0,0.0,0.0,73.98,23.54,50.44
1552286858.0,-1,-1,0,0.0,0.0,74.42,23.44,50.98
1552287158.0,-1,-1,0,0.0,0.0,74.65,23.33,51.32
1552287459.0,-1,-1,0,0.0,0.0,74.87,23.23,51.64
1552287759.0,-1,-1,0,0.0,0.0,75.52,23.17,52.35
1552288060.0,-1,-1,0,0.0,0.0,75.3,23.16,52.14
1552288360.0,-1,-1,0,0.0,0.0,75.52,23.14,52.38
1552288660.0,-1,-1,0,0.0,0.0,75.74,23.13,52.61
1552288961.0,-1,-1,20845,0.060596414999999994,0.7247411760797342,75.52,23.11,52.41
1552289261.0,-1,-1,0,0.0,0.0,75.52,23.1,52.42
1552289561.0,-1,-1,0,0.0,0.0,75.96,23.08,52.88
1552289603.0,4,6843166,0,0.0,0.0,75.74,23.08,52.66
1552289945.0,-1,-1,0,0.0,0.0,76.18,23.06,53.12
1552290245.0,-1,-1,0,0.0,0.0,75.3,23.05,52.25
1552290545.0,-1,-1,0,0.0,0.0,74.65,23.03,51.62
1552290845.0,-1,-1,0,0.0,0.0,74.42,23.02,51.4
1552291145.0,-1,-1,0,0.0,0.0,74.21,23.0,51.21
1552291446.0,-1,-1,0,0.0,0.0,73.54,23.01,50.53
1552291747.0,-1,-1,0,0.0,0.0,73.76,23.03,50.73
1552292047.0,-1,-1,0,0.0,0.0,73.32,23.04,50.28
1552292347.0,-1,-1,0,0.0,0.0,73.54,23.06,50.48
1552292647.0,-1,-1,0,0.0,0.0,74.42,23.07,51.35
1552292947.0,-1,-1,0,0.0,0.0,73.32,23.09,50.23
1552293247.0,-1,-1,0,0.0,0.0,72.65,23.1,49.55
1552293547.0,-1,-1,0,0.0,0.0,72.42,23.12,49.3
1552293798.0,1,6843172,0,0.0,0.0,72.87,23.13,49.74
1552294126.0,4,6845869,0,0.0,0.0,75.52,23.15,52.37
1552294167.0,2,6846132,0,0.0,0.0,76.18,23.15,53.03
1552294527.0,-1,-1,274,0.000796518,0.00796518,74.42,23.17,51.25
1552294828.0,-1,-1,0,0.0,0.0,74.87,23.18,51.69
1552295128.0,-1,-1,2449,0.007119243,0.085430916,74.87,23.13,51.74
1552295428.0,-1,-1,0,0.0,0.0,75.08,23.09,51.99
1552295729.0,-1,-1,263,0.000764541,0.00914401196013289,75.3,23.04,52.26
1552296029.0,-1,-1,0,0.0,0.0,74.87,23.0,51.87
1552296330.0,-1,-1,0,0.0,0.0,75.3,22.95,52.35
1552296630.0,-1,-1,0,0.0,0.0,75.74,22.91,52.83
1552296931.0,-1,-1,0,0.0,0.0,75.96,22.86,53.1
1552297126.0,4,6864799,0,0.0,0.0,76.18,22.83,53.35
1552297468.0,-1,-1,0,0.0,0.0,76.4,22.78,53.62
1552297768.0,-1,-1,0,0.0,0.0,75.08,22.73,52.35
1552298068.0,-1,-1,0,0.0,0.0,74.42,22.69,51.73
1552298368.0,-1,-1,0,0.0,0.0,74.21,22.64,51.57
1552298669.0,-1,-1,0,0.0,0.0,73.98,22.51,51.47
1552298970.0,-1,-1,0,0.0,0.0,74.21,22.36,51.85
1552299270.0,-1,-1,20299,0.059009192999999995,0.7081103159999999,73.76,22.21,51.55
1552299570.0,-1,-1,0,0.0,0.0,73.54,22.05,51.49
1552299870.0,-1,-1,0,0.0,0.0,73.09,21.91,51.18
1552300170.0,-1,-1,0,0.0,0.0,72.87,21.75,51.12
1552300470.0,-1,-1,0,0.0,0.0,73.09,21.61,51.48
1552300770.0,-1,-1,0,0.0,0.0,73.09,21.45,51.64
1552300894.0,1,6864803,0,0.0,0.0,72.65,21.39,51.26
1552301221.0,2,6867501,0,0.0,0.0,75.52,21.23,54.29
1552301563.0,-1,-1,0,0.0,0.0,74.21,21.06,53.15
1552301863.0,-1,-1,0,0.0,0.0,74.42,20.91,53.51
1552302164.0,-1,-1,0,0.0,0.0,75.3,20.8,54.5
1552302464.0,-1,-1,0,0.0,0.0,74.87,20.72,54.15
1552302765.0,-1,-1,1,2.907e-06,3.476810631229236e-05,75.3,20.65,54.65
1552303065.0,-1,-1,0,0.0,0.0,75.52,20.57,54.95
1552303253.0,4,6880322,2692,0.007825644,0.14985275744680848,76.18,20.53,55.65
1552303595.0,-1,-1,0,0.0,0.0,77.04,20.44,56.6
1552303895.0,-1,-1,262,0.000761634,0.009139608,75.52,20.37,55.15
1552304196.0,-1,-1,0,0.0,0.0,74.87,20.29,54.58
1552304496.0,-1,-1,0,0.0,0.0,75.08,20.22,54.86
1552304796.0,-1,-1,0,0.0,0.0,74.42,20.14,54.28
1552305096.0,-1,-1,0,0.0,0.0,73.98,20.07,53.91
1552305396.0,-1,-1,0,0.0,0.0,73.98,19.99,53.99
1552305997.0,-1,-1,0,0.0,0.0,73.98,20.1,53.88
1552306297.0,-1,-1,0,0.0,0.0,73.76,20.22,53.54
1552306598.0,-1,-1,0,0.0,0.0,73.98,20.34,53.64
1552306898.0,-1,-1,0,0.0,0.0,73.76,20.46,53.3
1552307198.0,-1,-1,0,0.0,0.0,73.54,20.58,52.96
1552307498.0,-1,-1,0,0.0,0.0,73.76,20.7,53.06
1552307798.0,-1,-1,20689,0.060142922999999994,0.721715076,73.32,20.82,52.5
1552308098.0,-1,-1,0,0.0,0.0,73.32,20.94,52.38
1552308398.0,-1,-1,0,0.0,0.0,73.32,21.06,52.26
1552308698.0,-1,-1,0,0.0,0.0,73.54,21.18,52.36
1552308998.0,-1,-1,0,0.0,0.0,73.32,21.3,52.02
1552309298.0,-1,-1,0,0.0,0.0,73.09,21.43,51.66
1552309598.0,-1,-1,0,0.0,0.0,73.09,21.58,51.51
1552309899.0,-1,-1,0,0.0,0.0,72.65,21.73,50.92
1552310199.0,-1,-1,0,0.0,0.0,72.87,21.88,50.99
1552310448.0,1,6880323,0,0.0,0.0,73.32,22.0,51.32
1552310777.0,4,6883046,0,0.0,0.0,75.74,22.17,53.57
1552310819.0,2,6883308,3,8.721e-06,0.0007475142857142857,76.4,22.19,54.21
1552311161.0,-1,-1,0,0.0,0.0,74.65,22.36,52.29
1552311461.0,-1,-1,2693,0.007828551,0.093942612,74.65,22.51,52.14
1552311762.0,-1,-1,0,0.0,0.0,75.08,22.66,52.42
1552312062.0,-1,-1,262,0.000761634,0.009139608,75.3,22.81,52.49
1552312363.0,-1,-1,0,0.0,0.0,76.18,22.96,53.22
1552312516.0,4,6894016,0,0.0,0.0,76.4,23.04,53.36
1552312858.0,-1,-1,0,0.0,0.0,76.4,23.15,53.25
1552313158.0,-1,-1,0,0.0,0.0,75.3,23.0,52.3
1552313458.0,-1,-1,0,0.0,0.0,74.87,22.85,52.02
1552313758.0,-1,-1,0,0.0,0.0,75.08,22.7,52.38
1552314058.0,-1,-1,0,0.0,0.0,74.65,22.55,52.1
1552314358.0,-1,-1,0,0.0,0.0,74.21,22.4,51.81
1552314659.0,-1,-1,0,0.0,0.0,73.98,22.25,51.73
1552314959.0,-1,-1,0,0.0,0.0,73.98,22.1,51.88
1552315259.0,-1,-1,0,0.0,0.0,73.54,21.95,51.59
1552315559.0,-1,-1,0,0.0,0.0,73.54,21.8,51.74
1552315859.0,-1,-1,22636,0.065802852,0.7896342239999999,73.54,21.65,51.89
1552316159.0,-1,-1,0,0.0,0.0,73.54,21.5,52.04
1552316459.0,-1,-1,0,0.0,0.0,73.76,21.35,52.41
1552316759.0,-1,-1,0,0.0,0.0,73.76,21.22,52.54
1552317060.0,-1,-1,0,0.0,0.0,73.32,21.08,52.24
1552317360.0,-1,-1,0,0.0,0.0,73.76,20.95,52.81
1552317660.0,-1,-1,0,0.0,0.0,73.09,20.81,52.28
1552317960.0,-1,-1,0,0.0,0.0,73.76,20.68,53.08
1552318260.0,-1,-1,0,0.0,0.0,73.76,20.54,53.22
1552318560.0,-1,-1,0,0.0,0.0,73.76,20.41,53.35
1552318860.0,-1,-1,0,0.0,0.0,73.54,20.27,53.27
1552319160.0,-1,-1,0,0.0,0.0,73.76,20.14,53.62
1552319460.0,-1,-1,2,5.814e-06,6.9768e-05,73.32,20.0,53.32
1552319760.0,-1,-1,0,0.0,0.0,73.32,19.87,53.45
1552320399.0,-1,-1,2689,0.007816923,0.04403900281690141,73.32,19.84,53.48
1552320699.0,-1,-1,0,0.0,0.0,73.54,19.9,53.64
1552320999.0,-1,-1,261,0.000758727,0.009104724,73.54,19.96,53.58
1552321299.0,-1,-1,0,0.0,0.0,73.76,20.02,53.74
1552321599.0,-1,-1,0,0.0,0.0,73.54,20.08,53.46
1552321899.0,-1,-1,0,0.0,0.0,73.32,20.14,53.18
1552322199.0,-1,-1,0,0.0,0.0,72.87,20.2,52.67
1552322499.0,-1,-1,0,0.0,0.0,72.87,20.26,52.61
1552322799.0,-1,-1,0,0.0,0.0,72.87,20.32,52.55
1552323099.0,-1,-1,0,0.0,0.0,73.09,20.38,52.71
1552323400.0,-1,-1,0,0.0,0.0,72.87,20.44,52.43
1552323539.0,1,6894036,0,0.0,0.0,73.09,20.47,52.62
1552323869.0,4,6896762,0,0.0,0.0,75.96,21.02,54.94
1552323911.0,2,6897024,0,0.0,0.0,76.83,21.1,55.73
1552324252.0,-1,-1,0,0.0,0.0,75.08,21.78,53.3
1552324553.0,-1,-1,0,0.0,0.0,74.65,22.39,52.26
1552324853.0,-1,-1,0,0.0,0.0,75.52,22.99,52.53
1552325154.0,-1,-1,0,0.0,0.0,75.74,23.59,52.15
1552325454.0,-1,-1,0,0.0,0.0,75.74,24.19,51.55
1552325644.0,4,6907959,28778,0.083657646,1.58509224,75.74,24.57,51.17
1552325986.0,-1,-1,0,0.0,0.0,75.96,25.25,50.71
1552326286.0,-1,-1,0,0.0,0.0,75.08,25.85,49.23
1552326586.0,-1,-1,0,0.0,0.0,74.21,26.45,47.76
1552326886.0,-1,-1,0,0.0,0.0,74.42,27.05,47.37
1552327186.0,-1,-1,0,0.0,0.0,74.21,27.65,46.56
1552327486.0,-1,-1,0,0.0,0.0,73.98,28.12,45.86
1552327786.0,-1,-1,0,0.0,0.0,73.98,28.59,45.39
1552328087.0,-1,-1,0,0.0,0.0,74.21,29.05,45.16
1552328387.0,-1,-1,0,0.0,0.0,73.54,29.52,44.02
1552328687.0,-1,-1,0,0.0,0.0,73.54,29.98,43.56
1552328987.0,-1,-1,0,0.0,0.0,73.54,30.45,43.09
1552329287.0,-1,-1,0,0.0,0.0,73.32,30.91,42.41
1552329587.0,-1,-1,289,0.0008401229999999999,0.010081475999999999,73.32,31.38,41.94
1552329887.0,-1,-1,0,0.0,0.0,73.09,31.84,41.25
1552330187.0,-1,-1,2414,0.007017498,0.08420997599999999,72.87,32.31,40.56
1552330242.0,1,6907965,0,0.0,0.0,73.09,32.4,40.69
1552330568.0,4,6910658,0,0.0,0.0,75.74,32.9,42.84
1552330610.0,2,6910921,0,0.0,0.0,76.4,32.97,43.43
1552330952.0,-1,-1,0,0.0,0.0,74.21,33.37,40.84
1552331252.0,-1,-1,0,0.0,0.0,74.42,33.6,40.82
1552331553.0,-1,-1,0,0.0,0.0,74.87,33.82,41.05
1552331853.0,-1,-1,0,0.0,0.0,75.3,34.05,41.25
1552332154.0,-1,-1,0,0.0,0.0,75.3,34.28,41.02
1552332454.0,-1,-1,0,0.0,0.0,75.74,34.5,41.24
1552332754.0,-1,-1,0,0.0,0.0,75.96,34.73,41.23
1552333055.0,-1,-1,0,0.0,0.0,75.52,34.95,40.57
1552333155.0,4,6926978,0,0.0,0.0,75.74,35.03,40.71
1552333497.0,-1,-1,0,0.0,0.0,76.4,35.28,41.12
1552333797.0,-1,-1,0,0.0,0.0,75.52,35.51,40.01
1552334097.0,-1,-1,26631,0.077416317,0.9289958039999999,74.87,35.73,39.14
1552334397.0,-1,-1,0,0.0,0.0,74.65,35.96,38.69
1552334698.0,-1,-1,0,0.0,0.0,74.42,36.17,38.25
1552334998.0,-1,-1,0,0.0,0.0,73.76,36.38,37.38
1552335299.0,-1,-1,0,0.0,0.0,74.21,36.59,37.62
1552335599.0,-1,-1,0,0.0,0.0,73.98,36.8,37.18
1552335899.0,-1,-1,0,0.0,0.0,73.54,37.01,36.53
1552336199.0,-1,-1,0,0.0,0.0,73.76,37.22,36.54
1552336499.0,-1,-1,0,0.0,0.0,73.54,37.43,36.11
1552336799.0,-1,-1,0,0.0,0.0,73.09,37.64,35.45
1552337099.0,-1,-1,0,0.0,0.0,73.09,37.85,35.24
1552337399.0,-1,-1,0,0.0,0.0,72.42,38.06,34.36
1552337700.0,-1,-1,0,0.0,0.0,72.65,38.27,34.38
1552338000.0,-1,-1,2698,0.007843085999999999,0.09411703199999999,72.42,38.48,33.94
1552338300.0,-1,-1,0,0.0,0.0,72.65,38.64,34.01
1552338600.0,-1,-1,251,0.000729657,0.008755884,72.42,38.81,33.61
1552338900.0,-1,-1,0,0.0,0.0,72.87,38.97,33.9
1552339200.0,-1,-1,0,0.0,0.0,72.42,39.14,33.28
1552339500.0,-1,-1,0,0.0,0.0,72.19,39.3,32.89
1552339800.0,-1,-1,0,0.0,0.0,72.19,39.47,32.72
1552340101.0,-1,-1,0,0.0,0.0,71.74,39.64,32.1
1552340401.0,-1,-1,0,0.0,0.0,71.74,39.8,31.94
1552340701.0,-1,-1,0,0.0,0.0,71.52,39.97,31.55
1552341001.0,-1,-1,0,0.0,0.0,71.52,40.13,31.39
1552341301.0,-1,-1,0,0.0,0.0,71.06,40.3,30.76
1552341601.0,-1,-1,0,0.0,0.0,71.29,40.46,30.83
1552341901.0,-1,-1,0,0.0,0.0,71.29,40.52,30.77
1552342116.0,1,6926980,0,0.0,0.0,71.06,40.56,30.5
1552342446.0,4,6929701,0,0.0,0.0,73.98,40.63,33.35
1552342488.0,2,6929963,25167,0.07316046899999999,6.270897342857142,73.98,40.64,33.34
1552342829.0,-1,-1,0,0.0,0.0,72.65,40.71,31.94
1552343129.0,-1,-1,0,0.0,0.0,73.32,40.77,32.55
1552343430.0,-1,-1,0,0.0,0.0,73.09,40.83,32.26
1552343730.0,-1,-1,0,0.0,0.0,73.98,40.89,33.09
1552344030.0,-1,-1,0,0.0,0.0,73.32,40.95,32.37
1552344331.0,-1,-1,0,0.0,0.0,73.98,41.01,32.97
1552344631.0,-1,-1,0,0.0,0.0,74.21,41.07,33.14
1552344838.0,4,6944796,0,0.0,0.0,74.42,41.11,33.31
1552345180.0,-1,-1,0,0.0,0.0,74.87,41.18,33.69
1552345480.0,-1,-1,0,0.0,0.0,73.32,41.1,32.22
1552345780.0,-1,-1,0,0.0,0.0,73.09,41.01,32.08
1552346080.0,-1,-1,1,2.907e-06,3.4884e-05,72.87,40.92,31.95
1552346381.0,-1,-1,0,0.0,0.0,72.42,40.83,31.59
1552346681.0,-1,-1,2697,0.007840179,0.09408214799999999,72.65,40.74,31.91
1552346981.0,-1,-1,0,0.0,0.0,72.42,40.65,31.77
1552347281.0,-1,-1,0,0.0,0.0,72.19,40.56,31.63
1552347581.0,-1,-1,0,0.0,0.0,71.97,40.47,31.5
1552347881.0,-1,-1,0,0.0,0.0,71.52,40.38,31.14
1552348181.0,-1,-1,0,0.0,0.0,71.52,40.29,31.23
1552348481.0,-1,-1,0,0.0,0.0,71.52,40.2,31.32
1552348781.0,-1,-1,0,0.0,0.0,71.29,40.11,31.18
1552349082.0,-1,-1,0,0.0,0.0,71.06,40.0,31.06
1552349357.0,1,6944799,0,0.0,0.0,71.06,39.91,31.15
1552349686.0,4,6947509,0,0.0,0.0,73.76,39.79,33.97
1552349728.0,2,6947771,0,0.0,0.0,74.21,39.78,34.43
1552350069.0,-1,-1,0,0.0,0.0,72.65,39.66,32.99
1552350370.0,-1,-1,0,0.0,0.0,72.65,39.55,33.1
1552350670.0,-1,-1,24001,0.069770907,0.8372508839999999,72.87,39.45,33.42
1552350970.0,-1,-1,0,0.0,0.0,73.32,39.34,33.98
1552351271.0,-1,-1,0,0.0,0.0,73.76,39.24,34.52
1552351571.0,-1,-1,0,0.0,0.0,73.98,39.13,34.85
1552351872.0,-1,-1,0,0.0,0.0,73.98,39.02,34.96
1552352172.0,-1,-1,0,0.0,0.0,74.21,38.92,35.29
1552352472.0,-1,-1,0,0.0,0.0,73.98,38.79,35.19
1552352708.0,4,6966575,0,0.0,0.0,73.98,38.62,35.36
1552353050.0,-1,-1,0,0.0,0.0,74.65,38.39,36.26
1552353350.0,-1,-1,0,0.0,0.0,73.76,38.18,35.58
1552353650.0,-1,-1,0,0.0,0.0,73.09,37.97,35.12
1552353951.0,-1,-1,0,0.0,0.0,73.09,37.75,35.34
1552354251.0,-1,-1,4,1.1628e-05,0.000139536,72.42,37.54,34.88
1552354551.0,-1,-1,0,0.0,0.0,71.97,37.33,34.64
1552354851.0,-1,-1,2692,0.007825644,0.093907728,72.19,37.12,35.07
1552355151.0,-1,-1,0,0.0,0.0,71.97,36.91,35.06
1552355451.0,-1,-1,0,0.0,0.0,72.42,36.7,35.72
1552355752.0,-1,-1,0,0.0,0.0,71.52,36.49,35.03
1552356052.0,-1,-1,0,0.0,0.0,71.52,36.3,35.22
1552356352.0,-1,-1,0,0.0,0.0,71.29,36.2,35.09
1552356653.0,-1,-1,0,0.0,0.0,71.06,36.09,34.97
1552356953.0,-1,-1,0,0.0,0.0,71.06,35.99,35.07
1552357014.0,1,6966578,0,0.0,0.0,70.6,35.97,34.63
1552357342.0,4,6969273,0,0.0,0.0,74.21,35.85,38.36
1552357383.0,2,6969536,0,0.0,0.0,74.42,35.84,38.58
1552357725.0,-1,-1,0,0.0,0.0,72.87,35.72,37.15
1552358025.0,-1,-1,0,0.0,0.0,72.87,35.61,37.26
1552358326.0,-1,-1,0,0.0,0.0,72.42,35.51,36.91
1552358626.0,-1,-1,0,0.0,0.0,73.09,35.4,37.69
1552358927.0,-1,-1,25410,0.07386687,0.8834575813953488,73.32,35.3,38.02
1552359227.0,-1,-1,0,0.0,0.0,73.76,35.19,38.57
1552359527.0,-1,-1,0,0.0,0.0,73.76,35.09,38.67
1552359828.0,-1,-1,0,0.0,0.0,73.98,34.87,39.11
1552359869.0,4,6985208,0,0.0,0.0,74.87,34.83,40.04
1552360211.0,-1,-1,0,0.0,0.0,74.87,34.54,40.33
1552360511.0,-1,-1,0,0.0,0.0,73.76,34.29,39.47
1552360811.0,-1,-1,0,0.0,0.0,72.87,34.03,38.84
1552361111.0,-1,-1,8,2.3256e-05,0.000279072,72.65,33.78,38.87
1552361411.0,-1,-1,0,0.0,0.0,72.42,33.52,38.9
1552361711.0,-1,-1,2674,0.0077733179999999995,0.09327981599999999,71.74,33.27,38.47
1552362012.0,-1,-1,0,0.0,0.0,71.74,33.01,38.73
1552362312.0,-1,-1,513,0.0014912909999999998,0.017895491999999995,71.74,32.75,38.99
1552362612.0,-1,-1,0,0.0,0.0,71.74,32.5,39.24
1552362912.0,-1,-1,0,0.0,0.0,71.74,32.24,39.5
1552363549.0,-1,-1,0,0.0,0.0,71.29,31.98,39.31
1552363849.0,-1,-1,0,0.0,0.0,71.29,31.97,39.32
1552363890.0,1,6985333,0,0.0,0.0,70.83,31.97,38.86
1552364207.0,4,6987906,0,0.0,0.0,74.21,31.95,42.26
1552364248.0,2,6988167,0,0.0,0.0,74.65,31.95,42.7
1552364590.0,-1,-1,0,0.0,0.0,73.09,31.93,41.16
1552364890.0,-1,-1,0,0.0,0.0,73.09,31.92,41.17
1552365191.0,-1,-1,0,0.0,0.0,73.09,31.9,41.19
1552365491.0,-1,-1,0,0.0,0.0,73.32,31.89,41.43
1552365791.0,-1,-1,0,0.0,0.0,73.32,31.87,41.45
1552366092.0,-1,-1,0,0.0,0.0,73.76,31.86,41.9
1552366392.0,-1,-1,44545,0.129492315,1.5539077799999998,73.98,31.84,42.14
1552366526.0,4,7002540,0,0.0,0.0,74.65,31.83,42.82
1552366868.0,-1,-1,278,0.0008081459999999999,0.008506799999999998,74.87,31.81,43.06
1552367168.0,-1,-1,0,0.0,0.0,73.76,31.75,42.01
1552367468.0,-1,-1,0,0.0,0.0,73.09,31.69,41.4
1552367768.0,-1,-1,0,0.0,0.0,72.87,31.63,41.24
1552368068.0,-1,-1,0,0.0,0.0,72.65,31.57,41.08
1552368368.0,-1,-1,0,0.0,0.0,72.19,31.51,40.68
1552368668.0,-1,-1,0,0.0,0.0,72.19,31.45,40.74
1552368969.0,-1,-1,0,0.0,0.0,71.97,31.39,40.58
1552369269.0,-1,-1,0,0.0,0.0,71.74,31.33,40.41
1552369569.0,-1,-1,0,0.0,0.0,71.52,31.27,40.25
1552369869.0,-1,-1,0,0.0,0.0,71.29,31.21,40.08
1552370169.0,-1,-1,0,0.0,0.0,71.06,31.15,39.91
1552370470.0,-1,-1,0,0.0,0.0,71.29,31.06,40.23
1552370512.0,1,7002632,0,0.0,0.0,71.29,31.03,40.26
1552370831.0,4,7005240,0,0.0,0.0,73.54,30.84,42.7
1552370873.0,2,7005502,0,0.0,0.0,74.65,30.82,43.83
1552371214.0,-1,-1,0,0.0,0.0,72.65,30.61,42.04
1552371514.0,-1,-1,0,0.0,0.0,72.65,30.43,42.22
1552371815.0,-1,-1,0,0.0,0.0,73.09,30.25,42.84
1552372115.0,-1,-1,0,0.0,0.0,72.87,30.07,42.8
1552372416.0,-1,-1,0,0.0,0.0,73.32,29.89,43.43
1552372716.0,-1,-1,0,0.0,0.0,73.32,29.71,43.61
1552373016.0,-1,-1,0,0.0,0.0,73.54,29.53,44.01
1552373316.0,-1,-1,0,0.0,0.0,73.76,29.35,44.41
1552373617.0,-1,-1,44112,0.12823358399999998,1.5336907056478404,73.98,29.17,44.81
1552373917.0,-1,-1,0,0.0,0.0,73.54,28.99,44.55
1552374218.0,-1,-1,0,0.0,0.0,73.76,28.94,44.82
1552374317.0,4,7027238,0,0.0,0.0,74.21,28.94,45.27
1552374660.0,-1,-1,0,0.0,0.0,74.65,28.94,45.71
1552374960.0,-1,-1,0,0.0,0.0,73.54,28.94,44.6
1552375260.0,-1,-1,0,0.0,0.0,73.32,28.94,44.38
1552375560.0,-1,-1,0,0.0,0.0,73.09,28.94,44.15
1552375860.0,-1,-1,0,0.0,0.0,72.65,28.94,43.71
1552376160.0,-1,-1,0,0.0,0.0,71.97,28.94,43.03
1552376460.0,-1,-1,0,0.0,0.0,72.42,28.94,43.48
1552376761.0,-1,-1,0,0.0,0.0,71.97,28.94,43.03
1552377061.0,-1,-1,0,0.0,0.0,71.74,28.94,42.8
1552377361.0,-1,-1,0,0.0,0.0,71.74,28.94,42.8
1552377833.0,-1,-1,0,0.0,0.0,71.29,28.89,42.4
1552378134.0,-1,-1,0,0.0,0.0,71.06,28.83,42.23
1552378320.0,1,7027239,0,0.0,0.0,71.29,28.8,42.49
1552378647.0,4,7029943,0,0.0,0.0,73.98,28.73,45.25
1552378689.0,2,7030205,0,0.0,0.0,73.98,28.72,45.26
1552379030.0,-1,-1,0,0.0,0.0,72.87,28.65,44.22
1552379331.0,-1,-1,0,0.0,0.0,73.09,28.59,44.5
1552379631.0,-1,-1,0,0.0,0.0,73.32,28.53,44.79
1552379932.0,-1,-1,0,0.0,0.0,73.32,28.47,44.85
1552380232.0,-1,-1,0,0.0,0.0,73.32,28.41,44.91
1552380532.0,-1,-1,0,0.0,0.0,74.65,28.35,46.3
1552380833.0,-1,-1,0,0.0,0.0,73.76,28.29,45.47
1552381133.0,-1,-1,0,0.0,0.0,73.76,28.23,45.53
1552381433.0,-1,-1,0,0.0,0.0,74.21,28.24,45.97
1552381734.0,-1,-1,0,0.0,0.0,74.21,28.27,45.94
1552382034.0,-1,-1,0,0.0,0.0,74.21,28.3,45.91
1552382175.0,4,7052204,0,0.0,0.0,74.21,28.32,45.89
1552382518.0,-1,-1,0,0.0,0.0,74.87,28.35,46.52
1552382818.0,-1,-1,0,0.0,0.0,73.76,28.38,45.38
1552383118.0,-1,-1,0,0.0,0.0,73.09,28.41,44.68
1552383418.0,-1,-1,0,0.0,0.0,72.65,28.44,44.21
1552383718.0,-1,-1,0,0.0,0.0,72.65,28.47,44.18
1552384018.0,-1,-1,0,0.0,0.0,72.87,28.5,44.37
1552384318.0,-1,-1,0,0.0,0.0,72.42,28.53,43.89
1552384618.0,-1,-1,0,0.0,0.0,72.19,28.56,43.63
1552384919.0,-1,-1,0,0.0,0.0,71.74,28.57,43.17
1552385219.0,-1,-1,205,0.000595935,0.007151220000000001,71.52,28.54,42.98
1552385519.0,-1,-1,0,0.0,0.0,71.52,28.51,43.01
1552385819.0,-1,-1,2551,0.007415756999999999,0.088989084,71.29,28.48,42.81
1552386119.0,-1,-1,0,0.0,0.0,71.29,28.45,42.84
1552386419.0,-1,-1,261,0.000758727,0.009104724,71.74,28.42,43.32
1552386698.0,1,7052204,0,0.0,0.0,70.6,28.39,42.21
1552387026.0,4,7054908,0,0.0,0.0,73.76,28.36,45.4
1552387068.0,2,7055170,0,0.0,0.0,74.21,28.35,45.86
1552387409.0,-1,-1,0,0.0,0.0,72.65,28.32,44.33
1552387710.0,-1,-1,0,0.0,0.0,73.09,28.29,44.8
1552388010.0,-1,-1,0,0.0,0.0,73.32,28.26,45.06
1552388311.0,-1,-1,0,0.0,0.0,73.32,28.23,45.09
1552388611.0,-1,-1,0,0.0,0.0,73.32,28.23,45.09
1552388912.0,-1,-1,15364,0.044663148,0.5341771853820598,73.54,28.25,45.29
1552389212.0,-1,-1,0,0.0,0.0,73.76,28.26,45.5
1552389513.0,-1,-1,0,0.0,0.0,73.76,28.28,45.48
1552389813.0,-1,-1,0,0.0,0.0,73.54,28.29,45.25
1552390113.0,-1,-1,0,0.0,0.0,73.54,28.31,45.23
1552390216.0,4,7075034,0,0.0,0.0,74.42,28.31,46.11
1552390558.0,-1,-1,0,0.0,0.0,74.87,28.33,46.54
1552390858.0,-1,-1,0,0.0,0.0,73.76,28.34,45.42
1552391158.0,-1,-1,0,0.0,0.0,72.87,28.36,44.51
1552391459.0,-1,-1,0,0.0,0.0,73.09,28.37,44.72
1552391759.0,-1,-1,0,0.0,0.0,72.65,28.39,44.26
1552392388.0,-1,-1,0,0.0,0.0,72.19,28.48,43.71
1552392688.0,-1,-1,1,2.907e-06,3.4884e-05,71.97,28.54,43.43
1552392988.0,-1,-1,0,0.0,0.0,71.29,28.6,42.69
1552393288.0,-1,-1,2688,0.007814016,0.093768192,71.52,28.66,42.86
1552393588.0,-1,-1,0,0.0,0.0,71.52,28.72,42.8
