date,stove,area,latitude,longitude,fuel,outdoorT,indoorT
2019-05-24 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.1396777517154,56.20535,66.11334
2019-05-27 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.0,60.986923,66.46889
2019-06-25 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.0,62.913803,72.13909
2019-08-01 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.0,57.33449,66.153946
2019-08-15 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.0005962134906,54.66903,66.29521
2019-08-16 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.0,52.510757,64.991844
2020-02-05 00:00:00-09:00,FBK001,528.0,64.86001,-147.913,0.0,4.827337,72.88883
2020-02-06 00:00:00-09:00,FBK001,528.0,64.86001,-147.913,0.0,17.858894,72.662094
2020-02-09 00:00:00-09:00,FBK001,528.0,64.86001,-147.913,0.0,19.976204,72.44505
2020-02-17 00:00:00-09:00,FBK001,528.0,64.86001,-147.913,0.0,-0.16770557,70.90209
2018-12-12 00:00:00-09:00,FBK002,1318.0,64.85885,-147.962,1.1341047882124997,5.927253,70.13899
2019-02-14 00:00:00-09:00,FBK002,1318.0,64.85885,-147.962,1.4288682169008,3.3802762,65.25836
2019-02-16 00:00:00-09:00,FBK002,1318.0,64.85885,-147.962,2.1367505287511985,-0.11721857,68.230354
2019-02-17 00:00:00-09:00,FBK002,1318.0,64.85885,-147.962,1.4802343022448001,13.84866,69.47024
2019-02-18 00:00:00-09:00,FBK002,1318.0,64.85885,-147.962,0.5686500823038001,20.52864,70.83387
2019-02-28 00:00:00-09:00,FBK002,1318.0,64.85885,-147.962,0.9788613433281,7.834536,69.0666
2018-12-01 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.1508059782405,17.04779,70.35823
2018-12-02 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.033463301134499995,17.470263,70.827934
2018-12-03 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.17716385596229997,21.970367,69.66046
2018-12-06 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.2807346566151,14.944202,73.141525
2018-12-20 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.048961575991800003,-16.502764,71.294785
2018-12-21 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,3.9739430892555,-17.36537,71.11764
2018-12-22 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,2.2899708440388,-6.289081,71.07043
2018-12-23 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,1.7056619678609999,-8.513458,71.791214
2018-12-24 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,1.9929582487709985,-18.713718,71.88601
2018-12-25 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,2.1912614764631955,-18.667477,71.570816
2018-12-26 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,1.8328880301380992,-4.445477,71.04101
2018-12-27 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,1.7719694253512996,-3.5915556,70.23992
2019-02-28 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.7014910342671001,7.891186,73.49182
2019-03-01 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,1.3282358970230992,13.133846,72.8986
2019-03-02 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,1.1756380024125002,12.47444,73.510864
2019-03-03 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,1.0369200888990002,16.868471,74.998474
2019-03-04 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,2.0258646471945,12.601869,74.43416
2019-03-05 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.9601952748147,15.017205,75.24922
2019-03-07 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,3.436423868496601,27.507841,74.253334
2019-03-08 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.8228892734684999,28.40608,69.45953
2019-03-09 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.7831002127167004,32.054234,70.71168
2019-03-10 00:00:00-09:00,FBK003,672.0,64.90049,-147.773,0.16217662123979998,33.94454,64.50937
2019-03-11 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.9473373739872,29.580254,69.56629
2019-03-12 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.5879320196975998,30.959267,71.87428
2019-03-14 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.8342402610779999,30.164766,72.50724
2019-03-15 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.8003871280457999,31.285688,72.31997
2019-03-16 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.6938712948213,34.178413,72.49797
2019-03-17 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.7236590380631996,38.10569,72.276794
2019-03-18 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.5063687038241999,39.8281,72.02435
2019-03-19 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.9342632638718995,29.814184,71.75753
2019-03-20 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.9131140644470999,28.400185,71.9373
2019-03-21 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.3927867579666,38.973576,70.23616
2019-03-22 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.35213613596189997,41.490276,68.98959
2019-03-23 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.41164938037800014,37.185593,69.45488
2019-03-24 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.1343871759609,36.047325,68.38622
2019-03-26 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.2823332949854999,39.69754,67.28458
2019-03-27 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.3628679787927,36.495316,66.91534
2019-03-28 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.5775375943916997,35.409325,69.03866
2019-03-29 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.1782154193166,34.540546,69.34057
2019-04-16 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.3024473105475,38.6106,71.09767
